episode,reward,reward_per_step,steps,rooms,charges,full_coverage,full_coverage_step,time_in_C,time_out_C,min_battery,hab1_visits,hab2_visits,hab3_visits,room_std,room_spread,recharge_battery_mean,recharge_battery_min,recharge_battery_max,recharge_battery_std,first_recharge_step,recharge_gap_mean,recharge_gap_min,recharge_gap_max,recharge_from_hab1,recharge_from_hab2,recharge_from_hab3,recharge_from_other,mean_action_elapsed_s,episode_elapsed_s
75,224.4136095046997,4.488272190093994,50,2,0,0,,0.0,1.0,100,0,6,44,19.48218536376953,44.0,,,,,,,,,0,0,0,0,0.0,0.0
76,224.4136095046997,4.488272190093994,50,2,0,0,,0.0,1.0,100,0,6,44,19.48218536376953,44.0,,,,,,,,,0,0,0,0,0.0,0.0
77,224.4136095046997,4.488272190093994,50,2,0,0,,0.0,1.0,100,0,6,44,19.48218536376953,44.0,,,,,,,,,0,0,0,0,0.0,0.0
78,224.4136095046997,4.488272190093994,50,2,0,0,,0.0,1.0,100,0,7,43,18.8384952545166,43.0,,,,,,,,,0,0,0,0,0.0,0.0
79,224.4136095046997,4.488272190093994,50,2,0,0,,0.0,1.0,100,0,6,44,19.48218536376953,44.0,,,,,,,,,0,0,0,0,0.0,0.0
80,224.4136095046997,4.488272190093994,50,2,0,0,,0.0,1.0,100,0,6,44,19.48218536376953,44.0,,,,,,,,,0,0,0,0,0.0,0.0
81,224.4136095046997,4.488272190093994,50,2,0,0,,0.0,1.0,100,0,7,43,18.8384952545166,43.0,,,,,,,,,0,0,0,0,0.0,0.0
82,224.4136095046997,4.488272190093994,50,2,0,0,,0.0,1.0,100,0,6,44,19.48218536376953,44.0,,,,,,,,,0,0,0,0,0.0,0.0
83,224.4136095046997,4.488272190093994,50,2,0,0,,0.0,1.0,100,0,6,44,19.48218536376953,44.0,,,,,,,,,0,0,0,0,0.0,0.0
84,224.4136095046997,4.488272190093994,50,2,0,0,,0.0,1.0,100,0,6,44,19.48218536376953,44.0,,,,,,,,,0,0,0,0,0.0,0.0
85,224.4136095046997,4.488272190093994,50,2,0,0,,0.0,1.0,100,0,6,44,19.48218536376953,44.0,,,,,,,,,0,0,0,0,0.0,0.0
86,224.4136095046997,4.488272190093994,50,2,0,0,,0.0,1.0,100,0,6,44,19.48218536376953,44.0,,,,,,,,,0,0,0,0,0.0,0.0
87,224.4136095046997,4.488272190093994,50,2,0,0,,0.0,1.0,100,0,7,43,18.8384952545166,43.0,,,,,,,,,0,0,0,0,0.0,0.0
88,224.4136095046997,4.488272190093994,50,2,0,0,,0.0,1.0,100,0,7,43,18.8384952545166,43.0,,,,,,,,,0,0,0,0,0.0,0.0
