episode,reward,reward_per_step,steps,rooms,charges,full_coverage,full_coverage_step,time_in_C,time_out_C,min_battery,hab1_visits,hab2_visits,hab3_visits,room_std,room_spread,recharge_battery_mean,recharge_battery_min,recharge_battery_max,recharge_battery_std,first_recharge_step,recharge_gap_mean,recharge_gap_min,recharge_gap_max,recharge_from_hab1,recharge_from_hab2,recharge_from_hab3,recharge_from_other
57,13.500000000000004,0.2700000000000001,50,3,17,1,15,0.48,0.52,100.0,10,7,9,1.2472190856933594,3.0,100.0,100.0,100.0,0.0,1,3.0,2.0,8.0,8,4,4,1
58,13.500000000000004,0.2700000000000001,50,3,20,1,9,0.52,0.48,100.0,8,9,7,0.8164966106414795,2.0,100.0,100.0,100.0,0.0,1,2.526315789473684,2.0,4.0,7,7,5,1
59,13.500000000000004,0.2700000000000001,50,3,15,1,9,0.44,0.56,100.0,11,10,7,1.699673056602478,4.0,100.0,100.0,100.0,0.0,1,3.4285714285714284,2.0,7.0,7,4,3,1
60,13.500000000000004,0.2700000000000001,50,3,17,1,11,0.5,0.5,100.0,7,6,12,2.624669313430786,6.0,100.0,100.0,100.0,0.0,1,3.0,2.0,7.0,6,5,5,1
61,13.500000000000004,0.2700000000000001,50,3,18,1,10,0.54,0.45999999999999996,100.0,8,6,9,1.2472190856933594,3.0,100.0,100.0,100.0,0.0,1,2.8823529411764706,2.0,4.0,6,5,6,1
62,13.500000000000004,0.2700000000000001,50,3,18,1,9,0.46,0.54,100.0,8,8,11,1.4142135381698608,3.0,100.0,100.0,100.0,0.0,1,2.823529411764706,2.0,4.0,6,7,4,1
63,13.500000000000004,0.2700000000000001,50,3,18,1,12,0.54,0.45999999999999996,100.0,6,9,8,1.2472190856933594,3.0,100.0,100.0,100.0,0.0,1,2.823529411764706,2.0,8.0,6,7,4,1
64,13.500000000000004,0.2700000000000001,50,3,18,1,9,0.46,0.54,100.0,10,8,9,0.8164966106414795,2.0,100.0,100.0,100.0,0.0,1,2.823529411764706,2.0,5.0,8,6,3,1
65,13.500000000000004,0.2700000000000001,50,3,16,1,14,0.5,0.5,100.0,6,10,9,1.699673056602478,4.0,100.0,100.0,100.0,0.0,1,3.1333333333333333,2.0,6.0,5,7,3,1
66,13.500000000000004,0.2700000000000001,50,3,18,1,15,0.52,0.48,100.0,7,8,9,0.8164966106414795,2.0,100.0,100.0,100.0,0.0,1,2.823529411764706,2.0,4.0,7,6,4,1
67,13.500000000000004,0.2700000000000001,50,3,18,1,9,0.5,0.5,100.0,6,9,10,1.699673056602478,4.0,100.0,100.0,100.0,0.0,1,2.8823529411764706,2.0,4.0,6,6,5,1
68,13.400000000000006,0.2680000000000001,50,3,17,1,17,0.52,0.48,100.0,11,8,5,2.4494898319244385,6.0,100.0,100.0,100.0,0.0,1,3.0625,2.0,8.0,7,7,2,1
69,13.500000000000004,0.2700000000000001,50,3,18,1,9,0.48,0.52,100.0,10,10,6,1.885617971420288,4.0,100.0,100.0,100.0,0.0,1,2.823529411764706,2.0,4.0,8,5,4,1
70,13.500000000000005,0.27000000000000013,50,3,18,1,10,0.48,0.52,100.0,8,10,8,0.9428090453147888,2.0,100.0,100.0,100.0,0.0,1,2.823529411764706,2.0,4.0,6,8,3,1
71,13.500000000000004,0.2700000000000001,50,3,16,1,14,0.5,0.5,100.0,8,8,9,0.471404492855072,1.0,100.0,100.0,100.0,0.0,1,3.2,2.0,9.0,6,6,3,1
72,13.500000000000004,0.2700000000000001,50,3,18,1,9,0.44,0.56,100.0,9,9,10,0.471404492855072,1.0,100.0,100.0,100.0,0.0,1,2.8823529411764706,2.0,5.0,7,6,4,1
73,13.400000000000004,0.26800000000000007,50,3,18,1,13,0.5,0.5,100.0,9,9,7,0.9428090453147888,2.0,100.0,100.0,100.0,0.0,1,2.8823529411764706,2.0,8.0,6,8,3,1
74,13.500000000000004,0.2700000000000001,50,3,18,1,9,0.5,0.5,100.0,6,10,9,1.699673056602478,4.0,100.0,100.0,100.0,0.0,1,2.8823529411764706,2.0,4.0,4,8,5,1
75,13.500000000000004,0.2700000000000001,50,3,18,1,9,0.48,0.52,100.0,11,6,9,2.054804563522339,5.0,100.0,100.0,100.0,0.0,1,2.823529411764706,2.0,5.0,8,4,5,1
76,13.500000000000004,0.2700000000000001,50,3,18,1,10,0.46,0.54,100.0,11,7,9,1.632993221282959,4.0,100.0,100.0,100.0,0.0,1,2.8823529411764706,2.0,5.0,7,5,5,1
77,13.500000000000004,0.2700000000000001,50,3,18,1,10,0.5,0.5,100.0,6,9,10,1.699673056602478,4.0,100.0,100.0,100.0,0.0,1,2.823529411764706,2.0,5.0,4,7,6,1
78,13.500000000000005,0.27000000000000013,50,3,19,1,17,0.56,0.43999999999999995,100.0,8,8,6,0.942808985710144,2.0,100.0,100.0,100.0,0.0,1,2.6666666666666665,2.0,8.0,7,7,4,1
79,13.500000000000004,0.2700000000000001,50,3,18,1,9,0.5,0.5,100.0,6,9,10,1.699673056602478,4.0,100.0,100.0,100.0,0.0,1,2.823529411764706,2.0,5.0,6,6,5,1
80,13.500000000000004,0.2700000000000001,50,3,18,1,9,0.5,0.5,100.0,9,9,7,0.9428090453147888,2.0,100.0,100.0,100.0,0.0,1,2.8823529411764706,2.0,5.0,6,7,4,1
81,13.500000000000004,0.2700000000000001,50,3,18,1,13,0.56,0.43999999999999995,100.0,7,8,7,0.4714045226573944,1.0,100.0,100.0,100.0,0.0,1,2.823529411764706,2.0,6.0,5,7,5,1
82,13.500000000000004,0.2700000000000001,50,3,16,1,9,0.4,0.6,100.0,11,7,12,2.1602468490600586,5.0,100.0,100.0,100.0,0.0,1,3.2,2.0,6.0,8,4,3,1
83,13.500000000000004,0.2700000000000001,50,3,17,1,16,0.66,0.33999999999999997,100.0,5,8,4,1.699673056602478,4.0,100.0,100.0,100.0,0.0,1,3.0625,2.0,9.0,5,7,4,1
84,13.500000000000004,0.2700000000000001,50,3,16,1,10,0.4,0.6,100.0,11,11,8,1.4142135381698608,3.0,100.0,100.0,100.0,0.0,1,3.2,2.0,6.0,6,6,3,1
85,13.500000000000004,0.2700000000000001,50,3,17,1,13,0.48,0.52,100.0,8,10,8,0.9428090453147888,2.0,100.0,100.0,100.0,0.0,1,3.0,2.0,6.0,6,6,4,1
86,13.500000000000005,0.27000000000000013,50,3,18,1,31,0.64,0.36,100.0,6,2,10,3.265986442565918,8.0,100.0,100.0,100.0,0.0,1,2.823529411764706,2.0,7.0,6,2,9,1
87,13.500000000000004,0.2700000000000001,50,3,17,1,13,0.54,0.45999999999999996,100.0,8,9,6,1.2472190856933594,3.0,100.0,100.0,100.0,0.0,1,2.9375,2.0,5.0,7,6,3,1
