episode,reward,reward_per_step,steps,rooms,charges,full_coverage,full_coverage_step,time_in_C,time_out_C,min_battery,hab1_visits,hab2_visits,hab3_visits,room_std,room_spread,recharge_battery_mean,recharge_battery_min,recharge_battery_max,recharge_battery_std,first_recharge_step,recharge_gap_mean,recharge_gap_min,recharge_gap_max,recharge_from_hab1,recharge_from_hab2,recharge_from_hab3,recharge_from_other
44,25.0,0.5,50,3,14,1,14,0.42,0.5800000000000001,100.0,11,5,13,3.399346113204956,8.0,100.0,100.0,100.0,0.0,1,3.769230769230769,2.0,8.0,8,3,2,1
45,26.0,0.52,50,3,15,1,14,0.5,0.5,100.0,6,6,13,3.2998316287994385,7.0,100.0,100.0,100.0,0.0,1,3.357142857142857,2.0,8.0,6,6,2,1
46,26.0,0.52,50,3,14,1,13,0.4,0.6,100.0,9,8,13,2.1602468490600586,5.0,100.0,100.0,100.0,0.0,1,3.6923076923076925,2.0,8.0,7,4,2,1
47,26.0,0.52,50,3,15,1,18,0.48,0.52,100.0,7,8,11,1.699673056602478,4.0,100.0,100.0,100.0,0.0,1,3.4285714285714284,2.0,8.0,6,5,3,1
48,26.0,0.52,50,3,14,1,13,0.48,0.52,100.0,5,9,12,2.8674418926239014,7.0,100.0,100.0,100.0,0.0,1,3.6923076923076925,2.0,10.0,5,7,1,1
49,26.0,0.52,50,3,16,1,15,0.48,0.52,100.0,6,9,11,2.054804563522339,5.0,100.0,100.0,100.0,0.0,1,3.2,2.0,8.0,6,7,2,1
50,26.0,0.52,50,3,15,1,14,0.48,0.52,100.0,7,8,11,1.699673056602478,4.0,100.0,100.0,100.0,0.0,1,3.4285714285714284,2.0,8.0,6,6,2,1
51,25.0,0.5,50,3,15,1,14,0.48,0.52,100.0,10,6,10,1.885617971420288,4.0,100.0,100.0,100.0,0.0,1,3.5,2.0,9.0,8,4,2,1
52,25.0,0.5,50,3,17,1,14,0.5,0.5,100.0,9,4,12,3.2998316287994385,8.0,100.0,100.0,100.0,0.0,1,3.0625,2.0,9.0,8,4,4,1
53,26.0,0.52,50,3,15,1,14,0.5,0.5,100.0,7,4,14,4.189935207366943,10.0,100.0,100.0,100.0,0.0,1,3.5,2.0,9.0,6,4,4,1
54,26.0,0.52,50,3,17,1,15,0.48,0.52,100.0,5,6,15,4.496912479400635,10.0,100.0,100.0,100.0,0.0,1,3.0625,2.0,9.0,5,6,5,1
55,26.0,0.52,50,3,17,1,13,0.54,0.45999999999999996,100.0,7,7,9,0.942808985710144,2.0,100.0,100.0,100.0,0.0,1,3.0,2.0,8.0,7,6,3,1
56,26.0,0.52,50,3,17,1,13,0.48,0.52,100.0,8,6,12,2.4944381713867188,6.0,100.0,100.0,100.0,0.0,1,3.0,2.0,8.0,7,6,3,1
57,26.0,0.52,50,3,15,1,14,0.48,0.52,100.0,6,8,12,2.4944381713867188,6.0,100.0,100.0,100.0,0.0,1,3.4285714285714284,2.0,9.0,6,6,2,1
58,25.0,0.5,50,3,15,1,13,0.48,0.52,100.0,10,6,10,1.885617971420288,4.0,100.0,100.0,100.0,0.0,1,3.357142857142857,2.0,8.0,7,5,2,1
59,26.0,0.52,50,3,15,1,15,0.54,0.45999999999999996,100.0,5,8,10,2.054804563522339,5.0,100.0,100.0,100.0,0.0,1,3.5,2.0,11.0,5,5,4,1
60,25.0,0.5,50,3,16,1,14,0.44,0.56,100.0,9,5,14,3.6817867755889893,9.0,100.0,100.0,100.0,0.0,1,3.2666666666666666,2.0,9.0,7,5,3,1
61,27.0,0.54,50,3,17,1,13,0.54,0.45999999999999996,100.0,7,5,11,2.494438409805298,6.0,100.0,100.0,100.0,0.0,1,2.9375,2.0,8.0,7,4,5,1
62,26.0,0.52,50,3,15,1,14,0.52,0.48,100.0,7,5,12,2.943920373916626,7.0,100.0,100.0,100.0,0.0,1,3.4285714285714284,2.0,9.0,6,4,4,1
63,26.0,0.52,50,3,14,1,14,0.46,0.54,100.0,9,5,13,3.265986442565918,8.0,100.0,100.0,100.0,0.0,1,3.769230769230769,2.0,9.0,7,3,3,1
64,26.0,0.52,50,3,14,1,14,0.42,0.5800000000000001,100.0,6,7,16,4.496912479400635,10.0,100.0,100.0,100.0,0.0,1,3.6923076923076925,2.0,9.0,5,5,3,1
65,25.0,0.5,50,3,13,1,13,0.38,0.62,100.0,10,10,11,0.471404492855072,1.0,100.0,100.0,100.0,0.0,1,3.75,2.0,8.0,7,4,1,1
66,26.0,0.52,50,3,15,1,13,0.54,0.45999999999999996,100.0,6,7,10,1.699673056602478,4.0,100.0,100.0,100.0,0.0,1,3.5,2.0,8.0,6,6,2,1
67,25.0,0.5,50,3,14,1,18,0.5,0.5,100.0,9,7,9,0.9428090453147888,2.0,100.0,100.0,100.0,0.0,1,3.769230769230769,2.0,9.0,7,4,2,1
68,26.0,0.52,50,3,14,1,18,0.44,0.56,100.0,9,4,15,4.496912479400635,11.0,100.0,100.0,100.0,0.0,1,3.6923076923076925,2.0,8.0,7,4,2,1
69,26.0,0.52,50,3,15,1,14,0.48,0.52,100.0,6,6,14,3.771235942840576,8.0,100.0,100.0,100.0,0.0,1,3.4285714285714284,2.0,9.0,6,5,3,1
70,26.0,0.52,50,3,15,1,15,0.52,0.48,100.0,7,5,12,2.943920373916626,7.0,100.0,100.0,100.0,0.0,1,3.4285714285714284,2.0,11.0,7,4,3,1
71,26.0,0.52,50,3,13,1,15,0.48,0.52,100.0,9,7,10,1.247219204902649,3.0,100.0,100.0,100.0,0.0,1,4.0,2.0,9.0,5,6,1,1
72,26.0,0.52,50,3,14,1,14,0.46,0.54,100.0,8,9,10,0.8164966106414795,2.0,100.0,100.0,100.0,0.0,1,3.6923076923076925,2.0,8.0,7,4,2,1
73,26.0,0.52,50,3,16,1,14,0.52,0.48,100.0,6,5,13,3.5590262413024902,8.0,100.0,100.0,100.0,0.0,1,3.2,2.0,9.0,5,5,5,1
74,26.0,0.52,50,3,14,1,13,0.42,0.5800000000000001,100.0,9,7,13,2.4944381713867188,6.0,100.0,100.0,100.0,0.0,1,3.6923076923076925,2.0,8.0,8,2,3,1
75,26.0,0.52,50,3,14,1,13,0.44,0.56,100.0,8,9,11,1.247219204902649,3.0,100.0,100.0,100.0,0.0,1,3.6923076923076925,2.0,8.0,6,6,1,1
76,26.0,0.52,50,3,14,1,15,0.48,0.52,100.0,7,5,14,3.858612298965454,9.0,100.0,100.0,100.0,0.0,1,3.6923076923076925,2.0,9.0,5,4,4,1
77,26.0,0.52,50,3,14,1,13,0.42,0.5800000000000001,100.0,9,6,14,3.2998316287994385,8.0,100.0,100.0,100.0,0.0,1,3.6923076923076925,2.0,8.0,7,4,2,1
78,25.0,0.5,50,3,15,1,14,0.52,0.48,100.0,8,6,10,1.632993221282959,4.0,100.0,100.0,100.0,0.0,1,3.5,2.0,8.0,6,5,3,1
79,22.0,0.44,50,3,11,1,13,0.5,0.5,69.0,11,4,10,3.0912060737609863,7.0,94.54545454545455,71.0,100.0,10.508556136126204,1,4.2,2.0,8.0,6,2,2,1
80,26.0,0.52,50,3,16,1,13,0.56,0.43999999999999995,100.0,8,6,8,0.942808985710144,2.0,100.0,100.0,100.0,0.0,1,3.2666666666666666,2.0,8.0,7,6,2,1
81,26.0,0.52,50,3,12,1,19,0.48,0.52,100.0,9,7,10,1.247219204902649,3.0,100.0,100.0,100.0,0.0,1,4.2727272727272725,2.0,12.0,7,4,0,1
82,26.0,0.52,50,3,14,1,15,0.42,0.5800000000000001,100.0,9,6,14,3.2998316287994385,8.0,100.0,100.0,100.0,0.0,1,3.6923076923076925,2.0,8.0,7,5,1,1
83,25.0,0.5,50,3,14,1,15,0.48,0.52,100.0,9,8,9,0.471404492855072,1.0,100.0,100.0,100.0,0.0,1,3.769230769230769,2.0,9.0,6,5,2,1
84,26.0,0.52,50,3,18,1,18,0.52,0.48,100.0,7,6,11,2.1602468490600586,5.0,100.0,100.0,100.0,0.0,1,2.823529411764706,2.0,8.0,7,5,5,1
85,26.0,0.52,50,3,15,1,17,0.54,0.45999999999999996,100.0,5,7,11,2.494438409805298,6.0,100.0,100.0,100.0,0.0,1,3.4285714285714284,2.0,10.0,5,7,2,1
86,26.0,0.52,50,3,16,1,14,0.46,0.54,100.0,8,7,12,2.1602468490600586,5.0,100.0,100.0,100.0,0.0,1,3.1333333333333333,2.0,8.0,7,7,1,1
87,26.0,0.52,50,3,15,1,14,0.46,0.54,100.0,9,5,13,3.265986442565918,8.0,100.0,100.0,100.0,0.0,1,3.4285714285714284,2.0,9.0,7,5,2,1
88,26.0,0.52,50,3,15,1,14,0.5,0.5,100.0,5,5,15,4.714045524597168,10.0,100.0,100.0,100.0,0.0,1,3.4285714285714284,2.0,10.0,5,5,4,1
89,26.0,0.52,50,3,16,1,15,0.48,0.52,100.0,7,7,12,2.357022523880005,5.0,100.0,100.0,100.0,0.0,1,3.2,2.0,8.0,6,6,3,1
90,26.0,0.52,50,3,16,1,18,0.5,0.5,100.0,7,6,12,2.624669313430786,6.0,100.0,100.0,100.0,0.0,1,3.2666666666666666,2.0,8.0,6,5,4,1
91,26.0,0.52,50,3,16,1,15,0.5,0.5,100.0,5,5,15,4.714045524597168,10.0,100.0,100.0,100.0,0.0,1,3.2,2.0,9.0,5,5,5,1
