episode,reward,reward_per_step,steps,rooms,charges,full_coverage,full_coverage_step,time_in_C,time_out_C,min_battery,hab1_visits,hab2_visits,hab3_visits,room_std,room_spread,recharge_battery_mean,recharge_battery_min,recharge_battery_max,recharge_battery_std,first_recharge_step,recharge_gap_mean,recharge_gap_min,recharge_gap_max,recharge_from_hab1,recharge_from_hab2,recharge_from_hab3,recharge_from_other,mean_action_elapsed_s,episode_elapsed_s
25,4.092802834808826,0.08185605669617653,50,3,12,1,22,0.3,0.7,100.0,12,6,17,4.496912479400635,11.0,100.0,100.0,100.0,0.0,4,4.0,2.0,7.0,5,6,1,0,2.7629999999974872,138.14999999987435
26,3.911141735613346,0.07822283471226692,50,3,11,1,19,0.28,0.72,98.0,13,5,18,5.3541259765625,13.0,99.81818181818181,98.0,100.0,0.5749595745760689,2,4.4,3.0,6.0,6,4,1,0,3.1319999999971513,156.59999999985757
27,4.092802834808826,0.08185605669617653,50,3,15,1,17,0.32,0.6799999999999999,100.0,11,5,18,5.312459468841553,13.0,100.0,100.0,100.0,0.0,2,3.357142857142857,2.0,5.0,10,4,1,0,3.095999999997184,154.7999999998592
28,4.092802834808826,0.08185605669617653,50,3,12,1,21,0.28,0.72,100.0,12,8,16,3.265986442565918,8.0,100.0,100.0,100.0,0.0,2,4.363636363636363,2.0,7.0,6,5,1,0,2.4449999999972443,122.24999999986221
29,4.092802834808826,0.08185605669617653,50,3,16,1,30,0.44,0.56,100.0,10,4,14,4.109609127044678,10.0,100.0,100.0,100.0,0.0,2,3.2,2.0,6.0,10,4,2,0,3.305999999994151,165.29999999970755
30,5.246666716337204,0.10493333432674408,50,3,11,1,19,0.26,0.74,100.0,11,6,20,5.792716026306152,14.0,100.0,100.0,100.0,0.0,2,4.2,2.0,7.0,5,4,2,0,2.760000000006603,138.00000000033015
31,4.610203981399536,0.09220407962799072,50,3,14,1,15,0.34,0.6599999999999999,100.0,8,7,18,4.966554641723633,11.0,100.0,100.0,100.0,0.0,2,3.3846153846153846,2.0,6.0,7,6,1,0,2.9160000000106083,145.80000000053042
32,3.2282646161317814,0.06456529232263562,50,3,13,1,19,0.34,0.6599999999999999,76.0,11,7,15,3.265986442565918,8.0,96.07692307692308,77.0,100.0,6.798886090456723,2,4.0,2.0,9.0,9,3,1,0,2.79000000001015,139.5000000005075
33,4.87959186732769,0.0975918373465538,50,3,13,1,26,0.3,0.7,100.0,12,5,18,5.312459468841553,13.0,100.0,100.0,100.0,0.0,4,3.5833333333333335,2.0,7.0,5,4,4,0,2.69100000000979,134.5500000004895
34,4.092802834808826,0.08185605669617653,50,3,12,1,20,0.28,0.72,100.0,11,4,21,6.976150035858154,17.0,100.0,100.0,100.0,0.0,2,4.363636363636363,3.0,11.0,7,1,4,0,3.0180000000109795,150.90000000054897
35,4.87959186732769,0.0975918373465538,50,3,13,1,28,0.3,0.7,100.0,10,7,18,4.642796039581299,11.0,100.0,100.0,100.0,0.0,2,3.8333333333333335,2.0,6.0,8,4,1,0,3.027000000011012,151.3500000005506
36,5.246666716337204,0.10493333432674408,50,3,9,1,30,0.26,0.74,100.0,10,4,23,7.930251598358154,19.0,100.0,100.0,100.0,0.0,3,5.125,3.0,8.0,4,2,3,0,2.607000000009484,130.3500000004742
37,4.196609017550945,0.0839321803510189,50,3,12,1,14,0.3,0.7,100.0,10,7,18,4.642796039581299,11.0,100.0,100.0,100.0,0.0,2,4.090909090909091,2.0,8.0,4,5,3,0,3.132000000011394,156.6000000005697
38,4.092802834808826,0.08185605669617653,50,3,9,1,35,0.24,0.76,100.0,14,3,21,7.408703804016113,18.0,100.0,100.0,100.0,0.0,7,5.375,4.0,8.0,3,1,5,0,2.262000000008229,113.10000000041146
39,4.7571428790688515,0.09514285758137703,50,3,10,1,16,0.36,0.64,100.0,15,3,14,5.436501979827881,12.0,100.0,100.0,100.0,0.0,8,4.666666666666667,2.0,7.0,5,3,2,0,3.075000000011187,153.75000000055934
40,4.610203981399536,0.09220407962799072,50,3,11,1,30,0.3,0.7,100.0,10,5,20,6.236095905303955,15.0,100.0,100.0,100.0,0.0,4,4.1,2.0,13.0,7,1,3,0,3.066000000011154,153.3000000005577
41,4.87959186732769,0.0975918373465538,50,3,11,1,15,0.36,0.64,100.0,11,9,12,1.247219204902649,3.0,100.0,100.0,100.0,0.0,2,4.7,2.0,7.0,8,3,0,0,2.778000000010106,138.90000000050532
42,4.092802834808826,0.08185605669617653,50,3,10,1,23,0.28,0.72,100.0,10,8,18,4.320493698120117,10.0,100.0,100.0,100.0,0.0,2,5.333333333333333,2.0,8.0,6,3,1,0,2.7030000000098333,135.15000000049167
43,4.7571428790688515,0.09514285758137703,50,3,9,1,19,0.24,0.76,100.0,15,9,14,2.624669313430786,6.0,100.0,100.0,100.0,0.0,2,5.125,2.0,11.0,7,1,1,0,2.5680000000093424,128.40000000046712
44,4.87959186732769,0.0975918373465538,50,3,10,1,25,0.26,0.74,100.0,11,8,18,4.189935207366943,10.0,100.0,100.0,100.0,0.0,2,4.888888888888889,2.0,9.0,5,2,3,0,2.931000000010663,146.55000000053315
45,4.7571428790688515,0.09514285758137703,50,3,11,1,34,0.28,0.72,97.0,15,4,17,5.715476036071777,13.0,100.0,100.0,100.0,0.0,6,4.2,2.0,7.0,7,2,2,0,2.997000000010903,149.85000000054515
46,4.610203981399536,0.09220407962799072,50,3,11,1,17,0.3,0.7,93.0,12,5,18,5.312459468841553,13.0,99.36363636363636,93.0,100.0,2.012358511016241,2,4.7,2.0,15.0,6,3,2,0,2.814000000010237,140.70000000051186
47,5.246666716337204,0.10493333432674408,50,3,9,1,30,0.24,0.76,94.0,14,7,17,4.189935207366943,10.0,100.0,100.0,100.0,0.0,2,4.75,2.0,13.0,5,1,3,0,2.0280000000073777,101.40000000036889
48,4.7571428790688515,0.09514285758137703,50,3,9,1,22,0.3,0.7,100.0,11,4,20,6.548961162567139,16.0,100.0,100.0,100.0,0.0,2,5.875,3.0,9.0,3,3,3,0,2.1150000000076945,105.75000000038472
49,4.7571428790688515,0.09514285758137703,50,3,10,1,21,0.34,0.6599999999999999,100.0,15,4,14,4.966554641723633,11.0,100.0,100.0,100.0,0.0,4,5.0,2.0,8.0,4,4,2,0,2.5740000000093644,128.7000000004682
50,4.610203981399536,0.09220407962799072,50,3,9,1,19,0.26,0.74,100.0,12,6,19,5.312459468841553,13.0,100.0,100.0,100.0,0.0,4,4.375,3.0,7.0,5,3,1,0,2.9430000000107066,147.15000000053533
51,4.092802834808826,0.08185605669617653,50,3,9,1,19,0.26,0.74,100.0,11,8,18,4.189935207366943,10.0,100.0,100.0,100.0,0.0,4,5.625,2.0,10.0,4,3,2,0,2.514000000009146,125.7000000004573
52,0.5666663944721204,0.011333327889442408,50,3,9,1,15,0.3,0.7,65.0,12,4,19,6.12825870513916,15.0,83.33333333333333,67.0,100.0,12.727922061357855,5,5.625,3.0,13.0,3,2,4,0,2.010000000007312,100.50000000036562
53,4.610203981399536,0.09220407962799072,50,3,10,1,19,0.28,0.72,100.0,10,10,16,2.8284270763397217,6.0,100.0,100.0,100.0,0.0,2,4.0,3.0,5.0,5,3,2,0,2.784000000010128,139.2000000005064
54,4.092802834808826,0.08185605669617653,50,3,11,1,20,0.36,0.64,100.0,12,6,14,3.399346113204956,8.0,100.0,100.0,100.0,0.0,6,4.3,2.0,6.0,4,4,3,0,2.613000000009506,130.6500000004753
55,4.092802834808826,0.08185605669617653,50,3,12,1,23,0.36,0.64,100.0,11,5,16,4.496912479400635,11.0,100.0,100.0,100.0,0.0,2,4.363636363636363,2.0,8.0,5,4,3,0,2.682000000009757,134.10000000048785
56,5.246666716337204,0.10493333432674408,50,3,9,1,17,0.22,0.78,100.0,13,6,20,5.715476036071777,14.0,100.0,100.0,100.0,0.0,2,5.125,2.0,10.0,4,2,3,0,2.6550000000096587,132.75000000048294
57,4.87959186732769,0.0975918373465538,50,3,10,1,16,0.3,0.7,84.0,11,6,18,4.921607971191406,12.0,98.4,84.0,100.0,4.8,6,4.666666666666667,2.0,12.0,4,3,3,0,2.6280000000095605,131.40000000047803
58,4.87959186732769,0.0975918373465538,50,3,8,1,15,0.18,0.8200000000000001,100.0,13,9,19,4.109609127044678,10.0,100.0,100.0,100.0,0.0,7,5.571428571428571,3.0,12.0,3,3,2,0,2.8320000000103027,141.60000000051514
59,4.092802834808826,0.08185605669617653,50,3,12,1,19,0.32,0.6799999999999999,100.0,10,5,19,5.792716026306152,14.0,100.0,100.0,100.0,0.0,2,4.363636363636363,3.0,7.0,6,1,5,0,2.718000000009888,135.9000000004944
60,4.092802834808826,0.08185605669617653,50,3,12,1,19,0.36,0.64,100.0,9,6,17,4.642796039581299,11.0,100.0,100.0,100.0,0.0,4,4.090909090909091,2.0,8.0,5,4,3,0,3.1170000000113394,155.85000000056698
61,4.87959186732769,0.0975918373465538,50,3,8,1,23,0.24,0.76,100.0,15,7,16,4.027681827545166,9.0,100.0,100.0,100.0,0.0,2,5.857142857142857,2.0,11.0,4,3,1,0,2.991000000010881,149.55000000054406
62,4.7571428790688515,0.09514285758137703,50,3,11,1,22,0.32,0.6799999999999999,100.0,15,4,15,5.185450077056885,11.0,100.0,100.0,100.0,0.0,4,4.5,3.0,8.0,5,3,3,0,2.6640000000096915,133.20000000048458
63,4.87959186732769,0.0975918373465538,50,3,10,1,37,0.26,0.74,100.0,11,5,21,6.599663257598877,16.0,100.0,100.0,100.0,0.0,2,5.222222222222222,2.0,9.0,5,2,3,0,2.3640000000086,118.20000000043001
64,4.610203981399536,0.09220407962799072,50,3,10,1,19,0.24,0.76,100.0,11,5,22,7.0395708084106445,17.0,100.0,100.0,100.0,0.0,2,4.888888888888889,2.0,12.0,7,1,2,0,3.2310000000117545,161.55000000058772
65,4.092802834808826,0.08185605669617653,50,3,9,1,17,0.26,0.74,100.0,10,5,22,7.133645057678223,17.0,100.0,100.0,100.0,0.0,2,5.5,2.0,11.0,5,0,4,0,2.5620000000093204,128.10000000046603
66,4.092802834808826,0.08185605669617653,50,3,13,1,19,0.36,0.64,100.0,10,5,17,4.921607971191406,12.0,100.0,100.0,100.0,0.0,2,4.0,2.0,6.0,7,3,3,0,2.8680000000104338,143.4000000005217
67,4.196609017550945,0.0839321803510189,50,3,11,1,31,0.24,0.76,100.0,12,4,22,7.3635735511779785,18.0,100.0,100.0,100.0,0.0,4,4.6,3.0,7.0,6,1,4,0,3.0480000000110885,152.40000000055443
68,3.3660056602954853,0.0673201132059097,50,3,9,1,23,0.2,0.8,100.0,13,6,21,6.12825870513916,15.0,100.0,100.0,100.0,0.0,8,5.25,2.0,8.0,2,4,3,0,2.5080000000091243,125.4000000004562
69,4.092802834808826,0.08185605669617653,50,3,9,1,26,0.22,0.78,100.0,15,4,20,6.68331241607666,16.0,100.0,100.0,100.0,0.0,8,5.125,2.0,9.0,2,3,4,0,2.5260000000091893,126.30000000045948
70,5.246666716337204,0.10493333432674408,50,3,9,1,16,0.28,0.72,100.0,16,6,14,4.320493698120117,10.0,100.0,100.0,100.0,0.0,7,3.875,2.0,6.0,6,2,1,0,3.0090000000109467,150.45000000054733
71,4.7571428790688515,0.09514285758137703,50,3,9,1,17,0.24,0.76,97.0,14,7,17,4.189935207366943,10.0,100.0,100.0,100.0,0.0,4,5.625,2.0,9.0,3,5,1,0,3.192000000011612,159.60000000058062
72,4.7571428790688515,0.09514285758137703,50,3,9,1,19,0.24,0.76,100.0,15,7,16,4.027681827545166,9.0,100.0,100.0,100.0,0.0,2,5.875,2.0,12.0,3,4,2,0,2.817000000010248,140.8500000005124
73,4.092802834808826,0.08185605669617653,50,3,11,1,21,0.28,0.72,100.0,13,3,20,6.976150035858154,17.0,100.0,100.0,100.0,0.0,2,4.7,3.0,9.0,6,2,3,0,2.7750000000100954,138.75000000050477
74,4.87959186732769,0.0975918373465538,50,3,11,1,16,0.26,0.74,100.0,10,7,20,5.557777404785156,13.0,100.0,100.0,100.0,0.0,2,4.6,2.0,8.0,5,3,3,0,2.4120000000087747,120.60000000043874
75,4.87959186732769,0.0975918373465538,50,3,12,1,17,0.26,0.74,92.0,9,7,21,6.182412147521973,14.0,99.58333333333333,96.0,100.0,1.114924013354971,2,4.181818181818182,2.0,9.0,6,4,2,0,2.8080000000102157,140.40000000051077
76,4.352318347543478,0.08704636695086956,50,3,12,1,30,0.4,0.6,100.0,11,6,13,2.943920373916626,7.0,100.0,100.0,100.0,0.0,4,4.181818181818182,2.0,7.0,6,3,3,0,2.1750000000079126,108.75000000039563
77,4.87959186732769,0.0975918373465538,50,3,9,1,17,0.3,0.7,97.0,12,9,14,2.054804563522339,5.0,100.0,100.0,100.0,0.0,3,4.875,2.0,10.0,5,3,1,0,3.1650000000115144,158.2500000005757
78,4.87959186732769,0.0975918373465538,50,3,9,1,19,0.24,0.76,100.0,9,9,20,5.185450077056885,11.0,100.0,100.0,100.0,0.0,2,4.375,2.0,10.0,5,2,2,0,2.4570000000089385,122.85000000044693
79,4.7571428790688515,0.09514285758137703,50,3,7,1,16,0.26,0.74,100.0,15,6,16,4.496912479400635,10.0,100.0,100.0,100.0,0.0,4,7.5,3.0,15.0,5,1,1,0,2.8080000000102157,140.40000000051077
80,4.87959186732769,0.0975918373465538,50,3,9,1,17,0.26,0.74,100.0,12,6,19,5.312459468841553,13.0,100.0,100.0,100.0,0.0,2,5.625,4.0,10.0,5,2,2,0,2.511000000009135,125.55000000045675
81,4.610203981399536,0.09220407962799072,50,3,8,1,30,0.24,0.76,99.0,13,7,18,4.496912479400635,11.0,100.0,100.0,100.0,0.0,2,6.428571428571429,2.0,15.0,5,2,1,0,2.328000000008469,116.40000000042346
82,4.092802834808826,0.08185605669617653,50,3,11,1,34,0.26,0.74,100.0,13,4,20,6.548961162567139,16.0,100.0,100.0,100.0,0.0,3,4.6,3.0,7.0,6,2,3,0,2.292000000008338,114.60000000041691
83,4.7571428790688515,0.09514285758137703,50,3,10,1,14,0.34,0.6599999999999999,100.0,16,6,11,4.082482814788818,10.0,100.0,100.0,100.0,0.0,4,4.888888888888889,2.0,8.0,8,2,0,0,2.1180000000077053,105.90000000038526
84,4.092802834808826,0.08185605669617653,50,3,11,1,28,0.3,0.7,100.0,14,4,17,5.557777404785156,13.0,100.0,100.0,100.0,0.0,5,4.5,2.0,7.0,4,4,3,0,2.6310000000095717,131.55000000047858
85,4.610203981399536,0.09220407962799072,50,3,9,1,20,0.24,0.76,100.0,14,5,19,5.792716026306152,14.0,100.0,100.0,100.0,0.0,4,5.125,3.0,9.0,5,1,3,0,2.8710000000104445,143.55000000052223
86,5.246666716337204,0.10493333432674408,50,3,7,1,21,0.18,0.8200000000000001,100.0,14,8,19,4.496912479400635,11.0,100.0,100.0,100.0,0.0,8,5.833333333333333,4.0,8.0,2,4,1,0,2.4510000000089165,122.55000000044583
87,4.092802834808826,0.08185605669617653,50,3,8,1,22,0.24,0.76,100.0,16,4,18,6.182412147521973,14.0,100.0,100.0,100.0,0.0,9,5.857142857142857,3.0,12.0,6,1,1,0,3.174000000011547,158.70000000057735
88,4.610203981399536,0.09220407962799072,50,3,9,1,22,0.3,0.7,100.0,9,7,19,5.249338626861572,12.0,100.0,100.0,100.0,0.0,2,5.375,3.0,10.0,5,3,1,0,2.5320000000092113,126.60000000046057
89,4.7571428790688515,0.09514285758137703,50,3,10,1,20,0.32,0.6799999999999999,100.0,15,7,12,3.2998316287994385,8.0,100.0,100.0,100.0,0.0,5,4.777777777777778,2.0,7.0,7,3,0,0,2.583000000009397,129.15000000046984
90,4.092802834808826,0.08185605669617653,50,3,10,1,26,0.34,0.6599999999999999,100.0,8,3,22,8.041558265686035,19.0,100.0,100.0,100.0,0.0,2,5.333333333333333,2.0,11.0,4,3,3,0,2.3640000000086,118.20000000043001
91,4.092802834808826,0.08185605669617653,50,3,10,1,24,0.28,0.72,100.0,9,8,19,4.966554641723633,11.0,100.0,100.0,100.0,0.0,2,5.333333333333333,2.0,9.0,4,5,1,0,2.4870000000090475,124.35000000045238
92,4.092802834808826,0.08185605669617653,50,3,9,1,16,0.18,0.8200000000000001,100.0,15,8,18,4.189935207366943,10.0,100.0,100.0,100.0,0.0,6,5.5,3.0,9.0,5,4,0,0,3.0390000000110557,151.9500000005528
93,4.092802834808826,0.08185605669617653,50,3,8,1,30,0.26,0.74,100.0,12,9,16,2.8674418926239014,7.0,100.0,100.0,100.0,0.0,6,6.285714285714286,4.0,14.0,5,2,1,0,2.8770000000104665,143.85000000052332
94,4.7571428790688515,0.09514285758137703,50,3,7,1,25,0.2,0.8,100.0,16,7,17,4.496912479400635,10.0,100.0,100.0,100.0,0.0,4,5.333333333333333,2.0,11.0,4,2,1,0,2.469000000008982,123.45000000044911
95,4.87959186732769,0.0975918373465538,50,3,10,1,19,0.26,0.74,100.0,15,5,17,5.249338626861572,12.0,100.0,100.0,100.0,0.0,3,5.222222222222222,3.0,9.0,5,3,2,0,2.5380000000092333,126.90000000046166
96,4.092802834808826,0.08185605669617653,50,3,11,1,16,0.38,0.62,100.0,11,7,13,2.4944381713867188,6.0,100.0,100.0,100.0,0.0,5,4.4,2.0,8.0,5,4,2,0,2.577000000009375,128.85000000046875
97,4.87959186732769,0.0975918373465538,50,3,13,1,30,0.32,0.6799999999999999,100.0,9,6,19,5.557777404785156,13.0,100.0,100.0,100.0,0.0,2,3.8333333333333335,2.0,7.0,8,2,3,0,3.0120000000109575,150.60000000054788
98,3.2282646161317814,0.06456529232263562,50,3,8,1,33,0.22,0.78,80.0,17,5,17,5.656854152679443,12.0,95.625,82.0,100.0,7.581845092060375,5,6.142857142857143,3.0,16.0,7,0,1,0,2.199000000008,109.9500000004
99,4.092802834808826,0.08185605669617653,50,3,9,1,19,0.22,0.78,93.0,13,11,15,1.632993221282959,4.0,99.55555555555556,96.0,100.0,1.257078722109418,2,6.0,2.0,13.0,5,4,0,0,2.583000000009397,129.15000000046984
100,4.092802834808826,0.08185605669617653,50,3,9,1,23,0.24,0.76,100.0,12,5,21,6.548961162567139,16.0,100.0,100.0,100.0,0.0,4,5.25,3.0,8.0,3,3,3,0,2.5980000000094514,129.90000000047257
101,4.7571428790688515,0.09514285758137703,50,3,9,1,18,0.24,0.76,100.0,15,3,20,7.133645057678223,17.0,100.0,100.0,100.0,0.0,11,4.75,2.0,9.0,2,3,4,0,2.940000000010696,147.00000000053478
102,4.610203981399536,0.09220407962799072,50,3,11,1,15,0.32,0.6799999999999999,97.0,10,5,19,5.792716026306152,14.0,99.72727272727273,97.0,100.0,0.8624393618641034,3,4.0,2.0,10.0,7,2,2,0,2.607000000009484,130.3500000004742
103,4.610203981399536,0.09220407962799072,50,3,9,1,29,0.32,0.6799999999999999,100.0,10,4,20,6.599663257598877,16.0,100.0,100.0,100.0,0.0,2,5.5,2.0,11.0,5,1,3,0,2.4120000000087747,120.60000000043874
104,4.092802834808826,0.08185605669617653,50,3,10,1,25,0.34,0.6599999999999999,100.0,13,5,15,4.320493698120117,10.0,100.0,100.0,100.0,0.0,2,5.222222222222222,2.0,11.0,6,3,1,0,2.610000000009495,130.50000000047476
105,4.092802834808826,0.08185605669617653,50,3,10,1,16,0.28,0.72,100.0,11,10,15,2.1602468490600586,5.0,100.0,100.0,100.0,0.0,5,4.666666666666667,3.0,9.0,4,4,2,0,3.0210000000109902,151.05000000054952
106,4.7571428790688515,0.09514285758137703,50,3,10,1,19,0.28,0.72,100.0,17,3,16,6.377042293548584,14.0,100.0,100.0,100.0,0.0,3,4.777777777777778,2.0,8.0,7,2,1,0,2.5650000000093316,128.25000000046657
107,4.092802834808826,0.08185605669617653,50,3,10,1,29,0.26,0.74,100.0,14,1,22,8.653837203979492,21.0,100.0,100.0,100.0,0.0,6,4.888888888888889,2.0,8.0,4,0,6,0,2.6310000000095717,131.55000000047858
108,4.87959186732769,0.0975918373465538,50,3,7,1,17,0.2,0.8,100.0,15,13,12,1.247219204902649,3.0,100.0,100.0,100.0,0.0,8,6.5,3.0,10.0,5,2,0,0,3.5070000000127584,175.35000000063792
109,4.196609017550945,0.0839321803510189,50,3,9,1,15,0.24,0.76,100.0,10,5,23,7.586537837982178,18.0,100.0,100.0,100.0,0.0,3,5.0,3.0,8.0,4,1,4,0,2.7090000000098553,135.45000000049276
110,1.8330698001384738,0.03666139600276948,50,3,9,1,19,0.28,0.72,67.0,10,8,18,4.320493698120117,10.0,92.22222222222223,71.0,100.0,11.262304656367608,4,5.75,2.0,11.0,5,3,1,0,2.5620000000093204,128.10000000046603
111,4.196609017550945,0.0839321803510189,50,3,13,1,17,0.36,0.64,100.0,9,8,15,3.0912060737609863,7.0,100.0,100.0,100.0,0.0,2,3.9166666666666665,2.0,7.0,6,6,1,0,3.1230000000113614,156.15000000056807
112,4.7571428790688515,0.09514285758137703,50,3,13,1,15,0.38,0.62,100.0,10,3,18,6.12825870513916,15.0,100.0,100.0,100.0,0.0,2,3.8333333333333335,2.0,6.0,8,1,4,0,2.961000000010772,148.0500000005386
113,4.7571428790688515,0.09514285758137703,50,3,10,1,34,0.28,0.72,100.0,16,2,18,7.1180524826049805,16.0,100.0,100.0,100.0,0.0,2,4.888888888888889,2.0,10.0,7,1,2,0,2.79000000001015,139.5000000005075
