episode,reward,reward_per_step,steps,rooms,charges,full_coverage,full_coverage_step,time_in_C,time_out_C,min_battery,hab1_visits,hab2_visits,hab3_visits,room_std,room_spread,recharge_battery_mean,recharge_battery_min,recharge_battery_max,recharge_battery_std,first_recharge_step,recharge_gap_mean,recharge_gap_min,recharge_gap_max,recharge_from_hab1,recharge_from_hab2,recharge_from_hab3,recharge_from_other
131,16.200000000000003,0.32400000000000007,50,3,14,1,5,0.38,0.62,100.0,11,9,11,0.9428090453147888,2.0,100.0,100.0,100.0,0.0,4,3.4615384615384617,2.0,5.0,8,3,3,0
132,17.400000000000006,0.3480000000000001,50,3,15,1,8,0.36,0.64,74.0,8,13,11,2.054804563522339,5.0,99.53333333333333,93.0,100.0,1.7461067804945059,3,3.142857142857143,2.0,6.0,6,6,3,0
133,16.200000000000006,0.3240000000000001,50,3,17,1,7,0.4,0.6,100.0,9,13,8,2.1602468490600586,5.0,100.0,100.0,100.0,0.0,3,2.9375,2.0,4.0,8,9,0,0
134,17.400000000000006,0.3480000000000001,50,3,15,1,16,0.4,0.6,100.0,9,12,9,1.4142135381698608,3.0,100.0,100.0,100.0,0.0,3,3.142857142857143,2.0,4.0,8,6,1,0
135,18.600000000000005,0.3720000000000001,50,3,15,1,13,0.48,0.52,100.0,9,7,10,1.247219204902649,3.0,100.0,100.0,100.0,0.0,3,3.357142857142857,2.0,5.0,8,5,2,0
136,16.20000000000001,0.3240000000000002,50,3,14,1,5,0.38,0.62,100.0,11,8,12,1.699673056602478,4.0,100.0,100.0,100.0,0.0,4,3.3846153846153846,2.0,5.0,9,4,1,0
137,16.200000000000003,0.32400000000000007,50,3,14,1,9,0.4,0.6,100.0,10,10,10,0.0,0.0,100.0,100.0,100.0,0.0,3,3.4615384615384617,2.0,5.0,8,4,2,0
138,16.000000000000004,0.32000000000000006,50,3,14,1,5,0.38,0.62,100.0,13,13,5,3.771235942840576,8.0,100.0,100.0,100.0,0.0,4,3.4615384615384617,2.0,5.0,9,4,1,0
139,16.200000000000003,0.32400000000000007,50,3,15,1,4,0.38,0.62,100.0,12,13,6,3.0912060737609863,7.0,100.0,100.0,100.0,0.0,3,3.2142857142857144,2.0,5.0,10,4,1,0
140,17.400000000000006,0.3480000000000001,50,3,13,1,7,0.34,0.6599999999999999,74.0,12,13,8,2.1602468490600586,5.0,100.0,100.0,100.0,0.0,3,3.6666666666666665,2.0,6.0,7,4,2,0
141,16.200000000000006,0.3240000000000001,50,3,15,1,4,0.38,0.62,100.0,11,12,8,1.699673056602478,4.0,100.0,100.0,100.0,0.0,3,3.357142857142857,2.0,5.0,9,5,1,0
142,16.200000000000006,0.3240000000000001,50,3,18,1,7,0.36,0.64,100.0,9,12,11,1.2472190856933594,3.0,100.0,100.0,100.0,0.0,3,2.764705882352941,2.0,4.0,8,7,3,0
143,16.200000000000006,0.3240000000000001,50,3,16,1,4,0.34,0.6599999999999999,100.0,7,11,15,3.265986442565918,8.0,100.0,100.0,100.0,0.0,3,3.1333333333333333,2.0,5.0,7,7,2,0
144,16.200000000000003,0.32400000000000007,50,3,19,1,4,0.42,0.5800000000000001,100.0,8,11,10,1.2472190856933594,3.0,100.0,100.0,100.0,0.0,3,2.611111111111111,2.0,4.0,8,9,2,0
145,16.200000000000006,0.3240000000000001,50,3,19,1,4,0.4,0.6,100.0,8,11,11,1.4142135381698608,3.0,100.0,100.0,100.0,0.0,3,2.611111111111111,2.0,4.0,8,8,3,0
146,16.200000000000003,0.32400000000000007,50,3,18,1,4,0.38,0.62,100.0,10,10,11,0.471404492855072,1.0,100.0,100.0,100.0,0.0,3,2.6470588235294117,2.0,4.0,9,6,3,0
147,16.200000000000003,0.32400000000000007,50,3,18,1,4,0.4,0.6,100.0,10,9,11,0.8164966106414795,2.0,100.0,100.0,100.0,0.0,3,2.764705882352941,2.0,5.0,10,6,2,0
148,16.200000000000006,0.3240000000000001,50,3,19,1,4,0.4,0.6,100.0,10,11,9,0.8164966106414795,2.0,100.0,100.0,100.0,0.0,3,2.611111111111111,2.0,4.0,10,7,2,0
149,16.200000000000003,0.32400000000000007,50,3,18,1,7,0.38,0.62,100.0,10,12,9,1.247219204902649,3.0,100.0,100.0,100.0,0.0,3,2.6470588235294117,2.0,5.0,9,7,2,0
150,16.200000000000003,0.32400000000000007,50,3,17,1,4,0.36,0.64,100.0,10,11,11,0.471404492855072,1.0,100.0,100.0,100.0,0.0,3,2.9375,2.0,4.0,10,6,1,0
151,16.200000000000006,0.3240000000000001,50,3,16,1,4,0.34,0.6599999999999999,100.0,10,10,13,1.4142135381698608,3.0,100.0,100.0,100.0,0.0,3,3.1333333333333333,2.0,4.0,8,5,3,0
152,16.200000000000006,0.3240000000000001,50,3,17,1,4,0.36,0.64,100.0,9,11,12,1.247219204902649,3.0,100.0,100.0,100.0,0.0,3,2.8125,2.0,5.0,8,6,3,0
153,16.200000000000006,0.3240000000000001,50,3,18,1,7,0.42,0.5800000000000001,100.0,10,10,9,0.471404492855072,1.0,100.0,100.0,100.0,0.0,3,2.764705882352941,2.0,4.0,9,7,2,0
154,16.200000000000006,0.3240000000000001,50,3,17,1,4,0.38,0.62,100.0,12,10,9,1.247219204902649,3.0,100.0,100.0,100.0,0.0,3,2.9375,2.0,4.0,10,6,1,0
155,16.200000000000006,0.3240000000000001,50,3,15,1,4,0.34,0.6599999999999999,100.0,11,12,10,0.8164966106414795,2.0,100.0,100.0,100.0,0.0,3,3.2142857142857144,2.0,5.0,9,3,3,0
156,17.400000000000006,0.3480000000000001,50,3,15,1,4,0.42,0.5800000000000001,100.0,11,10,8,1.247219204902649,3.0,100.0,100.0,100.0,0.0,3,3.142857142857143,2.0,4.0,9,5,1,0
157,16.200000000000006,0.3240000000000001,50,3,14,1,4,0.4,0.6,100.0,11,7,12,2.1602468490600586,5.0,100.0,100.0,100.0,0.0,3,3.4615384615384617,2.0,5.0,8,3,3,0
158,16.200000000000006,0.3240000000000001,50,3,14,1,4,0.42,0.5800000000000001,100.0,11,7,11,1.885617971420288,4.0,100.0,100.0,100.0,0.0,3,3.5384615384615383,2.0,5.0,9,3,2,0
159,16.200000000000006,0.3240000000000001,50,3,13,1,4,0.34,0.6599999999999999,100.0,11,11,11,0.0,0.0,100.0,100.0,100.0,0.0,3,3.6666666666666665,2.0,7.0,7,3,3,0
160,16.200000000000003,0.32400000000000007,50,3,12,1,10,0.32,0.6799999999999999,100.0,11,14,9,2.054804563522339,5.0,100.0,100.0,100.0,0.0,4,4.0,2.0,5.0,8,2,2,0
161,17.400000000000006,0.3480000000000001,50,3,12,1,5,0.34,0.6599999999999999,75.0,13,11,9,1.632993221282959,4.0,98.83333333333333,86.0,100.0,3.8693955887479663,3,4.0,2.0,7.0,8,3,1,0
162,16.200000000000006,0.3240000000000001,50,3,13,1,5,0.38,0.62,100.0,14,5,12,3.858612298965454,9.0,100.0,100.0,100.0,0.0,4,3.75,2.0,5.0,10,1,2,0
163,16.200000000000006,0.3240000000000001,50,3,16,1,5,0.44,0.56,100.0,10,8,10,0.9428090453147888,2.0,100.0,100.0,100.0,0.0,4,3.066666666666667,2.0,5.0,7,6,3,0
164,16.200000000000003,0.32400000000000007,50,3,12,1,6,0.4,0.6,100.0,15,10,5,4.082482814788818,10.0,100.0,100.0,100.0,0.0,4,4.0,2.0,5.0,10,1,1,0
165,17.400000000000002,0.34800000000000003,50,3,14,1,7,0.36,0.64,66.0,11,11,10,0.471404492855072,1.0,98.35714285714286,77.0,100.0,5.9234056668336965,3,3.4615384615384617,2.0,8.0,8,5,1,0
166,16.200000000000003,0.32400000000000007,50,3,14,1,8,0.36,0.64,100.0,11,12,9,1.247219204902649,3.0,100.0,100.0,100.0,0.0,3,3.5384615384615383,2.0,5.0,8,6,0,0
167,17.400000000000006,0.3480000000000001,50,3,15,1,7,0.44,0.56,100.0,8,8,12,1.885617971420288,4.0,100.0,100.0,100.0,0.0,3,3.2142857142857144,2.0,5.0,7,4,4,0
168,16.200000000000003,0.32400000000000007,50,3,14,1,10,0.38,0.62,100.0,12,9,10,1.2472190856933594,3.0,100.0,100.0,100.0,0.0,4,3.3846153846153846,2.0,5.0,9,3,2,0
169,17.400000000000002,0.34800000000000003,50,3,15,1,5,0.38,0.62,94.0,10,9,12,1.247219204902649,3.0,99.66666666666667,95.0,100.0,1.247219128924647,3,3.2142857142857144,2.0,6.0,8,5,2,0
170,16.200000000000006,0.3240000000000001,50,3,15,1,7,0.4,0.6,100.0,12,10,8,1.632993221282959,4.0,100.0,100.0,100.0,0.0,3,3.2142857142857144,2.0,5.0,10,5,0,0
171,17.400000000000002,0.34800000000000003,50,3,15,1,5,0.42,0.5800000000000001,100.0,10,7,12,2.054804563522339,5.0,100.0,100.0,100.0,0.0,3,3.2142857142857144,2.0,4.0,8,4,3,0
172,16.200000000000003,0.32400000000000007,50,3,14,1,9,0.4,0.6,100.0,11,10,9,0.8164966106414795,2.0,100.0,100.0,100.0,0.0,3,3.4615384615384617,2.0,5.0,8,4,2,0
173,16.000000000000007,0.3200000000000001,50,3,13,1,13,0.4,0.6,100.0,14,9,7,2.943920373916626,7.0,100.0,100.0,100.0,0.0,3,3.8333333333333335,2.0,6.0,9,4,0,0
174,16.200000000000006,0.3240000000000001,50,3,13,1,12,0.38,0.62,100.0,11,12,8,1.699673056602478,4.0,100.0,100.0,100.0,0.0,3,3.75,3.0,6.0,8,4,1,0
175,16.200000000000003,0.32400000000000007,50,3,14,1,8,0.32,0.6799999999999999,100.0,8,16,10,3.399346351623535,8.0,100.0,100.0,100.0,0.0,3,3.4615384615384617,2.0,5.0,6,6,2,0
176,17.400000000000006,0.3480000000000001,50,3,13,1,7,0.44,0.56,100.0,8,7,13,2.624669313430786,6.0,100.0,100.0,100.0,0.0,3,3.8333333333333335,3.0,5.0,7,3,3,0
177,16.200000000000006,0.3240000000000001,50,3,15,1,4,0.38,0.62,100.0,7,11,13,2.4944381713867188,6.0,100.0,100.0,100.0,0.0,3,3.2142857142857144,2.0,7.0,6,5,4,0
178,17.400000000000006,0.3480000000000001,50,3,14,1,6,0.42,0.5800000000000001,100.0,12,8,9,1.699673056602478,4.0,100.0,100.0,100.0,0.0,4,3.3076923076923075,2.0,5.0,9,5,0,0
179,16.200000000000003,0.32400000000000007,50,3,15,1,14,0.36,0.64,100.0,8,13,11,2.054804563522339,5.0,100.0,100.0,100.0,0.0,3,3.2142857142857144,2.0,5.0,6,7,2,0
180,17.400000000000002,0.34800000000000003,50,3,14,1,4,0.3,0.7,67.0,11,12,12,0.471404492855072,1.0,99.64285714285714,95.0,100.0,1.287696884094282,3,3.3846153846153846,2.0,7.0,7,5,2,0
181,16.200000000000006,0.3240000000000001,50,3,14,1,5,0.38,0.62,100.0,9,14,8,2.624669313430786,6.0,100.0,100.0,100.0,0.0,3,3.3846153846153846,2.0,5.0,8,5,1,0
182,16.200000000000006,0.3240000000000001,50,3,18,1,4,0.38,0.62,100.0,11,10,10,0.471404492855072,1.0,100.0,100.0,100.0,0.0,3,2.764705882352941,2.0,4.0,10,6,2,0
183,16.200000000000006,0.3240000000000001,50,3,19,1,4,0.42,0.5800000000000001,100.0,9,9,11,0.9428090453147888,2.0,100.0,100.0,100.0,0.0,3,2.611111111111111,2.0,4.0,9,7,3,0
184,17.400000000000006,0.3480000000000001,50,3,17,1,4,0.36,0.64,100.0,11,10,11,0.471404492855072,1.0,100.0,100.0,100.0,0.0,3,2.75,2.0,5.0,10,5,2,0
185,17.400000000000006,0.3480000000000001,50,3,18,1,4,0.38,0.62,100.0,9,9,13,1.885617971420288,4.0,100.0,100.0,100.0,0.0,3,2.588235294117647,2.0,4.0,9,7,2,0
186,16.200000000000003,0.32400000000000007,50,3,18,1,4,0.4,0.6,100.0,10,10,10,0.0,0.0,100.0,100.0,100.0,0.0,3,2.764705882352941,2.0,5.0,10,6,2,0
187,17.400000000000006,0.3480000000000001,50,3,16,1,7,0.38,0.62,100.0,9,10,12,1.247219204902649,3.0,100.0,100.0,100.0,0.0,3,2.933333333333333,2.0,4.0,8,6,2,0
188,16.200000000000006,0.3240000000000001,50,3,16,1,4,0.34,0.6599999999999999,100.0,9,11,13,1.632993221282959,4.0,100.0,100.0,100.0,0.0,3,3.1333333333333333,2.0,5.0,9,5,2,0
189,16.200000000000003,0.32400000000000007,50,3,16,1,4,0.38,0.62,100.0,11,12,8,1.699673056602478,4.0,100.0,100.0,100.0,0.0,3,3.0,2.0,5.0,10,4,2,0
190,16.200000000000003,0.32400000000000007,50,3,17,1,5,0.4,0.6,100.0,12,9,9,1.4142135381698608,3.0,100.0,100.0,100.0,0.0,4,2.875,2.0,5.0,10,6,1,0
191,16.200000000000006,0.3240000000000001,50,3,17,1,4,0.38,0.62,100.0,9,14,8,2.624669313430786,6.0,100.0,100.0,100.0,0.0,3,2.75,2.0,4.0,9,6,2,0
192,16.200000000000006,0.3240000000000001,50,3,19,1,4,0.42,0.5800000000000001,100.0,7,11,11,1.885617971420288,4.0,100.0,100.0,100.0,0.0,3,2.611111111111111,2.0,4.0,7,8,4,0
193,17.400000000000006,0.3480000000000001,50,3,18,1,4,0.42,0.5800000000000001,100.0,9,11,9,0.9428090453147888,2.0,100.0,100.0,100.0,0.0,3,2.588235294117647,2.0,4.0,9,7,2,0
194,16.200000000000006,0.3240000000000001,50,3,16,1,4,0.32,0.6799999999999999,100.0,12,10,12,0.9428090453147888,2.0,100.0,100.0,100.0,0.0,3,3.066666666666667,2.0,5.0,10,4,2,0
195,16.200000000000006,0.3240000000000001,50,3,17,1,4,0.36,0.64,100.0,11,11,10,0.471404492855072,1.0,100.0,100.0,100.0,0.0,3,2.9375,2.0,4.0,9,6,2,0
196,16.200000000000003,0.32400000000000007,50,3,17,1,13,0.36,0.64,100.0,8,12,12,1.885617971420288,4.0,100.0,100.0,100.0,0.0,3,2.8125,2.0,4.0,7,8,2,0
197,16.200000000000006,0.3240000000000001,50,3,17,1,5,0.34,0.6599999999999999,100.0,11,11,11,0.0,0.0,100.0,100.0,100.0,0.0,4,2.875,2.0,4.0,9,5,3,0
198,16.200000000000003,0.32400000000000007,50,3,16,1,7,0.36,0.64,100.0,10,13,9,1.699673056602478,4.0,100.0,100.0,100.0,0.0,3,3.1333333333333333,2.0,5.0,9,7,0,0
199,16.200000000000006,0.3240000000000001,50,3,17,1,4,0.4,0.6,100.0,10,10,10,0.0,0.0,100.0,100.0,100.0,0.0,3,2.8125,2.0,5.0,9,5,3,0
200,16.200000000000006,0.3240000000000001,50,3,17,1,4,0.38,0.62,100.0,10,12,9,1.247219204902649,3.0,100.0,100.0,100.0,0.0,3,2.9375,2.0,5.0,10,5,2,0
201,16.200000000000006,0.3240000000000001,50,3,18,1,4,0.38,0.62,100.0,9,9,13,1.885617971420288,4.0,100.0,100.0,100.0,0.0,3,2.764705882352941,2.0,4.0,8,6,4,0
202,17.400000000000006,0.3480000000000001,50,3,18,1,4,0.42,0.5800000000000001,100.0,7,11,11,1.885617971420288,4.0,100.0,100.0,100.0,0.0,3,2.7058823529411766,2.0,4.0,7,8,3,0
203,16.200000000000006,0.3240000000000001,50,3,18,1,4,0.38,0.62,100.0,10,11,10,0.471404492855072,1.0,100.0,100.0,100.0,0.0,3,2.764705882352941,2.0,4.0,10,6,2,0
204,16.200000000000003,0.32400000000000007,50,3,17,1,4,0.38,0.62,100.0,8,9,14,2.624669313430786,6.0,100.0,100.0,100.0,0.0,3,2.9375,2.0,4.0,7,7,3,0
205,17.400000000000006,0.3480000000000001,50,3,17,1,4,0.42,0.5800000000000001,100.0,7,11,11,1.885617971420288,4.0,100.0,100.0,100.0,0.0,3,2.8125,2.0,5.0,7,7,3,0
206,16.200000000000006,0.3240000000000001,50,3,19,1,4,0.42,0.5800000000000001,100.0,9,12,8,1.699673056602478,4.0,100.0,100.0,100.0,0.0,3,2.611111111111111,2.0,4.0,9,7,3,0
207,16.200000000000003,0.32400000000000007,50,3,18,1,4,0.36,0.64,100.0,11,11,10,0.471404492855072,1.0,100.0,100.0,100.0,0.0,3,2.764705882352941,2.0,4.0,10,6,2,0
208,16.200000000000003,0.32400000000000007,50,3,18,1,4,0.36,0.64,100.0,10,11,11,0.471404492855072,1.0,100.0,100.0,100.0,0.0,3,2.764705882352941,2.0,5.0,8,8,2,0
209,16.200000000000006,0.3240000000000001,50,3,19,1,4,0.38,0.62,100.0,8,12,11,1.699673056602478,4.0,100.0,100.0,100.0,0.0,3,2.611111111111111,2.0,4.0,8,7,4,0
210,16.200000000000003,0.32400000000000007,50,3,18,1,4,0.38,0.62,100.0,10,12,9,1.247219204902649,3.0,100.0,100.0,100.0,0.0,3,2.764705882352941,2.0,4.0,9,7,2,0
211,17.400000000000006,0.3480000000000001,50,3,17,1,4,0.36,0.64,100.0,10,11,11,0.471404492855072,1.0,100.0,100.0,100.0,0.0,3,2.75,2.0,4.0,10,5,2,0
212,16.200000000000003,0.32400000000000007,50,3,18,1,4,0.36,0.64,100.0,8,11,13,2.054804563522339,5.0,100.0,100.0,100.0,0.0,3,2.764705882352941,2.0,4.0,7,8,3,0
213,16.200000000000003,0.32400000000000007,50,3,16,1,5,0.34,0.6599999999999999,100.0,12,12,9,1.4142135381698608,3.0,100.0,100.0,100.0,0.0,4,3.066666666666667,2.0,4.0,10,5,1,0
214,16.200000000000006,0.3240000000000001,50,3,15,1,4,0.34,0.6599999999999999,100.0,10,11,12,0.8164966106414795,2.0,100.0,100.0,100.0,0.0,3,3.357142857142857,2.0,5.0,8,4,3,0
215,16.200000000000006,0.3240000000000001,50,3,18,1,4,0.38,0.62,100.0,10,12,9,1.247219204902649,3.0,100.0,100.0,100.0,0.0,3,2.764705882352941,2.0,4.0,10,6,2,0
216,16.200000000000003,0.32400000000000007,50,3,17,1,4,0.36,0.64,100.0,8,13,11,2.054804563522339,5.0,100.0,100.0,100.0,0.0,3,2.9375,2.0,4.0,8,7,2,0
217,16.200000000000006,0.3240000000000001,50,3,18,1,4,0.4,0.6,100.0,10,11,9,0.8164966106414795,2.0,100.0,100.0,100.0,0.0,3,2.764705882352941,2.0,4.0,10,7,1,0
218,16.200000000000003,0.32400000000000007,50,3,16,1,4,0.36,0.64,100.0,12,11,9,1.247219204902649,3.0,100.0,100.0,100.0,0.0,3,3.1333333333333333,2.0,4.0,10,4,2,0
219,17.400000000000002,0.34800000000000003,50,3,16,1,4,0.34,0.6599999999999999,100.0,11,10,12,0.8164966106414795,2.0,100.0,100.0,100.0,0.0,3,2.933333333333333,2.0,4.0,10,4,2,0
220,16.200000000000006,0.3240000000000001,50,3,18,1,4,0.36,0.64,100.0,10,11,11,0.471404492855072,1.0,100.0,100.0,100.0,0.0,3,2.764705882352941,2.0,4.0,9,6,3,0
221,16.200000000000003,0.32400000000000007,50,3,18,1,4,0.36,0.64,100.0,11,11,10,0.471404492855072,1.0,100.0,100.0,100.0,0.0,3,2.6470588235294117,2.0,4.0,10,6,2,0
222,16.000000000000007,0.3200000000000001,50,3,17,1,5,0.36,0.64,100.0,13,9,10,1.699673056602478,4.0,100.0,100.0,100.0,0.0,4,2.8125,2.0,4.0,10,6,1,0
223,17.400000000000006,0.3480000000000001,50,3,18,1,4,0.38,0.62,100.0,6,10,15,3.6817867755889893,9.0,100.0,100.0,100.0,0.0,3,2.7058823529411766,2.0,5.0,6,7,5,0
224,16.200000000000003,0.32400000000000007,50,3,16,1,4,0.32,0.6799999999999999,100.0,11,10,13,1.247219204902649,3.0,100.0,100.0,100.0,0.0,3,3.0,2.0,4.0,9,4,3,0
225,16.200000000000006,0.3240000000000001,50,3,19,1,4,0.4,0.6,100.0,10,11,9,0.8164966106414795,2.0,100.0,100.0,100.0,0.0,3,2.611111111111111,2.0,4.0,10,7,2,0
226,17.400000000000006,0.3480000000000001,50,3,18,1,4,0.36,0.64,100.0,8,10,14,2.4944381713867188,6.0,100.0,100.0,100.0,0.0,3,2.588235294117647,2.0,4.0,8,6,4,0
227,17.400000000000002,0.34800000000000003,50,3,17,1,4,0.36,0.64,100.0,10,10,12,0.9428090453147888,2.0,100.0,100.0,100.0,0.0,3,2.75,2.0,4.0,9,5,3,0
228,16.200000000000006,0.3240000000000001,50,3,18,1,4,0.38,0.62,100.0,10,11,10,0.471404492855072,1.0,100.0,100.0,100.0,0.0,3,2.764705882352941,2.0,4.0,9,8,1,0
229,16.200000000000006,0.3240000000000001,50,3,17,1,7,0.42,0.5800000000000001,100.0,9,13,7,2.4944381713867188,6.0,100.0,100.0,100.0,0.0,3,2.9375,2.0,4.0,8,8,1,0
230,17.400000000000006,0.3480000000000001,50,3,16,1,4,0.32,0.6799999999999999,100.0,11,10,13,1.247219204902649,3.0,100.0,100.0,100.0,0.0,3,2.933333333333333,2.0,4.0,10,4,2,0
231,16.200000000000006,0.3240000000000001,50,3,15,1,7,0.42,0.5800000000000001,100.0,12,10,7,2.054804563522339,5.0,100.0,100.0,100.0,0.0,3,3.357142857142857,2.0,4.0,9,6,0,0
232,16.200000000000006,0.3240000000000001,50,3,15,1,5,0.38,0.62,100.0,11,9,11,0.9428090453147888,2.0,100.0,100.0,100.0,0.0,4,3.2142857142857144,2.0,5.0,7,6,2,0
233,17.400000000000006,0.3480000000000001,50,3,14,1,6,0.4,0.6,100.0,9,8,13,2.1602468490600586,5.0,100.0,100.0,100.0,0.0,4,3.3076923076923075,2.0,5.0,6,5,3,0
234,17.400000000000006,0.3480000000000001,50,3,10,1,5,0.3,0.7,96.0,11,13,11,0.9428090453147888,2.0,100.0,100.0,100.0,0.0,4,4.444444444444445,2.0,7.0,7,3,0,0
235,16.200000000000006,0.3240000000000001,50,3,14,1,10,0.42,0.5800000000000001,100.0,9,10,10,0.471404492855072,1.0,100.0,100.0,100.0,0.0,3,3.6153846153846154,2.0,6.0,7,5,2,0
236,16.200000000000003,0.32400000000000007,50,3,12,1,4,0.36,0.64,100.0,11,8,13,2.054804563522339,5.0,100.0,100.0,100.0,0.0,3,4.181818181818182,3.0,5.0,9,1,2,0
237,18.600000000000005,0.3720000000000001,50,3,12,1,5,0.44,0.56,100.0,11,3,14,4.642796039581299,11.0,100.0,100.0,100.0,0.0,4,3.909090909090909,2.0,5.0,6,1,5,0
238,16.200000000000003,0.32400000000000007,50,3,16,1,18,0.44,0.56,100.0,8,10,10,0.9428090453147888,2.0,100.0,100.0,100.0,0.0,4,3.0,2.0,4.0,5,7,4,0
239,16.200000000000003,0.32400000000000007,50,3,15,1,5,0.36,0.64,100.0,9,11,12,1.247219204902649,3.0,100.0,100.0,100.0,0.0,4,3.2857142857142856,2.0,6.0,7,6,2,0
240,16.200000000000003,0.32400000000000007,50,3,11,1,32,0.34,0.6599999999999999,64.0,14,14,5,4.242640495300293,9.0,95.63636363636364,66.0,100.0,10.19155378708474,3,4.5,3.0,8.0,9,2,0,0
241,16.200000000000006,0.3240000000000001,50,3,14,1,5,0.34,0.6599999999999999,100.0,11,10,12,0.8164966106414795,2.0,100.0,100.0,100.0,0.0,4,3.5384615384615383,2.0,5.0,8,5,1,0
242,16.200000000000006,0.3240000000000001,50,3,13,1,5,0.4,0.6,100.0,12,9,9,1.4142135381698608,3.0,100.0,100.0,100.0,0.0,4,3.8333333333333335,2.0,5.0,9,2,2,0
243,16.200000000000006,0.3240000000000001,50,3,13,1,5,0.36,0.64,100.0,11,9,12,1.247219204902649,3.0,100.0,100.0,100.0,0.0,4,3.6666666666666665,2.0,5.0,8,3,2,0
244,16.000000000000007,0.3200000000000001,50,3,13,1,12,0.44,0.56,100.0,14,9,5,3.6817867755889893,9.0,100.0,100.0,100.0,0.0,3,3.8333333333333335,2.0,5.0,8,4,1,0
245,16.200000000000006,0.3240000000000001,50,3,14,1,5,0.4,0.6,100.0,11,9,10,0.8164966106414795,2.0,100.0,100.0,100.0,0.0,4,3.5384615384615383,2.0,6.0,8,3,3,0
246,16.200000000000003,0.32400000000000007,50,3,12,1,9,0.32,0.6799999999999999,63.0,10,12,12,0.9428090453147888,2.0,97.83333333333333,74.0,100.0,7.1860203791033666,3,4.090909090909091,2.0,6.0,7,3,2,0
247,17.400000000000006,0.3480000000000001,50,3,15,1,5,0.42,0.5800000000000001,100.0,8,10,11,1.247219204902649,3.0,100.0,100.0,100.0,0.0,3,3.142857142857143,2.0,5.0,6,6,3,0
248,17.400000000000002,0.34800000000000003,50,3,13,1,5,0.34,0.6599999999999999,94.0,10,12,11,0.8164966106414795,2.0,99.61538461538461,95.0,100.0,1.3323467750529825,4,3.75,2.0,6.0,7,5,1,0
249,17.400000000000006,0.3480000000000001,50,3,13,1,8,0.32,0.6799999999999999,73.0,10,14,10,1.885617971420288,4.0,100.0,100.0,100.0,0.0,3,3.6666666666666665,2.0,6.0,6,6,1,0
250,17.400000000000002,0.34800000000000003,50,3,12,1,5,0.32,0.6799999999999999,82.0,12,12,10,0.9428090453147888,2.0,99.41666666666667,93.0,100.0,1.9346977943739831,4,3.909090909090909,2.0,6.0,8,2,2,0
251,17.400000000000006,0.3480000000000001,50,3,13,1,8,0.34,0.6599999999999999,100.0,5,14,14,4.242640495300293,9.0,100.0,100.0,100.0,0.0,3,3.6666666666666665,3.0,6.0,4,8,1,0
252,16.200000000000006,0.3240000000000001,50,3,13,1,7,0.38,0.62,100.0,14,9,8,2.624669313430786,6.0,100.0,100.0,100.0,0.0,3,3.8333333333333335,2.0,6.0,9,3,1,0
253,16.200000000000003,0.32400000000000007,50,3,14,1,10,0.38,0.62,99.0,9,11,11,0.9428090453147888,2.0,100.0,100.0,100.0,0.0,3,3.5384615384615383,2.0,6.0,7,5,2,0
254,16.200000000000003,0.32400000000000007,50,3,13,1,5,0.32,0.6799999999999999,100.0,11,14,9,2.054804563522339,5.0,100.0,100.0,100.0,0.0,4,3.8333333333333335,2.0,6.0,8,4,1,0
255,18.6,0.37200000000000005,50,3,12,1,9,0.34,0.6599999999999999,76.0,11,12,10,0.8164966106414795,2.0,99.66666666666667,96.0,100.0,1.1055415967851332,3,4.0,3.0,6.0,8,3,1,0
256,16.200000000000003,0.32400000000000007,50,3,13,1,5,0.38,0.62,100.0,11,7,13,2.4944381713867188,6.0,100.0,100.0,100.0,0.0,4,3.8333333333333335,2.0,6.0,7,3,3,0
257,16.200000000000006,0.3240000000000001,50,3,13,1,10,0.36,0.64,100.0,13,11,8,2.054804563522339,5.0,100.0,100.0,100.0,0.0,3,3.75,2.0,6.0,9,3,1,0
258,16.200000000000003,0.32400000000000007,50,3,12,1,21,0.34,0.6599999999999999,100.0,14,13,6,3.5590262413024902,8.0,100.0,100.0,100.0,0.0,3,3.909090909090909,2.0,5.0,8,4,0,0
259,16.20000000000001,0.3240000000000002,50,3,13,1,12,0.46,0.54,100.0,8,10,9,0.8164966106414795,2.0,100.0,100.0,100.0,0.0,3,3.75,3.0,5.0,7,4,2,0
260,16.200000000000003,0.32400000000000007,50,3,13,1,4,0.34,0.6599999999999999,100.0,8,12,13,2.1602468490600586,5.0,100.0,100.0,100.0,0.0,3,3.8333333333333335,3.0,5.0,6,5,2,0
261,16.200000000000003,0.32400000000000007,50,3,14,1,8,0.34,0.6599999999999999,100.0,10,10,13,1.4142135381698608,3.0,100.0,100.0,100.0,0.0,3,3.4615384615384617,2.0,5.0,7,4,3,0
262,16.200000000000006,0.3240000000000001,50,3,16,1,8,0.42,0.5800000000000001,100.0,10,10,9,0.471404492855072,1.0,100.0,100.0,100.0,0.0,3,3.0,2.0,4.0,7,6,3,0
263,17.400000000000002,0.34800000000000003,50,3,13,1,13,0.42,0.5800000000000001,100.0,15,10,4,4.496912479400635,11.0,100.0,100.0,100.0,0.0,4,3.6666666666666665,2.0,5.0,10,3,0,0
