episode,reward,reward_per_step,steps,rooms,charges,full_coverage,full_coverage_step,time_in_C,time_out_C,min_battery,hab1_visits,hab2_visits,hab3_visits,room_std,room_spread
74,16.200000000000006,0.3240000000000001,50,3,17,1,4,0.44,0.56,100.0,9,8,11,1.247219204902649,3.0
75,16.200000000000003,0.32400000000000007,50,3,17,1,19,0.38,0.62,100.0,7,13,11,2.4944381713867188,6.0
76,16.200000000000003,0.32400000000000007,50,3,16,1,4,0.36,0.64,100.0,10,11,11,0.471404492855072,1.0
77,16.200000000000003,0.32400000000000007,50,3,15,1,8,0.34,0.6599999999999999,98.0,8,14,11,2.4494898319244385,6.0
78,16.200000000000003,0.32400000000000007,50,3,15,1,4,0.32,0.6799999999999999,100.0,10,11,13,1.247219204902649,3.0
79,16.000000000000007,0.3200000000000001,50,3,16,1,7,0.36,0.64,100.0,9,11,12,1.247219204902649,3.0
80,16.200000000000003,0.32400000000000007,50,3,15,1,4,0.34,0.6599999999999999,100.0,11,14,8,2.4494898319244385,6.0
81,17.400000000000006,0.3480000000000001,50,3,15,1,7,0.42,0.5800000000000001,100.0,8,13,8,2.357022523880005,5.0
82,16.200000000000003,0.32400000000000007,50,3,16,1,4,0.36,0.64,100.0,8,12,12,1.885617971420288,4.0
83,16.200000000000006,0.3240000000000001,50,3,15,1,4,0.36,0.64,100.0,10,11,11,0.471404492855072,1.0
84,17.400000000000006,0.3480000000000001,50,3,15,1,11,0.46,0.54,100.0,12,8,7,2.1602468490600586,5.0
85,16.200000000000003,0.32400000000000007,50,3,16,1,4,0.4,0.6,100.0,10,11,9,0.8164966106414795,2.0
86,16.200000000000003,0.32400000000000007,50,3,15,1,7,0.32,0.6799999999999999,100.0,13,12,9,1.699673056602478,4.0
87,16.200000000000006,0.3240000000000001,50,3,17,1,4,0.42,0.5800000000000001,100.0,8,12,9,1.699673056602478,4.0
88,16.200000000000006,0.3240000000000001,50,3,14,1,4,0.34,0.6599999999999999,100.0,11,10,12,0.8164966106414795,2.0
89,16.200000000000006,0.3240000000000001,50,3,18,1,4,0.4,0.6,100.0,8,10,12,1.632993221282959,4.0
90,16.200000000000006,0.3240000000000001,50,3,17,1,4,0.42,0.5800000000000001,100.0,10,11,8,1.247219204902649,3.0
91,16.200000000000003,0.32400000000000007,50,3,17,1,4,0.42,0.5800000000000001,100.0,9,9,11,0.9428090453147888,2.0
92,16.200000000000006,0.3240000000000001,50,3,17,1,5,0.38,0.62,100.0,11,9,11,0.9428090453147888,2.0
93,18.600000000000005,0.3720000000000001,50,3,16,1,4,0.46,0.54,100.0,12,7,8,2.1602468490600586,5.0
94,16.200000000000006,0.3240000000000001,50,3,17,1,7,0.4,0.6,100.0,9,12,9,1.4142135381698608,3.0
95,16.200000000000003,0.32400000000000007,50,3,15,1,4,0.36,0.64,100.0,11,12,9,1.247219204902649,3.0
96,17.400000000000002,0.34800000000000003,50,3,13,1,4,0.36,0.64,84.0,11,13,8,2.054804563522339,5.0
97,16.200000000000006,0.3240000000000001,50,3,16,1,4,0.4,0.6,100.0,10,12,8,1.632993221282959,4.0
98,18.60000000000001,0.37200000000000016,50,3,16,1,12,0.48,0.52,100.0,7,8,11,1.699673056602478,4.0
99,16.200000000000006,0.3240000000000001,50,3,17,1,4,0.36,0.64,100.0,10,12,10,0.9428090453147888,2.0
100,16.200000000000006,0.3240000000000001,50,3,17,1,4,0.42,0.5800000000000001,100.0,10,7,12,2.054804563522339,5.0
101,16.200000000000006,0.3240000000000001,50,3,18,1,4,0.46,0.54,100.0,11,9,7,1.632993221282959,4.0
102,16.200000000000003,0.32400000000000007,50,3,16,1,4,0.38,0.62,100.0,10,13,8,2.054804563522339,5.0
103,16.200000000000003,0.32400000000000007,50,3,14,1,4,0.36,0.64,100.0,14,10,8,2.4944381713867188,6.0
104,17.400000000000006,0.3480000000000001,50,3,14,1,4,0.34,0.6599999999999999,85.0,9,12,12,1.4142135381698608,3.0
105,16.200000000000003,0.32400000000000007,50,3,15,1,4,0.38,0.62,94.0,10,13,8,2.054804563522339,5.0
106,17.400000000000006,0.3480000000000001,50,3,17,1,5,0.38,0.62,100.0,9,11,11,0.9428090453147888,2.0
107,16.200000000000006,0.3240000000000001,50,3,18,1,4,0.4,0.6,100.0,7,11,12,2.1602468490600586,5.0
108,16.200000000000006,0.3240000000000001,50,3,14,1,5,0.38,0.62,100.0,11,11,9,0.9428090453147888,2.0
109,16.200000000000006,0.3240000000000001,50,3,17,1,4,0.42,0.5800000000000001,100.0,11,11,7,1.885617971420288,4.0
110,17.40000000000001,0.3480000000000002,50,3,15,1,8,0.4,0.6,100.0,8,8,14,2.8284270763397217,6.0
111,16.200000000000006,0.3240000000000001,50,3,16,1,7,0.4,0.6,100.0,9,9,12,1.4142135381698608,3.0
112,16.200000000000003,0.32400000000000007,50,3,13,1,4,0.32,0.6799999999999999,100.0,12,13,9,1.699673056602478,4.0
113,16.200000000000003,0.32400000000000007,50,3,13,1,5,0.32,0.6799999999999999,100.0,14,9,11,2.054804563522339,5.0
114,17.400000000000002,0.34800000000000003,50,3,17,1,4,0.42,0.5800000000000001,100.0,9,8,12,1.699673056602478,4.0
115,16.000000000000007,0.3200000000000001,50,3,14,1,10,0.38,0.62,100.0,13,8,10,2.054804563522339,5.0
116,16.200000000000006,0.3240000000000001,50,3,16,1,4,0.38,0.62,100.0,9,11,11,0.9428090453147888,2.0
117,16.200000000000006,0.3240000000000001,50,3,18,1,4,0.38,0.62,100.0,9,11,11,0.9428090453147888,2.0
118,16.200000000000006,0.3240000000000001,50,3,18,1,4,0.38,0.62,100.0,10,11,10,0.471404492855072,1.0
119,16.200000000000006,0.3240000000000001,50,3,18,1,4,0.38,0.62,100.0,10,12,9,1.247219204902649,3.0
120,16.200000000000006,0.3240000000000001,50,3,17,1,4,0.44,0.56,100.0,11,11,6,2.357022523880005,5.0
121,16.200000000000006,0.3240000000000001,50,3,17,1,4,0.4,0.6,100.0,11,11,8,1.4142135381698608,3.0
122,16.200000000000006,0.3240000000000001,50,3,19,1,4,0.42,0.5800000000000001,100.0,10,10,9,0.471404492855072,1.0
123,16.20000000000001,0.3240000000000002,50,3,19,1,7,0.42,0.5800000000000001,100.0,9,10,10,0.471404492855072,1.0
124,17.400000000000006,0.3480000000000001,50,3,18,1,4,0.36,0.64,100.0,10,10,12,0.9428090453147888,2.0
125,16.200000000000006,0.3240000000000001,50,3,18,1,4,0.38,0.62,100.0,11,11,9,0.9428090453147888,2.0
126,16.200000000000003,0.32400000000000007,50,3,16,1,4,0.34,0.6599999999999999,100.0,11,13,9,1.632993221282959,4.0
127,16.200000000000003,0.32400000000000007,50,3,15,1,4,0.38,0.62,100.0,12,11,8,1.699673056602478,4.0
128,16.200000000000006,0.3240000000000001,50,3,19,1,4,0.38,0.62,100.0,9,12,10,1.2472190856933594,3.0
129,16.200000000000006,0.3240000000000001,50,3,17,1,4,0.4,0.6,100.0,11,11,8,1.4142135381698608,3.0
130,16.200000000000006,0.3240000000000001,50,3,16,1,4,0.38,0.62,100.0,11,11,9,0.9428090453147888,2.0
131,16.200000000000006,0.3240000000000001,50,3,19,1,4,0.42,0.5800000000000001,100.0,9,10,10,0.471404492855072,1.0
132,16.200000000000006,0.3240000000000001,50,3,19,1,7,0.44,0.56,100.0,9,11,8,1.247219204902649,3.0
133,16.200000000000006,0.3240000000000001,50,3,18,1,4,0.38,0.62,100.0,8,11,12,1.699673056602478,4.0
134,16.200000000000006,0.3240000000000001,50,3,19,1,7,0.38,0.62,100.0,9,12,10,1.2472190856933594,3.0
135,16.200000000000003,0.32400000000000007,50,3,18,1,4,0.36,0.64,100.0,9,13,10,1.699673056602478,4.0
136,17.400000000000006,0.3480000000000001,50,3,16,1,5,0.32,0.6799999999999999,100.0,10,11,13,1.247219204902649,3.0
137,16.200000000000006,0.3240000000000001,50,3,18,1,4,0.38,0.62,100.0,11,11,9,0.9428090453147888,2.0
138,16.200000000000006,0.3240000000000001,50,3,18,1,5,0.42,0.5800000000000001,100.0,8,10,11,1.247219204902649,3.0
139,16.200000000000006,0.3240000000000001,50,3,19,1,4,0.4,0.6,100.0,10,10,10,0.0,0.0
140,16.200000000000003,0.32400000000000007,50,3,18,1,4,0.36,0.64,100.0,11,11,10,0.471404492855072,1.0
141,18.600000000000005,0.3720000000000001,50,3,16,1,4,0.4,0.6,100.0,10,7,13,2.4494898319244385,6.0
142,17.400000000000006,0.3480000000000001,50,3,17,1,12,0.38,0.62,100.0,11,10,10,0.471404492855072,1.0
143,16.200000000000006,0.3240000000000001,50,3,18,1,5,0.4,0.6,100.0,9,11,10,0.8164966106414795,2.0
144,16.200000000000003,0.32400000000000007,50,3,19,1,4,0.44,0.56,100.0,8,9,11,1.247219204902649,3.0
145,17.400000000000006,0.3480000000000001,50,3,16,1,7,0.36,0.64,100.0,9,12,11,1.2472190856933594,3.0
146,16.200000000000006,0.3240000000000001,50,3,15,1,4,0.38,0.62,100.0,13,9,9,1.885617971420288,4.0
147,16.200000000000006,0.3240000000000001,50,3,19,1,4,0.4,0.6,100.0,9,10,11,0.8164966106414795,2.0
148,16.200000000000006,0.3240000000000001,50,3,17,1,4,0.4,0.6,100.0,11,11,8,1.4142135381698608,3.0
149,17.400000000000002,0.34800000000000003,50,3,17,1,4,0.36,0.64,100.0,11,10,11,0.471404492855072,1.0
150,16.200000000000006,0.3240000000000001,50,3,18,1,4,0.38,0.62,100.0,11,11,9,0.9428090453147888,2.0
151,16.200000000000006,0.3240000000000001,50,3,18,1,4,0.36,0.64,100.0,9,12,11,1.2472190856933594,3.0
152,16.200000000000006,0.3240000000000001,50,3,17,1,4,0.34,0.6599999999999999,100.0,11,12,10,0.8164966106414795,2.0
153,16.000000000000007,0.3200000000000001,50,3,17,1,4,0.38,0.62,100.0,12,9,10,1.2472190856933594,3.0
154,16.200000000000003,0.32400000000000007,50,3,17,1,4,0.34,0.6599999999999999,100.0,8,13,12,2.1602468490600586,5.0
155,16.200000000000006,0.3240000000000001,50,3,18,1,4,0.36,0.64,100.0,9,12,11,1.2472190856933594,3.0
156,16.200000000000003,0.32400000000000007,50,3,16,1,4,0.32,0.6799999999999999,100.0,10,13,11,1.2472190856933594,3.0
157,16.200000000000003,0.32400000000000007,50,3,18,1,4,0.4,0.6,100.0,10,12,8,1.632993221282959,4.0
158,16.200000000000006,0.3240000000000001,50,3,18,1,4,0.4,0.6,100.0,10,12,8,1.632993221282959,4.0
159,16.200000000000006,0.3240000000000001,50,3,19,1,4,0.42,0.5800000000000001,100.0,9,10,10,0.471404492855072,1.0
160,16.200000000000003,0.32400000000000007,50,3,16,1,4,0.32,0.6799999999999999,100.0,11,11,12,0.471404492855072,1.0
161,16.200000000000003,0.32400000000000007,50,3,16,1,5,0.32,0.6799999999999999,100.0,13,11,10,1.247219204902649,3.0
162,16.200000000000003,0.32400000000000007,50,3,16,1,4,0.4,0.6,100.0,11,13,6,2.943920373916626,7.0
163,16.200000000000006,0.3240000000000001,50,3,19,1,4,0.42,0.5800000000000001,100.0,10,10,9,0.471404492855072,1.0
164,16.200000000000003,0.32400000000000007,50,3,19,1,4,0.38,0.62,100.0,10,10,11,0.471404492855072,1.0
165,16.200000000000003,0.32400000000000007,50,3,19,1,4,0.42,0.5800000000000001,100.0,10,9,10,0.471404492855072,1.0
166,16.200000000000003,0.32400000000000007,50,3,17,1,4,0.38,0.62,100.0,12,10,9,1.247219204902649,3.0
167,16.200000000000006,0.3240000000000001,50,3,19,1,4,0.4,0.6,100.0,10,11,9,0.8164966106414795,2.0
168,16.200000000000003,0.32400000000000007,50,3,17,1,5,0.34,0.6599999999999999,100.0,10,11,12,0.8164966106414795,2.0
169,16.200000000000006,0.3240000000000001,50,3,16,1,5,0.4,0.6,100.0,11,11,8,1.4142135381698608,3.0
170,16.200000000000006,0.3240000000000001,50,3,16,1,4,0.34,0.6599999999999999,100.0,10,14,9,2.1602468490600586,5.0
171,16.200000000000003,0.32400000000000007,50,3,17,1,7,0.38,0.62,100.0,11,11,9,0.9428090453147888,2.0
172,16.200000000000006,0.3240000000000001,50,3,18,1,4,0.38,0.62,100.0,11,9,11,0.9428090453147888,2.0
173,16.200000000000006,0.3240000000000001,50,3,17,1,5,0.36,0.64,100.0,10,12,10,0.9428090453147888,2.0
174,16.200000000000006,0.3240000000000001,50,3,19,1,4,0.42,0.5800000000000001,100.0,10,11,8,1.247219204902649,3.0
175,16.200000000000006,0.3240000000000001,50,3,17,1,4,0.36,0.64,100.0,11,11,10,0.471404492855072,1.0
176,16.200000000000006,0.3240000000000001,50,3,18,1,4,0.38,0.62,100.0,11,9,11,0.9428090453147888,2.0
177,16.200000000000003,0.32400000000000007,50,3,17,1,4,0.34,0.6599999999999999,100.0,11,9,13,1.632993221282959,4.0
178,16.200000000000003,0.32400000000000007,50,3,17,1,4,0.36,0.64,100.0,8,13,11,2.054804563522339,5.0
179,16.200000000000006,0.3240000000000001,50,3,17,1,4,0.36,0.64,100.0,10,12,10,0.9428090453147888,2.0
180,16.200000000000006,0.3240000000000001,50,3,17,1,4,0.4,0.6,100.0,11,11,8,1.4142135381698608,3.0
181,16.200000000000003,0.32400000000000007,50,3,17,1,4,0.38,0.62,100.0,10,11,10,0.471404492855072,1.0
182,16.200000000000006,0.3240000000000001,50,3,19,1,4,0.38,0.62,100.0,8,12,11,1.699673056602478,4.0
183,16.200000000000006,0.3240000000000001,50,3,18,1,4,0.38,0.62,100.0,9,13,9,1.885617971420288,4.0
184,16.200000000000006,0.3240000000000001,50,3,19,1,4,0.38,0.62,100.0,10,11,10,0.471404492855072,1.0
185,16.200000000000003,0.32400000000000007,50,3,16,1,5,0.32,0.6799999999999999,100.0,11,12,11,0.471404492855072,1.0
186,17.400000000000006,0.3480000000000001,50,3,17,1,4,0.38,0.62,100.0,9,10,12,1.247219204902649,3.0
187,16.200000000000006,0.3240000000000001,50,3,19,1,4,0.4,0.6,100.0,10,10,10,0.0,0.0
188,16.200000000000006,0.3240000000000001,50,3,18,1,4,0.4,0.6,100.0,9,11,10,0.8164966106414795,2.0
189,17.400000000000006,0.3480000000000001,50,3,16,1,4,0.32,0.6799999999999999,100.0,9,9,16,3.2998316287994385,7.0
190,17.400000000000006,0.3480000000000001,50,3,17,1,5,0.36,0.64,100.0,11,9,12,1.247219204902649,3.0
191,16.200000000000006,0.3240000000000001,50,3,18,1,4,0.4,0.6,100.0,9,12,9,1.4142135381698608,3.0
192,16.200000000000006,0.3240000000000001,50,3,18,1,4,0.36,0.64,100.0,11,11,10,0.471404492855072,1.0
193,16.200000000000006,0.3240000000000001,50,3,19,1,4,0.4,0.6,100.0,10,10,10,0.0,0.0
194,16.200000000000006,0.3240000000000001,50,3,19,1,4,0.42,0.5800000000000001,100.0,9,11,9,0.9428090453147888,2.0
195,16.200000000000006,0.3240000000000001,50,3,17,1,4,0.36,0.64,100.0,10,11,11,0.471404492855072,1.0
196,16.200000000000006,0.3240000000000001,50,3,16,1,5,0.36,0.64,100.0,11,12,9,1.247219204902649,3.0
197,16.200000000000003,0.32400000000000007,50,3,18,1,8,0.4,0.6,100.0,8,11,11,1.4142135381698608,3.0
198,16.200000000000003,0.32400000000000007,50,3,17,1,5,0.38,0.62,100.0,12,10,9,1.247219204902649,3.0
199,16.200000000000006,0.3240000000000001,50,3,19,1,4,0.38,0.62,100.0,10,11,10,0.471404492855072,1.0
200,16.200000000000003,0.32400000000000007,50,3,17,1,4,0.34,0.6599999999999999,100.0,12,10,11,0.8164966106414795,2.0
201,16.200000000000006,0.3240000000000001,50,3,15,1,4,0.36,0.64,100.0,13,8,11,2.054804563522339,5.0
202,16.200000000000006,0.3240000000000001,50,3,19,1,4,0.38,0.62,100.0,7,12,12,2.357022523880005,5.0
203,16.200000000000006,0.3240000000000001,50,3,19,1,7,0.46,0.54,100.0,8,11,8,1.4142135381698608,3.0
204,16.200000000000006,0.3240000000000001,50,3,19,1,4,0.38,0.62,100.0,9,11,11,0.9428090453147888,2.0
205,16.200000000000006,0.3240000000000001,50,3,19,1,4,0.38,0.62,100.0,8,12,11,1.699673056602478,4.0
206,16.200000000000006,0.3240000000000001,50,3,17,1,4,0.38,0.62,100.0,10,11,10,0.471404492855072,1.0
207,16.200000000000003,0.32400000000000007,50,3,17,1,4,0.36,0.64,100.0,11,12,9,1.247219204902649,3.0
208,16.200000000000003,0.32400000000000007,50,3,17,1,4,0.36,0.64,100.0,11,9,12,1.247219204902649,3.0
209,16.200000000000003,0.32400000000000007,50,3,17,1,4,0.34,0.6599999999999999,100.0,10,11,12,0.8164966106414795,2.0
210,16.200000000000006,0.3240000000000001,50,3,16,1,4,0.34,0.6599999999999999,100.0,10,10,13,1.4142135381698608,3.0
211,16.200000000000006,0.3240000000000001,50,3,18,1,4,0.4,0.6,100.0,9,11,10,0.8164966106414795,2.0
212,16.200000000000003,0.32400000000000007,50,3,18,1,4,0.4,0.6,100.0,11,9,10,0.8164966106414795,2.0
213,16.200000000000006,0.3240000000000001,50,3,19,1,4,0.4,0.6,100.0,10,10,10,0.0,0.0
214,18.600000000000005,0.3720000000000001,50,3,17,1,4,0.44,0.56,100.0,10,10,8,0.9428090453147888,2.0
215,16.200000000000006,0.3240000000000001,50,3,19,1,4,0.38,0.62,100.0,9,12,10,1.2472190856933594,3.0
216,17.400000000000006,0.3480000000000001,50,3,17,1,5,0.44,0.56,100.0,9,9,10,0.471404492855072,1.0
217,17.400000000000006,0.3480000000000001,50,3,18,1,4,0.42,0.5800000000000001,100.0,7,11,11,1.885617971420288,4.0
218,16.200000000000006,0.3240000000000001,50,3,18,1,4,0.38,0.62,100.0,11,11,9,0.9428090453147888,2.0
219,16.200000000000003,0.32400000000000007,50,3,17,1,4,0.4,0.6,100.0,11,10,9,0.8164966106414795,2.0
220,16.200000000000003,0.32400000000000007,50,3,17,1,4,0.34,0.6599999999999999,100.0,12,11,10,0.8164966106414795,2.0
221,16.200000000000003,0.32400000000000007,50,3,17,1,14,0.36,0.64,100.0,9,12,11,1.2472190856933594,3.0
222,16.200000000000003,0.32400000000000007,50,3,18,1,4,0.38,0.62,100.0,10,11,10,0.471404492855072,1.0
223,17.400000000000002,0.34800000000000003,50,3,17,1,4,0.34,0.6599999999999999,100.0,9,12,12,1.4142135381698608,3.0
224,16.200000000000006,0.3240000000000001,50,3,16,1,17,0.48,0.52,100.0,12,7,7,2.357022523880005,5.0
225,16.200000000000003,0.32400000000000007,50,3,16,1,5,0.36,0.64,100.0,10,10,12,0.9428090453147888,2.0
226,16.200000000000006,0.3240000000000001,50,3,18,1,4,0.38,0.62,100.0,10,11,10,0.471404492855072,1.0
227,16.200000000000003,0.32400000000000007,50,3,16,1,4,0.34,0.6599999999999999,100.0,11,12,10,0.8164966106414795,2.0
