episode,reward,reward_per_step,steps,rooms,charges,full_coverage,full_coverage_step,time_in_C,time_out_C,min_battery,hab1_visits,hab2_visits,hab3_visits,room_std,room_spread,recharge_battery_mean,recharge_battery_min,recharge_battery_max,recharge_battery_std,first_recharge_step,recharge_gap_mean,recharge_gap_min,recharge_gap_max,recharge_from_hab1,recharge_from_hab2,recharge_from_hab3,recharge_from_other,mean_action_elapsed_s,episode_elapsed_s
31,4.611833916157484,0.09223667832314968,50,3,10,1,24,0.3,0.7,74.0,14,11,10,1.699673056602478,4.0,97.3,76.0,100.0,7.156116265125938,1,5.444444444444445,2.0,9.0,3,1,5,1,3.224999999994138,161.24999999970692
32,4.611833916157484,0.09223667832314968,50,3,11,1,24,0.34,0.6599999999999999,85.0,15,8,10,2.943920373916626,7.0,99.63636363636364,96.0,100.0,1.1499191491521379,1,4.8,2.0,11.0,4,1,5,1,3.1050000000085265,155.25000000042633
33,4.3383094182401685,0.08676618836480338,50,3,8,1,23,0.32,0.6799999999999999,62.0,16,8,10,3.399346351623535,8.0,93.75,62.0,100.0,12.62685629917439,1,6.428571428571429,4.0,11.0,3,1,3,1,2.6730000000097243,133.65000000048622
34,4.611833944097161,0.09223667888194323,50,3,10,1,24,0.34,0.6599999999999999,100.0,15,9,9,2.8284270763397217,6.0,100.0,100.0,100.0,0.0,1,5.333333333333333,2.0,11.0,5,0,4,1,2.2110000000080436,110.55000000040218
35,5.046286227694344,0.10092572455388688,50,3,6,1,24,0.36,0.64,67.0,13,10,9,1.699673056602478,4.0,95.16666666666667,72.0,100.0,10.366881026722657,1,7.6,4.0,16.0,1,0,4,1,2.742000000009975,137.10000000049877
36,4.3107612317591695,0.08621522463518339,50,3,9,1,24,0.44,0.56,60.0,14,6,8,3.399346351623535,8.0,91.22222222222223,67.0,100.0,13.12992999708662,1,5.25,2.0,10.0,3,1,4,1,2.4210000000088074,121.05000000044038
37,4.02452257875767,0.0804904515751534,50,3,9,1,27,0.36,0.64,64.0,13,9,10,1.699673056602478,4.0,90.0,66.0,100.0,14.236104336041748,1,5.5,2.0,10.0,3,1,4,1,3.2160000000116997,160.800000000585
38,2.930230711691891,0.05860461423383782,50,3,7,1,25,0.26,0.74,51.0,16,9,12,2.8674418926239014,7.0,87.57142857142857,55.0,100.0,16.36945886929282,1,8.166666666666666,5.0,18.0,2,1,3,1,3.6690000000133476,183.4500000006674
39,2.457419383078814,0.049148387661576275,50,3,8,1,22,0.38,0.62,70.0,15,8,8,3.2998316287994385,7.0,96.125,82.0,100.0,6.827105902210687,1,6.0,3.0,12.0,3,1,3,1,2.415000000008786,120.75000000043929
40,3.086318107426976,0.06172636214853952,50,3,8,1,27,0.28,0.72,59.0,17,9,10,3.5590262413024902,8.0,91.375,59.0,100.0,13.67422301266145,1,6.428571428571429,2.0,22.0,1,2,4,1,2.7690000000100734,138.45000000050368
41,5.046286227694344,0.10092572455388688,50,3,6,1,24,0.22,0.78,56.0,14,11,14,1.4142135381698608,3.0,90.66666666666667,59.0,100.0,15.184055965240498,1,9.0,5.0,11.0,3,1,1,1,2.727000000009921,136.35000000049604
42,2.930230711691891,0.05860461423383782,50,3,8,1,27,0.32,0.6799999999999999,65.0,15,11,8,2.8674418926239014,7.0,93.625,68.0,100.0,11.510185706581801,1,6.714285714285714,2.0,20.0,1,1,5,1,3.126000000011372,156.30000000056862
43,4.611833916157484,0.09223667832314968,50,3,8,1,24,0.28,0.72,100.0,19,8,9,4.966554641723633,11.0,100.0,100.0,100.0,0.0,1,7.0,2.0,15.0,4,0,3,1,2.829000000010292,141.4500000005146
44,4.3383094182401685,0.08676618836480338,50,3,11,1,24,0.34,0.6599999999999999,47.0,14,9,10,2.1602468490600586,5.0,93.18181818181819,50.0,100.0,15.414386325284699,1,4.9,2.0,7.0,5,1,4,1,2.8800000000104773,144.00000000052387
45,4.611833916157484,0.09223667832314968,50,3,10,1,24,0.36,0.64,96.0,16,7,9,3.858612298965454,9.0,99.6,96.0,100.0,1.2,1,5.222222222222222,2.0,11.0,4,0,5,1,2.8770000000104665,143.85000000052332
46,3.708236811687237,0.07416473623374474,50,3,6,1,23,0.38,0.62,54.0,14,8,9,2.624669313430786,6.0,83.33333333333333,54.0,100.0,18.926759422104517,1,9.6,6.0,12.0,3,1,1,1,3.450000000012551,172.50000000062755
47,4.611833916157484,0.09223667832314968,50,3,7,1,28,0.36,0.64,93.0,15,6,11,3.6817870140075684,9.0,99.28571428571429,95.0,100.0,1.749635530559413,1,8.166666666666666,2.0,15.0,4,0,2,1,2.742000000009975,137.10000000049877
48,4.611833944097161,0.09223667888194323,50,3,12,1,22,0.38,0.62,100.0,15,8,8,3.2998316287994385,7.0,100.0,100.0,100.0,0.0,1,4.363636363636363,2.0,7.0,7,0,4,1,2.727000000009921,136.35000000049604
49,4.3107612317591695,0.08621522463518339,50,3,9,1,23,0.38,0.62,54.0,14,10,7,2.8674418926239014,7.0,90.66666666666667,56.0,100.0,15.776212754932308,1,5.625,4.0,8.0,4,1,3,1,3.4320000000124855,171.60000000062428
50,4.611833944097161,0.09223667888194323,50,3,12,1,23,0.34,0.6599999999999999,100.0,15,10,8,2.943920373916626,7.0,100.0,100.0,100.0,0.0,1,4.363636363636363,2.0,7.0,7,0,4,1,3.033000000011034,151.6500000005517
51,4.924350013025105,0.0984870002605021,50,3,5,1,29,0.3,0.7,56.0,15,8,12,2.8674418926239014,7.0,85.2,58.0,100.0,18.4,1,9.75,5.0,22.0,0,2,2,1,2.7810000000101174,139.05000000050586
52,5.046286227694344,0.10092572455388688,50,3,6,1,23,0.26,0.74,50.0,16,9,12,2.8674418926239014,7.0,93.66666666666667,62.0,100.0,14.161763857498668,1,7.6,4.0,13.0,1,1,3,1,2.6970000000098118,134.85000000049058
53,4.20030382875767,0.08400607657515341,50,3,9,1,29,0.36,0.64,58.0,17,3,12,5.792715549468994,14.0,87.66666666666667,64.0,100.0,14.643921757659198,1,5.75,4.0,10.0,5,0,3,1,3.1800000000115687,159.00000000057844
54,4.611833916157484,0.09223667832314968,50,3,6,1,22,0.32,0.6799999999999999,100.0,21,8,5,6.9442219734191895,16.0,100.0,100.0,100.0,0.0,1,6.4,5.0,7.0,3,0,2,1,2.613000000009506,130.6500000004753
55,2.930230711691891,0.05860461423383782,50,3,7,1,27,0.36,0.64,64.0,14,9,9,2.357022523880005,5.0,89.42857142857143,64.0,100.0,13.38290106129185,1,8.166666666666666,5.0,13.0,1,3,2,1,3.1590000000114924,157.95000000057462
56,3.275859384313226,0.06551718768626452,50,3,9,1,22,0.34,0.6599999999999999,81.0,17,9,7,4.320493698120117,10.0,97.44444444444444,85.0,100.0,5.057691856329352,1,5.875,3.0,7.0,5,1,2,1,2.75700000001003,137.8500000005015
57,3.8618732684105623,0.07723746536821124,50,3,9,1,27,0.42,0.5800000000000001,85.0,13,8,8,2.357022523880005,5.0,98.55555555555556,87.0,100.0,4.085505846855607,1,5.875,2.0,14.0,5,0,3,1,2.8020000000101937,140.10000000050968
58,4.02452257875767,0.0804904515751534,50,3,8,1,22,0.44,0.56,63.0,14,7,7,3.2998316287994385,7.0,90.875,68.0,100.0,13.128570942794955,1,6.0,4.0,10.0,2,2,3,1,2.754000000010019,137.70000000050095
59,4.611833916157484,0.09223667832314968,50,3,9,1,22,0.3,0.7,96.0,15,12,8,2.8674418926239014,7.0,99.44444444444444,97.0,100.0,1.0657403385139377,1,6.125,2.0,12.0,4,1,3,1,2.9520000000107394,147.60000000053697
60,3.4057179941899243,0.06811435988379849,50,3,6,1,22,0.42,0.5800000000000001,59.0,15,5,9,4.109609603881836,10.0,83.83333333333333,62.0,100.0,16.617427264438046,1,9.4,5.0,15.0,3,1,1,1,3.0450000000110777,152.25000000055388
61,4.3107612317591695,0.08621522463518339,50,3,7,1,24,0.38,0.62,62.0,15,8,8,3.2998316287994385,7.0,91.28571428571429,67.0,100.0,13.843144623286449,1,7.0,2.0,15.0,2,1,3,1,2.4960000000090803,124.80000000045402
62,4.3107612317591695,0.08621522463518339,50,3,8,1,23,0.28,0.72,61.0,11,12,13,0.8164966106414795,2.0,93.75,63.0,100.0,12.376893794486563,1,7.0,4.0,11.0,4,1,2,1,2.5920000000094294,129.60000000047148
63,4.611833916157484,0.09223667832314968,50,3,11,1,28,0.32,0.6799999999999999,100.0,18,5,11,5.312459468841553,13.0,100.0,100.0,100.0,0.0,1,4.9,2.0,10.0,5,0,5,1,2.9460000000107174,147.30000000053587
64,3.737533686687237,0.07475067373374474,50,3,8,1,27,0.38,0.62,62.0,13,12,6,3.0912060737609863,7.0,93.375,62.0,100.0,12.83488897497754,1,6.571428571428571,2.0,12.0,2,1,4,1,2.688000000009779,134.40000000048894
65,4.611833916157484,0.09223667832314968,50,3,6,1,33,0.26,0.74,98.0,18,8,11,4.189935207366943,10.0,99.66666666666667,98.0,100.0,0.7453559924999299,1,8.2,6.0,10.0,2,0,3,1,2.7720000000100846,138.60000000050422
66,4.3107612317591695,0.08621522463518339,50,3,7,1,28,0.26,0.74,56.0,18,8,11,4.189935207366943,10.0,88.42857142857143,56.0,100.0,18.3914354512959,1,6.666666666666667,2.0,13.0,3,0,3,1,2.7030000000098333,135.15000000049167
67,4.611833944097161,0.09223667888194323,50,3,11,1,27,0.42,0.5800000000000001,96.0,12,9,8,1.699673056602478,4.0,99.45454545454545,96.0,100.0,1.233150906022776,1,4.7,2.0,7.0,5,0,5,1,2.8470000000103575,142.35000000051787
68,4.02452257875767,0.0804904515751534,50,3,8,1,24,0.44,0.56,61.0,12,8,8,1.885617971420288,4.0,89.625,61.0,100.0,14.815005062435855,1,6.142857142857143,4.0,11.0,3,1,3,1,3.102000000011285,155.10000000056425
69,5.046286227694344,0.10092572455388688,50,3,6,1,27,0.24,0.76,61.0,13,10,15,2.054804563522339,5.0,89.0,64.0,100.0,15.652475842498529,1,9.0,3.0,20.0,1,2,2,1,3.450000000012551,172.50000000062755
70,2.930230711691891,0.05860461423383782,50,3,8,1,29,0.36,0.64,60.0,16,6,10,4.109609603881836,10.0,91.5,70.0,100.0,11.6940155635265,1,6.142857142857143,2.0,12.0,4,0,3,1,2.5170000000091566,125.85000000045784
71,4.3107612317591695,0.08621522463518339,50,3,8,1,26,0.26,0.74,35.0,15,9,13,2.4944381713867188,6.0,92.25,38.0,100.0,20.504572660750576,1,7.0,2.0,23.0,2,1,4,1,3.3810000000123,169.050000000615
72,4.3107612317591695,0.08621522463518339,50,3,5,1,24,0.26,0.74,73.0,15,12,10,2.054804563522339,5.0,95.4,77.0,100.0,9.200000000000001,1,10.5,4.0,20.0,0,1,3,1,2.7810000000101174,139.05000000050586
73,4.3107612317591695,0.08621522463518339,50,3,6,1,25,0.32,0.6799999999999999,62.0,12,11,11,0.471404492855072,1.0,93.66666666666667,66.0,100.0,12.418624006798105,1,8.0,5.0,13.0,2,1,2,1,3.4920000000127036,174.6000000006352
74,4.611833916157484,0.09223667832314968,50,3,8,1,25,0.38,0.62,87.0,11,9,11,0.9428090453147888,2.0,98.375,87.0,100.0,4.29934588047996,1,7.0,4.0,17.0,5,0,2,1,2.3100000000084036,115.50000000042019
75,4.02452257875767,0.0804904515751534,50,3,8,1,22,0.42,0.5800000000000001,60.0,13,9,7,2.4944381713867188,6.0,89.375,65.0,100.0,14.026203156948784,1,6.428571428571429,3.0,13.0,3,1,3,1,3.0090000000109467,150.45000000054733
76,4.611833944097161,0.09223667888194323,50,3,6,1,28,0.22,0.78,96.0,13,10,16,2.4494898319244385,6.0,99.66666666666667,98.0,100.0,0.7453559924999299,1,9.4,4.0,14.0,3,1,1,1,2.3550000000085674,117.75000000042837
77,3.8618732684105623,0.07723746536821124,50,3,7,1,28,0.48,0.52,84.0,16,8,2,5.734883785247803,14.0,98.28571428571429,88.0,100.0,4.199125273342592,1,7.833333333333333,5.0,21.0,5,0,1,1,2.8050000000102044,140.25000000051023
78,3.8618732684105623,0.07723746536821124,50,3,7,1,25,0.26,0.74,85.0,17,10,10,3.2998316287994385,7.0,97.85714285714286,88.0,100.0,4.15515416349971,1,8.0,2.0,16.0,3,0,3,1,2.4600000000089493,123.00000000044747
79,4.3107612317591695,0.08621522463518339,50,3,8,1,22,0.34,0.6599999999999999,59.0,13,8,12,2.1602468490600586,5.0,89.875,60.0,100.0,15.349572469616215,1,6.142857142857143,2.0,10.0,3,1,3,1,2.1180000000077053,105.90000000038526
80,4.611833916157484,0.09223667832314968,50,3,9,1,24,0.3,0.7,75.0,15,10,10,2.357022523880005,5.0,97.55555555555556,78.0,100.0,6.913932971601798,1,6.0,2.0,12.0,3,1,4,1,3.1800000000115687,159.00000000057844
81,4.611833944097161,0.09223667888194323,50,3,9,1,30,0.36,0.64,97.0,14,8,10,2.4944381713867188,6.0,99.77777777777777,98.0,100.0,0.628539361054709,1,5.875,2.0,13.0,5,1,2,1,2.3880000000086876,119.40000000043437
82,4.611833916157484,0.09223667832314968,50,3,10,1,22,0.36,0.64,98.0,17,9,6,4.642796039581299,11.0,100.0,100.0,100.0,0.0,1,5.444444444444445,2.0,9.0,5,1,3,1,2.784000000010128,139.2000000005064
83,3.275859384313226,0.06551718768626452,50,3,8,1,24,0.3,0.7,86.0,15,9,11,2.4944381713867188,6.0,97.75,89.0,100.0,4.02336923485777,1,6.714285714285714,3.0,13.0,4,1,2,1,3.000000000010914,150.0000000005457
84,4.611833916157484,0.09223667832314968,50,3,10,1,23,0.34,0.6599999999999999,93.0,14,9,10,2.1602468490600586,5.0,99.5,95.0,100.0,1.5,1,5.444444444444445,4.0,8.0,4,2,3,1,3.2280000000117433,161.40000000058717
85,3.561752436687237,0.07123504873374474,50,3,6,1,27,0.46,0.54,71.0,12,9,6,2.4494898319244385,6.0,95.16666666666667,73.0,100.0,9.940098367498962,1,8.0,3.0,15.0,2,0,3,1,2.601000000009462,130.05000000047312
86,4.611833916157484,0.09223667832314968,50,3,10,1,29,0.32,0.6799999999999999,100.0,17,7,10,4.189935207366943,10.0,100.0,100.0,100.0,0.0,1,5.444444444444445,4.0,8.0,6,0,3,1,2.652000000009648,132.6000000004824
87,4.924350013025105,0.0984870002605021,50,3,6,1,26,0.36,0.64,58.0,11,11,10,0.471404492855072,1.0,87.33333333333333,58.0,100.0,18.06162291219209,1,8.0,4.0,17.0,0,2,3,1,2.643000000009615,132.15000000048076
88,4.02452257875767,0.0804904515751534,50,3,6,1,26,0.36,0.64,57.0,16,10,6,4.109609127044678,10.0,85.16666666666667,59.0,100.0,16.707450101343678,1,8.6,4.0,18.0,2,1,2,1,2.5740000000093644,128.7000000004682
89,4.611833916157484,0.09223667832314968,50,3,9,1,29,0.34,0.6599999999999999,91.0,17,8,8,4.242640495300293,9.0,100.0,100.0,100.0,0.0,1,5.125,4.0,7.0,5,0,3,1,2.4570000000089385,122.85000000044693
90,4.3107612317591695,0.08621522463518339,50,3,9,1,22,0.3,0.7,67.0,16,11,8,3.2998316287994385,8.0,96.44444444444444,68.0,100.0,10.056629776875344,1,6.125,3.0,11.0,4,1,3,1,2.556000000009299,127.80000000046493
91,4.611833916157484,0.09223667832314968,50,3,7,1,34,0.36,0.64,100.0,15,5,12,4.189935207366943,10.0,100.0,100.0,100.0,0.0,1,7.333333333333333,3.0,11.0,5,0,1,1,2.8470000000103575,142.35000000051787
92,4.611833916157484,0.09223667832314968,50,3,9,1,33,0.32,0.6799999999999999,94.0,13,9,12,1.699673056602478,4.0,99.33333333333333,96.0,100.0,1.3333333333333333,1,6.0,2.0,12.0,3,1,4,1,2.8050000000102044,140.25000000051023
93,2.930230711691891,0.05860461423383782,50,3,7,1,28,0.34,0.6599999999999999,54.0,20,5,8,6.480740547180176,15.0,91.57142857142857,55.0,100.0,15.692192261095443,1,7.666666666666667,3.0,16.0,2,1,3,1,2.853000000010379,142.65000000051896
94,5.046286227694344,0.10092572455388688,50,3,7,1,24,0.38,0.62,58.0,14,9,8,2.624669313430786,6.0,92.57142857142857,61.0,100.0,13.64715713836342,1,7.5,5.0,11.0,3,1,2,1,3.2250000000117325,161.25000000058662
95,4.7590607684105635,0.09518121536821127,50,3,7,1,31,0.32,0.6799999999999999,58.0,16,9,9,3.2998316287994385,7.0,89.42857142857143,60.0,100.0,16.791640291331557,1,6.666666666666667,2.0,18.0,1,1,4,1,2.928000000010652,146.4000000005326
96,4.3383094182401685,0.08676618836480338,50,3,7,1,25,0.32,0.6799999999999999,54.0,18,9,7,4.784233570098877,11.0,94.0,58.0,100.0,14.696938456699069,1,7.5,2.0,19.0,2,1,3,1,3.1590000000114924,157.95000000057462
97,4.611833916157484,0.09223667832314968,50,3,8,1,25,0.32,0.6799999999999999,84.0,15,9,10,2.624669313430786,6.0,98.0,87.0,100.0,4.272001872658765,1,7.0,2.0,11.0,4,0,3,1,2.9220000000106303,146.1000000005315
98,2.930230711691891,0.05860461423383782,50,3,8,1,23,0.48,0.52,63.0,11,9,6,2.054804563522339,5.0,92.0,67.0,100.0,12.093386622447824,1,6.714285714285714,3.0,13.0,2,2,3,1,2.196000000007989,109.80000000039945
99,3.4057179941899243,0.06811435988379849,50,3,8,1,28,0.36,0.64,61.0,17,5,10,4.921607494354248,12.0,89.375,63.0,100.0,14.91591012979094,1,6.142857142857143,2.0,9.0,3,1,3,1,2.682000000009757,134.10000000048785
100,4.4561246141046285,0.08912249228209257,50,3,10,1,25,0.44,0.56,96.0,14,5,9,3.6817870140075684,9.0,99.6,97.0,100.0,0.9165151389911679,1,5.444444444444445,3.0,12.0,6,0,3,1,3.0840000000112195,154.20000000056098
101,4.611833944097161,0.09223667888194323,50,3,9,1,28,0.36,0.64,97.0,16,8,8,3.771235942840576,8.0,99.66666666666667,97.0,100.0,0.9428090415820634,1,6.0,3.0,13.0,5,0,3,1,2.8740000000104557,143.70000000052278
102,4.611833916157484,0.09223667832314968,50,3,6,1,28,0.36,0.64,99.0,15,9,8,3.0912060737609863,7.0,100.0,100.0,100.0,0.0,1,9.8,4.0,20.0,2,0,3,1,2.9130000000105976,145.65000000052987
103,4.611833944097161,0.09223667888194323,50,3,8,1,23,0.3,0.7,100.0,17,9,9,3.771235942840576,8.0,100.0,100.0,100.0,0.0,1,6.857142857142857,2.0,17.0,4,0,3,1,2.6190000000095277,130.9500000004764
104,2.930230711691891,0.05860461423383782,50,3,8,1,23,0.42,0.5800000000000001,70.0,15,7,7,3.771235942840576,8.0,94.0,73.0,100.0,10.037429949942366,1,6.714285714285714,4.0,13.0,6,0,1,1,2.23200000000812,111.600000000406
105,4.611833916157484,0.09223667832314968,50,3,8,1,25,0.38,0.62,95.0,13,8,10,2.054804563522339,5.0,99.625,97.0,100.0,0.9921567416492215,1,6.285714285714286,3.0,12.0,4,0,3,1,3.0390000000110557,151.9500000005528
106,1.7666667029261571,0.035333334058523146,50,3,7,1,29,0.46,0.54,67.0,15,6,6,4.242640495300293,9.0,95.85714285714286,71.0,100.0,10.147886077244594,1,6.833333333333333,4.0,10.0,4,0,2,1,2.061000000007498,103.0500000003749
107,4.611833916157484,0.09223667832314968,50,3,9,1,28,0.36,0.64,88.0,15,8,9,3.0912060737609863,7.0,98.44444444444444,88.0,100.0,3.7449554547450483,1,6.0,2.0,13.0,4,0,4,1,3.000000000010914,150.0000000005457
108,4.611833916157484,0.09223667832314968,50,3,9,1,24,0.26,0.74,97.0,17,8,12,3.6817870140075684,9.0,100.0,100.0,100.0,0.0,1,6.125,2.0,12.0,5,0,3,1,2.9460000000107174,147.30000000053587
109,4.611833916157484,0.09223667832314968,50,3,6,1,29,0.28,0.72,96.0,21,6,9,6.480740547180176,15.0,100.0,100.0,100.0,0.0,1,8.8,3.0,18.0,3,0,2,1,3.2550000000118415,162.75000000059208
110,4.02452257875767,0.0804904515751534,50,3,9,1,29,0.4,0.6,60.0,13,8,9,2.1602468490600586,5.0,89.77777777777777,60.0,100.0,14.10104627936663,1,5.625,4.0,10.0,2,3,3,1,2.8560000000103902,142.8000000005195
