episode,reward,reward_per_step,steps,rooms,charges,full_coverage,full_coverage_step,time_in_C,time_out_C,min_battery,hab1_visits,hab2_visits,hab3_visits,room_std,room_spread
232,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.28,0.72,100.0,10,14,12,1.632993221282959,4.0
233,16.800000000000004,0.3360000000000001,50,3,12,1,6,0.26,0.74,100.0,12,12,13,0.471404492855072,1.0
234,16.800000000000004,0.3360000000000001,50,3,10,1,3,0.22,0.78,99.0,13,15,11,1.632993221282959,4.0
235,10.099999999999994,0.20199999999999987,50,3,7,1,3,0.54,0.45999999999999996,30.0,6,8,9,1.2472190856933594,3.0
236,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.28,0.72,99.0,12,14,10,1.632993221282959,4.0
237,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.24,0.76,99.0,12,13,13,0.471404492855072,1.0
238,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.26,0.74,100.0,12,14,11,1.247219204902649,3.0
239,11.049999999999997,0.22099999999999995,50,3,10,1,3,0.5,0.5,34.0,6,10,9,1.699673056602478,4.0
240,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.24,0.76,100.0,13,13,12,0.471404492855072,1.0
241,16.200000000000003,0.32400000000000007,50,3,12,1,3,0.24,0.76,98.0,11,13,14,1.247219204902649,3.0
242,16.200000000000003,0.32400000000000007,50,3,10,1,3,0.22,0.78,100.0,14,13,12,0.8164966106414795,2.0
243,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.28,0.72,100.0,11,14,11,1.4142135381698608,3.0
244,16.200000000000003,0.32400000000000007,50,3,10,1,3,0.22,0.78,100.0,14,15,10,2.1602468490600586,5.0
245,16.800000000000004,0.3360000000000001,50,3,10,1,6,0.26,0.74,100.0,9,17,11,3.399346351623535,8.0
246,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.26,0.74,100.0,11,14,12,1.2472190856933594,3.0
247,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.28,0.72,100.0,9,17,10,3.5590262413024902,8.0
248,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.22,0.78,99.0,13,13,13,0.0,0.0
249,16.800000000000004,0.3360000000000001,50,3,11,1,7,0.24,0.76,100.0,11,16,11,2.357022523880005,5.0
250,16.200000000000003,0.32400000000000007,50,3,10,1,11,0.22,0.78,100.0,16,9,14,2.943920373916626,7.0
251,16.800000000000004,0.3360000000000001,50,3,8,1,3,0.18,0.8200000000000001,99.0,11,15,15,1.885617971420288,4.0
252,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.26,0.74,100.0,11,13,13,0.9428090453147888,2.0
253,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.24,0.76,100.0,11,15,12,1.699673056602478,4.0
254,16.800000000000004,0.3360000000000001,50,3,11,1,6,0.24,0.76,98.0,12,13,13,0.471404492855072,1.0
255,16.800000000000004,0.3360000000000001,50,3,11,1,7,0.22,0.78,100.0,12,15,12,1.4142135381698608,3.0
256,16.800000000000004,0.3360000000000001,50,3,11,1,6,0.28,0.72,100.0,11,13,12,0.8164966106414795,2.0
257,16.800000000000004,0.3360000000000001,50,3,10,1,3,0.2,0.8,99.0,12,15,13,1.2472190856933594,3.0
258,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.26,0.74,100.0,10,13,14,1.699673056602478,4.0
259,16.800000000000004,0.3360000000000001,50,3,11,1,6,0.24,0.76,100.0,12,13,13,0.471404492855072,1.0
260,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.28,0.72,100.0,13,12,11,0.8164966106414795,2.0
261,16.800000000000004,0.3360000000000001,50,3,11,1,7,0.24,0.76,100.0,8,18,12,4.109609603881836,10.0
262,16.800000000000004,0.3360000000000001,50,3,10,1,6,0.2,0.8,99.0,13,13,14,0.471404492855072,1.0
263,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.24,0.76,100.0,12,13,13,0.471404492855072,1.0
264,9.649999999999984,0.1929999999999997,50,3,7,1,4,0.62,0.38,25.0,6,8,5,1.2472190856933594,3.0
265,16.800000000000004,0.3360000000000001,50,3,11,1,6,0.24,0.76,100.0,13,13,12,0.471404492855072,1.0
266,16.800000000000004,0.3360000000000001,50,3,11,1,7,0.24,0.76,100.0,11,16,11,2.357022523880005,5.0
267,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.26,0.74,98.0,13,12,12,0.471404492855072,1.0
268,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.28,0.72,100.0,11,15,10,2.1602468490600586,5.0
269,10.649999999999999,0.21299999999999997,50,3,8,1,3,0.52,0.48,32.0,9,8,7,0.8164966106414795,2.0
270,16.800000000000004,0.3360000000000001,50,3,10,1,3,0.24,0.76,98.0,13,13,12,0.471404492855072,1.0
271,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.28,0.72,100.0,9,16,11,2.943920373916626,7.0
272,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.24,0.76,100.0,13,12,13,0.471404492855072,1.0
273,16.800000000000004,0.3360000000000001,50,3,12,1,6,0.3,0.7,100.0,11,14,10,1.699673056602478,4.0
274,16.200000000000003,0.32400000000000007,50,3,12,1,3,0.26,0.74,100.0,12,14,11,1.247219204902649,3.0
275,16.800000000000004,0.3360000000000001,50,3,12,1,7,0.26,0.74,100.0,10,13,14,1.699673056602478,4.0
276,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.32,0.6799999999999999,100.0,13,12,9,1.699673056602478,4.0
277,16.800000000000004,0.3360000000000001,50,3,9,1,3,0.24,0.76,99.0,16,12,10,2.4944381713867188,6.0
278,16.800000000000004,0.3360000000000001,50,3,12,1,7,0.24,0.76,100.0,11,15,12,1.699673056602478,4.0
279,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.26,0.74,100.0,13,14,10,1.699673056602478,4.0
280,16.800000000000004,0.3360000000000001,50,3,12,1,7,0.3,0.7,100.0,10,13,12,1.2472190856933594,3.0
281,16.800000000000004,0.3360000000000001,50,3,12,1,10,0.28,0.72,100.0,9,15,12,2.4494898319244385,6.0
282,12.299999999999994,0.24599999999999989,50,3,9,1,6,0.5,0.5,34.0,9,7,9,0.9428090453147888,2.0
283,16.800000000000004,0.3360000000000001,50,3,11,1,6,0.26,0.74,99.0,11,15,11,1.885617971420288,4.0
284,16.800000000000004,0.3360000000000001,50,3,12,1,6,0.24,0.76,100.0,13,12,13,0.471404492855072,1.0
285,16.8,0.336,50,3,11,1,3,0.32,0.6799999999999999,100.0,13,11,10,1.247219204902649,3.0
286,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.24,0.76,100.0,7,15,16,4.027681827545166,9.0
287,16.800000000000004,0.3360000000000001,50,3,11,1,6,0.24,0.76,100.0,10,15,13,2.054804563522339,5.0
288,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.26,0.74,100.0,13,13,11,0.9428090453147888,2.0
289,16.800000000000004,0.3360000000000001,50,3,12,1,6,0.28,0.72,100.0,12,13,11,0.8164966106414795,2.0
290,16.800000000000004,0.3360000000000001,50,3,9,1,6,0.18,0.8200000000000001,100.0,14,14,13,0.471404492855072,1.0
291,16.800000000000004,0.3360000000000001,50,3,10,1,3,0.24,0.76,100.0,13,13,12,0.471404492855072,1.0
292,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.24,0.76,100.0,12,14,12,0.9428090453147888,2.0
293,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.28,0.72,100.0,11,14,11,1.4142135381698608,3.0
294,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.22,0.78,100.0,13,12,14,0.8164966106414795,2.0
295,16.200000000000003,0.32400000000000007,50,3,12,1,3,0.26,0.74,100.0,13,11,13,0.9428090453147888,2.0
296,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.24,0.76,100.0,11,14,13,1.2472190856933594,3.0
297,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.3,0.7,100.0,13,12,10,1.247219204902649,3.0
298,16.200000000000003,0.32400000000000007,50,3,10,1,3,0.2,0.8,100.0,13,14,13,0.471404492855072,1.0
299,9.799999999999983,0.19599999999999965,50,3,8,1,3,0.62,0.38,25.0,5,8,6,1.2472190856933594,3.0
300,16.200000000000003,0.32400000000000007,50,3,11,1,6,0.24,0.76,100.0,11,15,12,1.699673056602478,4.0
301,16.800000000000004,0.3360000000000001,50,3,10,1,3,0.22,0.78,99.0,11,16,12,2.1602468490600586,5.0
302,16.800000000000004,0.3360000000000001,50,3,10,1,6,0.24,0.76,98.0,12,14,12,0.9428090453147888,2.0
303,16.200000000000003,0.32400000000000007,50,3,7,1,3,0.16,0.84,99.0,17,13,12,2.1602468490600586,5.0
304,16.800000000000004,0.3360000000000001,50,3,10,1,3,0.2,0.8,100.0,11,17,12,2.624669313430786,6.0
305,9.949999999999982,0.19899999999999962,50,3,7,1,8,0.58,0.42000000000000004,26.0,8,7,6,0.8164966106414795,2.0
306,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.22,0.78,100.0,8,17,14,3.7416574954986572,9.0
307,16.800000000000004,0.3360000000000001,50,3,12,1,6,0.26,0.74,100.0,12,12,13,0.471404492855072,1.0
308,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.24,0.76,100.0,13,14,11,1.247219204902649,3.0
309,16.800000000000004,0.3360000000000001,50,3,11,1,7,0.24,0.76,98.0,14,11,13,1.2472190856933594,3.0
310,16.800000000000004,0.3360000000000001,50,3,10,1,3,0.2,0.8,99.0,14,14,12,0.9428090453147888,2.0
311,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.28,0.72,100.0,10,14,12,1.632993221282959,4.0
312,16.200000000000003,0.32400000000000007,50,3,13,1,6,0.3,0.7,100.0,10,12,13,1.247219204902649,3.0
313,16.200000000000003,0.32400000000000007,50,3,11,1,3,0.22,0.78,100.0,15,11,13,1.632993221282959,4.0
314,16.800000000000004,0.3360000000000001,50,3,11,1,6,0.28,0.72,100.0,12,13,11,0.8164966106414795,2.0
315,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.28,0.72,100.0,12,12,12,0.0,0.0
316,16.200000000000003,0.32400000000000007,50,3,12,1,3,0.28,0.72,98.0,13,12,11,0.8164966106414795,2.0
317,16.800000000000004,0.3360000000000001,50,3,10,1,3,0.22,0.78,99.0,14,11,14,1.4142135381698608,3.0
318,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.3,0.7,100.0,12,13,10,1.247219204902649,3.0
319,12.049999999999992,0.24099999999999983,50,3,9,1,6,0.48,0.52,33.0,10,8,8,0.9428090453147888,2.0
320,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.26,0.74,100.0,12,14,11,1.247219204902649,3.0
321,16.800000000000004,0.3360000000000001,50,3,10,1,8,0.22,0.78,99.0,11,14,14,1.4142135381698608,3.0
322,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.26,0.74,100.0,12,14,11,1.247219204902649,3.0
323,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.22,0.78,100.0,14,11,14,1.4142135381698608,3.0
324,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.28,0.72,100.0,8,15,13,2.943920373916626,7.0
325,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.24,0.76,100.0,11,14,13,1.2472190856933594,3.0
326,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.32,0.6799999999999999,100.0,11,14,9,2.054804563522339,5.0
327,11.549999999999985,0.2309999999999997,50,3,7,1,6,0.56,0.43999999999999995,29.0,7,8,7,0.4714045226573944,1.0
328,16.200000000000003,0.32400000000000007,50,3,12,1,3,0.28,0.72,98.0,13,12,11,0.8164966106414795,2.0
329,16.800000000000004,0.3360000000000001,50,3,12,1,7,0.32,0.6799999999999999,100.0,12,14,8,2.4944381713867188,6.0
330,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.28,0.72,100.0,11,15,10,2.1602468490600586,5.0
331,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.26,0.74,100.0,12,13,12,0.471404492855072,1.0
332,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.28,0.72,100.0,12,13,11,0.8164966106414795,2.0
333,16.800000000000004,0.3360000000000001,50,3,10,1,3,0.22,0.78,100.0,12,14,13,0.8164966106414795,2.0
334,16.800000000000004,0.3360000000000001,50,3,12,1,6,0.26,0.74,100.0,13,12,12,0.471404492855072,1.0
335,16.800000000000004,0.3360000000000001,50,3,12,1,6,0.26,0.74,100.0,12,13,12,0.471404492855072,1.0
336,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.26,0.74,100.0,12,16,9,2.8674418926239014,7.0
337,16.800000000000004,0.3360000000000001,50,3,10,1,3,0.2,0.8,100.0,12,16,12,1.885617971420288,4.0
338,16.800000000000004,0.3360000000000001,50,3,10,1,6,0.22,0.78,97.0,10,15,14,2.1602468490600586,5.0
339,16.200000000000003,0.32400000000000007,50,3,12,1,3,0.26,0.74,98.0,13,12,12,0.471404492855072,1.0
340,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.24,0.76,100.0,10,14,14,1.885617971420288,4.0
341,16.800000000000004,0.3360000000000001,50,3,10,1,3,0.24,0.76,100.0,12,16,10,2.4944381713867188,6.0
342,9.649999999999984,0.1929999999999997,50,3,7,1,3,0.62,0.38,20.0,4,9,6,2.054804801940918,5.0
343,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.28,0.72,100.0,11,12,13,0.8164966106414795,2.0
344,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.3,0.7,100.0,12,11,12,0.471404492855072,1.0
345,16.800000000000004,0.3360000000000001,50,3,9,1,3,0.24,0.76,98.0,15,14,9,2.624669313430786,6.0
346,16.800000000000004,0.3360000000000001,50,3,8,1,3,0.18,0.8200000000000001,100.0,14,16,11,2.054804563522339,5.0
347,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.26,0.74,99.0,10,16,11,2.624669313430786,6.0
348,16.200000000000003,0.32400000000000007,50,3,12,1,3,0.26,0.74,100.0,13,13,11,0.9428090453147888,2.0
349,16.800000000000004,0.3360000000000001,50,3,9,1,3,0.2,0.8,100.0,16,13,11,2.054804563522339,5.0
350,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.24,0.76,100.0,12,12,14,0.9428090453147888,2.0
351,16.800000000000004,0.3360000000000001,50,3,12,1,10,0.24,0.76,100.0,9,12,17,3.2998316287994385,8.0
352,12.149999999999995,0.2429999999999999,50,3,9,1,3,0.5,0.5,34.0,8,8,9,0.471404492855072,1.0
353,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.22,0.78,98.0,12,14,13,0.8164966106414795,2.0
354,16.800000000000004,0.3360000000000001,50,3,11,1,7,0.24,0.76,100.0,11,14,13,1.2472190856933594,3.0
355,7.84999999999999,0.1569999999999998,50,3,7,1,4,0.62,0.38,25.0,7,6,6,0.4714045226573944,1.0
356,16.200000000000003,0.32400000000000007,50,3,12,1,7,0.24,0.76,100.0,12,13,13,0.471404492855072,1.0
357,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.3,0.7,100.0,11,16,8,3.2998316287994385,8.0
358,16.200000000000003,0.32400000000000007,50,3,13,1,3,0.28,0.72,100.0,11,13,12,0.8164966106414795,2.0
359,16.800000000000004,0.3360000000000001,50,3,10,1,3,0.24,0.76,100.0,13,14,11,1.247219204902649,3.0
360,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.26,0.74,100.0,13,13,11,0.9428090453147888,2.0
361,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.26,0.74,100.0,11,14,12,1.2472190856933594,3.0
362,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.26,0.74,99.0,11,15,11,1.885617971420288,4.0
363,16.800000000000004,0.3360000000000001,50,3,10,1,3,0.22,0.78,99.0,12,14,13,0.8164966106414795,2.0
364,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.24,0.76,100.0,11,16,11,2.357022523880005,5.0
365,16.800000000000004,0.3360000000000001,50,3,12,1,11,0.24,0.76,100.0,10,16,12,2.4944381713867188,6.0
366,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.26,0.74,100.0,11,13,13,0.9428090453147888,2.0
367,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.22,0.78,100.0,12,14,13,0.8164966106414795,2.0
368,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.26,0.74,100.0,11,14,12,1.2472190856933594,3.0
369,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.26,0.74,100.0,14,11,12,1.2472190856933594,3.0
370,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.24,0.76,100.0,13,14,11,1.247219204902649,3.0
371,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.26,0.74,100.0,10,16,11,2.624669313430786,6.0
372,16.800000000000004,0.3360000000000001,50,3,10,1,3,0.22,0.78,100.0,13,14,12,0.8164966106414795,2.0
373,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.22,0.78,99.0,11,16,12,2.1602468490600586,5.0
374,16.200000000000003,0.32400000000000007,50,3,11,1,3,0.22,0.78,98.0,9,17,13,3.265986442565918,8.0
375,16.800000000000004,0.3360000000000001,50,3,8,1,6,0.18,0.8200000000000001,99.0,15,12,14,1.2472190856933594,3.0
376,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.28,0.72,100.0,10,16,10,2.8284270763397217,6.0
377,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.28,0.72,100.0,12,14,10,1.632993221282959,4.0
378,16.200000000000003,0.32400000000000007,50,3,12,1,3,0.24,0.76,100.0,11,16,11,2.357022523880005,5.0
379,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.24,0.76,100.0,11,13,14,1.247219204902649,3.0
380,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.24,0.76,100.0,12,13,13,0.471404492855072,1.0
381,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.26,0.74,99.0,11,14,12,1.2472190856933594,3.0
382,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.24,0.76,100.0,12,14,12,0.9428090453147888,2.0
383,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.24,0.76,99.0,14,12,12,0.9428090453147888,2.0
384,16.200000000000003,0.32400000000000007,50,3,11,1,3,0.26,0.74,99.0,12,14,11,1.247219204902649,3.0
385,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.26,0.74,100.0,12,14,11,1.247219204902649,3.0
386,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.22,0.78,98.0,12,15,12,1.4142135381698608,3.0
387,9.599999999999993,0.19199999999999984,50,3,8,1,7,0.52,0.48,27.0,5,10,9,2.1602468490600586,5.0
388,16.200000000000003,0.32400000000000007,50,3,13,1,3,0.28,0.72,100.0,12,12,12,0.0,0.0
389,16.800000000000004,0.3360000000000001,50,3,11,1,6,0.22,0.78,99.0,13,13,13,0.0,0.0
390,11.249999999999988,0.22499999999999976,50,3,9,1,6,0.54,0.45999999999999996,31.0,6,7,10,1.699673056602478,4.0
391,16.200000000000003,0.32400000000000007,50,3,13,1,3,0.28,0.72,100.0,13,11,12,0.8164966106414795,2.0
392,16.200000000000003,0.32400000000000007,50,3,12,1,3,0.24,0.76,100.0,11,14,13,1.2472190856933594,3.0
393,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.24,0.76,100.0,11,15,12,1.699673056602478,4.0
394,16.800000000000004,0.3360000000000001,50,3,10,1,6,0.22,0.78,100.0,14,12,13,0.8164966106414795,2.0
395,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.28,0.72,100.0,12,12,12,0.0,0.0
396,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.26,0.74,100.0,12,14,11,1.247219204902649,3.0
397,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.24,0.76,99.0,13,12,13,0.471404492855072,1.0
398,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.24,0.76,100.0,12,14,12,0.9428090453147888,2.0
399,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.3,0.7,100.0,12,13,10,1.247219204902649,3.0
400,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.24,0.76,100.0,12,14,12,0.9428090453147888,2.0
401,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.28,0.72,100.0,14,11,11,1.4142135381698608,3.0
402,16.800000000000004,0.3360000000000001,50,3,11,1,6,0.22,0.78,100.0,12,14,13,0.8164966106414795,2.0
403,16.800000000000004,0.3360000000000001,50,3,10,1,3,0.28,0.72,99.0,14,13,9,2.1602468490600586,5.0
404,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.26,0.74,100.0,12,14,11,1.247219204902649,3.0
405,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.32,0.6799999999999999,100.0,11,12,11,0.471404492855072,1.0
406,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.22,0.78,100.0,11,13,15,1.632993221282959,4.0
407,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.24,0.76,100.0,12,14,12,0.9428090453147888,2.0
408,16.800000000000004,0.3360000000000001,50,3,11,1,7,0.24,0.76,100.0,12,14,12,0.9428090453147888,2.0
409,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.28,0.72,100.0,11,13,12,0.8164966106414795,2.0
410,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.26,0.74,100.0,11,13,13,0.9428090453147888,2.0
411,16.200000000000003,0.32400000000000007,50,3,12,1,3,0.24,0.76,100.0,12,13,13,0.471404492855072,1.0
412,16.800000000000004,0.3360000000000001,50,3,12,1,10,0.24,0.76,100.0,11,12,15,1.699673056602478,4.0
413,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.28,0.72,100.0,10,16,10,2.8284270763397217,6.0
414,16.800000000000004,0.3360000000000001,50,3,12,1,7,0.28,0.72,100.0,12,12,12,0.0,0.0
415,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.22,0.78,99.0,12,15,12,1.4142135381698608,3.0
416,16.800000000000004,0.3360000000000001,50,3,9,1,3,0.18,0.8200000000000001,99.0,14,15,12,1.247219204902649,3.0
417,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.28,0.72,100.0,12,13,11,0.8164966106414795,2.0
418,16.200000000000003,0.32400000000000007,50,3,11,1,3,0.22,0.78,99.0,11,16,12,2.1602468490600586,5.0
419,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.24,0.76,100.0,12,14,12,0.9428090453147888,2.0
420,16.800000000000004,0.3360000000000001,50,3,11,1,7,0.26,0.74,100.0,11,14,12,1.2472190856933594,3.0
421,16.200000000000003,0.32400000000000007,50,3,13,1,3,0.28,0.72,100.0,13,12,11,0.8164966106414795,2.0
422,16.200000000000003,0.32400000000000007,50,3,9,1,3,0.18,0.8200000000000001,98.0,14,16,11,2.054804563522339,5.0
423,16.800000000000004,0.3360000000000001,50,3,11,1,4,0.26,0.74,99.0,12,15,10,2.054804563522339,5.0
424,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.26,0.74,100.0,12,14,11,1.247219204902649,3.0
425,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.26,0.74,100.0,12,13,12,0.471404492855072,1.0
426,16.800000000000004,0.3360000000000001,50,3,11,1,4,0.26,0.74,100.0,12,14,11,1.247219204902649,3.0
427,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.26,0.74,100.0,9,17,11,3.399346351623535,8.0
428,16.800000000000004,0.3360000000000001,50,3,11,1,11,0.24,0.76,100.0,8,16,14,3.399346351623535,8.0
429,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.28,0.72,98.0,13,13,10,1.4142135381698608,3.0
430,16.800000000000004,0.3360000000000001,50,3,9,1,10,0.22,0.78,98.0,12,14,13,0.8164966106414795,2.0
431,16.800000000000004,0.3360000000000001,50,3,11,1,6,0.22,0.78,99.0,11,15,13,1.632993221282959,4.0
432,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.22,0.78,100.0,10,16,13,2.4494898319244385,6.0
433,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.28,0.72,99.0,14,13,9,2.1602468490600586,5.0
434,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.24,0.76,99.0,12,13,13,0.471404492855072,1.0
435,12.449999999999992,0.24899999999999983,50,3,10,1,3,0.46,0.54,32.0,8,10,9,0.8164966106414795,2.0
436,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.24,0.76,100.0,12,15,11,1.699673056602478,4.0
437,16.200000000000003,0.32400000000000007,50,3,11,1,6,0.26,0.74,100.0,13,12,12,0.471404492855072,1.0
438,16.800000000000004,0.3360000000000001,50,3,12,1,6,0.26,0.74,100.0,11,14,12,1.2472190856933594,3.0
439,16.800000000000004,0.3360000000000001,50,3,10,1,3,0.22,0.78,99.0,14,12,13,0.8164966106414795,2.0
440,16.800000000000004,0.3360000000000001,50,3,12,1,6,0.26,0.74,100.0,11,12,14,1.247219204902649,3.0
441,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.26,0.74,100.0,11,14,12,1.2472190856933594,3.0
442,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.28,0.72,99.0,11,13,12,0.8164966106414795,2.0
443,16.200000000000003,0.32400000000000007,50,3,12,1,3,0.26,0.74,100.0,11,14,12,1.2472190856933594,3.0
444,16.800000000000004,0.3360000000000001,50,3,10,1,3,0.22,0.78,100.0,12,15,12,1.4142135381698608,3.0
445,16.800000000000004,0.3360000000000001,50,3,10,1,3,0.22,0.78,100.0,12,16,11,2.1602468490600586,5.0
446,16.200000000000003,0.32400000000000007,50,3,12,1,6,0.26,0.74,100.0,11,12,14,1.247219204902649,3.0
447,16.200000000000003,0.32400000000000007,50,3,12,1,7,0.26,0.74,100.0,13,8,16,3.2998316287994385,8.0
448,16.800000000000004,0.3360000000000001,50,3,10,1,3,0.2,0.8,100.0,13,16,11,2.054804563522339,5.0
449,16.800000000000004,0.3360000000000001,50,3,10,1,3,0.22,0.78,99.0,13,14,12,0.8164966106414795,2.0
450,9.649999999999984,0.1929999999999997,50,3,8,1,7,0.56,0.43999999999999995,26.0,6,7,9,1.2472190856933594,3.0
451,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.24,0.76,99.0,13,10,15,2.054804563522339,5.0
452,12.449999999999992,0.24899999999999983,50,3,10,1,3,0.46,0.54,34.0,10,9,8,0.8164966106414795,2.0
453,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.3,0.7,100.0,12,14,9,2.054804563522339,5.0
454,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.26,0.74,99.0,13,14,10,1.699673056602478,4.0
455,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.22,0.78,100.0,12,13,14,0.8164966106414795,2.0
456,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.22,0.78,99.0,13,14,12,0.8164966106414795,2.0
457,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.22,0.78,98.0,12,14,13,0.8164966106414795,2.0
458,16.800000000000004,0.3360000000000001,50,3,12,1,6,0.28,0.72,100.0,12,12,12,0.0,0.0
459,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.28,0.72,100.0,11,14,11,1.4142135381698608,3.0
460,16.800000000000004,0.3360000000000001,50,3,11,1,6,0.22,0.78,99.0,13,13,13,0.0,0.0
461,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.24,0.76,100.0,12,14,12,0.9428090453147888,2.0
462,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.28,0.72,100.0,11,16,9,2.943920373916626,7.0
463,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.28,0.72,100.0,11,15,10,2.1602468490600586,5.0
464,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.24,0.76,100.0,11,14,13,1.2472190856933594,3.0
