episode,reward,reward_per_step,steps,rooms,charges,full_coverage,full_coverage_step,time_in_C,time_out_C,min_battery,hab1_visits,hab2_visits,hab3_visits,room_std,room_spread,recharge_battery_mean,recharge_battery_min,recharge_battery_max,recharge_battery_std,first_recharge_step,recharge_gap_mean,recharge_gap_min,recharge_gap_max,recharge_from_hab1,recharge_from_hab2,recharge_from_hab3,recharge_from_other
57,18.799999999999997,0.37599999999999995,50,3,9,1,3,0.22,0.78,74.0,18,8,13,4.082482814788818,10.0,99.44444444444444,95.0,100.0,1.5713484026367723,5,5.0,3.0,8.0,9,0,0,0
58,18.249999999999996,0.36499999999999994,50,3,12,1,10,0.3,0.7,39.0,9,13,13,1.885617971420288,4.0,86.41666666666667,41.0,100.0,23.012526781926596,4,4.090909090909091,2.0,7.0,7,4,1,0
59,18.45,0.369,50,3,10,1,3,0.28,0.72,30.0,12,11,13,0.8164966106414795,2.0,82.5,32.0,100.0,27.000925910049826,5,4.777777777777778,2.0,12.0,7,1,2,0
60,18.799999999999997,0.37599999999999995,50,3,10,1,3,0.22,0.78,83.0,14,10,15,2.1602468490600586,5.0,99.5,95.0,100.0,1.5,5,4.777777777777778,4.0,7.0,10,0,0,0
61,17.199999999999996,0.3439999999999999,50,3,9,1,3,0.3,0.7,31.0,15,10,10,2.357022523880005,5.0,87.11111111111111,36.0,100.0,24.278222726662513,4,5.375,2.0,13.0,6,3,0,0
62,14.049999999999988,0.28099999999999975,50,3,6,1,3,0.42,0.5800000000000001,25.0,10,10,9,0.471404492855072,1.0,89.5,37.0,100.0,23.47871376374779,4,6.4,5.0,10.0,4,1,1,0
63,16.849999999999994,0.3369999999999999,50,3,11,1,7,0.38,0.62,31.0,7,12,12,2.357022523880005,5.0,83.72727272727273,36.0,100.0,25.768518174812066,4,4.6,2.0,7.0,5,6,0,0
64,18.249999999999996,0.36499999999999994,50,3,10,1,3,0.3,0.7,38.0,14,12,9,2.054804563522339,5.0,83.6,40.0,100.0,24.491631223746612,4,5.0,2.0,7.0,8,1,1,0
65,17.549999999999997,0.3509999999999999,50,3,9,1,3,0.26,0.74,33.0,11,12,14,1.247219204902649,3.0,87.33333333333333,37.0,100.0,23.865363092891663,4,5.375,3.0,12.0,7,2,0,0
66,18.45,0.369,50,3,11,1,3,0.3,0.7,31.0,8,13,14,2.624669313430786,6.0,84.54545454545455,32.0,100.0,24.838985619617606,5,4.3,2.0,7.0,6,3,2,0
