episode,reward,reward_per_step,steps,rooms,charges,full_coverage,full_coverage_step,time_in_C,time_out_C,min_battery,hab1_visits,hab2_visits,hab3_visits,room_std,room_spread,recharge_battery_mean,recharge_battery_min,recharge_battery_max,recharge_battery_std,first_recharge_step,recharge_gap_mean,recharge_gap_min,recharge_gap_max,recharge_from_hab1,recharge_from_hab2,recharge_from_hab3,recharge_from_other,mean_action_elapsed_s,episode_elapsed_s
20,5.923195244669914,0.11846390489339828,50,3,5,1,25,0.12,0.88,100,7,23,14,6.548961162567139,16.0,100.0,100.0,100.0,0.0,5,5.5,4.0,7.0,4,1,0,0,4.580000000016662,229.0000000008331
21,6.774999938905239,0.13549999877810479,50,3,8,1,30,0.22,0.78,100,4,20,15,6.68331241607666,16.0,100.0,100.0,100.0,0.0,2,4.285714285714286,3.0,6.0,3,1,4,0,5.697000000020726,284.8500000010363
22,6.774999938905239,0.13549999877810479,50,3,6,1,26,0.2,0.8,100,8,21,11,5.557777404785156,13.0,100.0,100.0,100.0,0.0,2,5.0,4.0,7.0,4,1,1,0,4.319000000015713,215.95000000078562
23,6.4562500193715096,0.1291250003874302,50,3,7,1,24,0.22,0.78,100,6,23,10,7.257180213928223,17.0,100.0,100.0,100.0,0.0,3,4.166666666666667,2.0,6.0,4,2,1,0,4.714000000017149,235.70000000085747
24,5.923195244669914,0.11846390489339828,50,3,5,1,24,0.14,0.86,100,7,24,12,7.133645057678223,17.0,100.0,100.0,100.0,0.0,5,6.25,4.0,11.0,4,1,0,0,7.225000000026284,361.2500000013142
25,5.923195244669914,0.11846390489339828,50,3,8,1,25,0.22,0.78,100,4,22,13,7.348469257354736,18.0,100.0,100.0,100.0,0.0,2,4.0,3.0,7.0,3,2,3,0,6.893999999986608,344.69999999933043
26,6.25850087583065,0.125170017516613,50,3,7,1,25,0.18,0.8200000000000001,100,6,23,12,7.0395708084106445,17.0,100.0,100.0,100.0,0.0,2,4.0,3.0,5.0,4,1,2,0,7.690999999888081,384.54999999440406
27,5.706250175833702,0.11412500351667404,50,3,9,1,24,0.3,0.7,100,3,23,9,8.379870414733887,20.0,100.0,100.0,100.0,0.0,2,3.375,3.0,4.0,3,2,4,0,6.197999999909808,309.89999999549036
28,5.548441694974899,0.11096883389949799,50,3,7,1,26,0.24,0.76,100,4,25,9,8.956686019897461,21.0,100.0,100.0,100.0,0.0,2,3.3333333333333335,2.0,6.0,3,0,4,0,6.871999999899999,343.59999999499996
29,6.4562500193715096,0.1291250003874302,50,3,6,1,24,0.2,0.8,100,7,22,11,6.342099189758301,15.0,100.0,100.0,100.0,0.0,5,4.8,4.0,6.0,4,2,0,0,5.431999999920954,271.5999999960477
30,6.25850087583065,0.125170017516613,50,3,6,1,26,0.12,0.88,100,6,23,15,6.944222450256348,17.0,100.0,100.0,100.0,0.0,4,4.6,4.0,6.0,4,1,1,0,7.064999999897191,353.24999999485954
31,6.774999938905239,0.13549999877810479,50,3,8,1,29,0.22,0.78,100,5,22,12,6.976150035858154,17.0,100.0,100.0,100.0,0.0,2,3.4285714285714284,3.0,4.0,4,0,4,0,7.353999999892985,367.69999999464926
32,6.774999938905239,0.13549999877810479,50,3,7,1,25,0.26,0.74,100,7,21,9,6.182412147521973,14.0,100.0,100.0,100.0,0.0,2,4.666666666666667,4.0,6.0,4,2,1,0,4.813999999929947,240.69999999649735
33,6.774999938905239,0.13549999877810479,50,3,7,1,25,0.22,0.78,100,4,21,14,6.976150035858154,17.0,100.0,100.0,100.0,0.0,5,4.166666666666667,3.0,7.0,3,2,2,0,6.690999999902633,334.54999999513166
34,6.09999980032444,0.1219999960064888,50,3,8,1,24,0.24,0.76,100,2,22,14,8.219218254089355,20.0,100.0,100.0,100.0,0.0,2,3.857142857142857,3.0,6.0,1,2,5,0,7.027999999897729,351.39999999488646
35,6.774999938905239,0.13549999877810479,50,3,5,1,30,0.18,0.8200000000000001,100,6,21,14,6.12825870513916,15.0,100.0,100.0,100.0,0.0,4,5.5,4.0,7.0,4,0,1,0,5.574999999918873,278.74999999594365
36,5.923195244669914,0.11846390489339828,50,3,9,1,25,0.2,0.8,100,1,22,17,8.956686019897461,21.0,100.0,100.0,100.0,0.0,2,3.5,2.0,7.0,1,2,6,0,7.727999999887543,386.39999999437714
37,6.4562500193715096,0.1291250003874302,50,3,8,1,24,0.22,0.78,100,4,21,14,6.976150035858154,17.0,100.0,100.0,100.0,0.0,3,3.7142857142857144,2.0,5.0,3,2,3,0,5.519999999919674,275.99999999598367
38,5.923195244669914,0.11846390489339828,50,3,6,1,25,0.16,0.84,100,7,23,12,6.68331241607666,16.0,100.0,100.0,100.0,0.0,4,5.6,5.0,8.0,4,2,0,0,5.114999999925567,255.74999999627835
39,5.666784780025482,0.11333569560050964,50,3,6,1,25,0.18,0.8200000000000001,100,6,26,9,8.806563377380371,20.0,100.0,100.0,100.0,0.0,2,4.0,3.0,5.0,4,0,2,0,6.317999999908061,315.89999999540305
40,6.4562500193715096,0.1291250003874302,50,3,5,1,25,0.2,0.8,100,7,22,11,6.342099189758301,15.0,100.0,100.0,100.0,0.0,5,5.25,4.0,6.0,4,1,0,0,4.40699999993587,220.34999999679349
41,6.25850087583065,0.125170017516613,50,3,7,1,25,0.22,0.78,100,6,23,10,7.257180213928223,17.0,100.0,100.0,100.0,0.0,5,4.666666666666667,3.0,6.0,4,2,1,0,5.894999999914217,294.7499999957108
42,6.774999938905239,0.13549999877810479,50,3,8,1,28,0.16,0.84,100,7,21,14,5.715476036071777,14.0,100.0,100.0,100.0,0.0,3,3.7142857142857144,2.0,6.0,5,1,2,0,6.97299999989853,348.6499999949265
43,6.021814482212067,0.12043628964424133,50,3,7,1,27,0.2,0.8,100,5,24,11,7.930251598358154,19.0,100.0,100.0,100.0,0.0,3,3.3333333333333335,2.0,5.0,4,0,3,0,6.849999999900319,342.49999999501597
44,6.09999980032444,0.1219999960064888,50,3,9,1,24,0.26,0.74,100,2,22,13,8.178563117980957,20.0,100.0,100.0,100.0,0.0,2,3.5,2.0,5.0,2,2,5,0,6.882999999899839,344.14999999499196
45,6.09999980032444,0.1219999960064888,50,3,8,1,24,0.26,0.74,100,2,24,11,9.030811309814453,22.0,100.0,100.0,100.0,0.0,4,3.4285714285714284,2.0,5.0,2,2,4,0,5.575999999918858,278.7999999959429
46,6.455739574432373,0.12911479148864746,50,3,6,1,25,0.18,0.8200000000000001,100,7,22,12,6.236095905303955,15.0,100.0,100.0,100.0,0.0,5,5.4,5.0,7.0,4,2,0,0,6.223999999909429,311.19999999547144
47,6.4562500193715096,0.1291250003874302,50,3,8,1,25,0.22,0.78,100,3,21,15,7.4833149909973145,18.0,100.0,100.0,100.0,0.0,4,3.5714285714285716,3.0,4.0,3,2,3,0,6.849999999900319,342.49999999501597
48,6.455739574432373,0.12911479148864746,50,3,7,1,28,0.18,0.8200000000000001,100,4,21,16,7.133645057678223,17.0,100.0,100.0,100.0,0.0,4,4.666666666666667,3.0,7.0,3,1,3,0,7.829999999886058,391.4999999943029
49,6.4562500193715096,0.1291250003874302,50,3,8,1,26,0.24,0.76,100,4,22,12,7.363574028015137,18.0,100.0,100.0,100.0,0.0,3,3.4285714285714284,2.0,5.0,4,1,3,0,6.945999999898922,347.2999999949461
50,6.09999980032444,0.1219999960064888,50,3,5,1,23,0.16,0.84,100,7,24,11,7.257180213928223,17.0,100.0,100.0,100.0,0.0,4,5.0,4.0,7.0,4,1,0,0,4.915999999928463,245.79999999642314
51,6.4562500193715096,0.1291250003874302,50,3,8,1,27,0.28,0.72,100,5,22,9,7.257180213928223,17.0,100.0,100.0,100.0,0.0,2,3.7142857142857144,3.0,5.0,4,1,3,0,6.584999999904175,329.2499999952088
52,6.09999980032444,0.1219999960064888,50,3,6,1,24,0.22,0.78,100,4,23,12,7.788880825042725,19.0,100.0,100.0,100.0,0.0,2,4.8,3.0,7.0,2,1,3,0,3.9059999999431603,195.299999997158
53,6.09999980032444,0.1219999960064888,50,3,6,1,26,0.18,0.8200000000000001,100,8,22,11,6.018490314483643,14.0,100.0,100.0,100.0,0.0,2,5.0,4.0,7.0,4,1,1,0,5.304999999922802,265.2499999961401
54,5.923195244669914,0.11846390489339828,50,3,7,1,25,0.2,0.8,100,6,24,10,7.717224597930908,18.0,100.0,100.0,100.0,0.0,3,4.0,2.0,5.0,3,1,3,0,7.182999999895474,359.1499999947737
55,6.774999938905239,0.13549999877810479,50,3,8,1,26,0.18,0.8200000000000001,100,4,21,16,7.133645057678223,17.0,100.0,100.0,100.0,0.0,2,3.5714285714285716,3.0,5.0,4,1,3,0,5.33399999992238,266.699999996119
56,5.706250175833702,0.11412500351667404,50,3,8,1,25,0.24,0.76,100,3,23,12,8.178563117980957,20.0,100.0,100.0,100.0,0.0,2,3.5714285714285716,2.0,6.0,2,1,5,0,5.594999999918582,279.7499999959291
57,6.4562500193715096,0.1291250003874302,50,3,7,1,25,0.22,0.78,100,5,22,12,6.976150035858154,17.0,100.0,100.0,100.0,0.0,2,4.0,3.0,5.0,4,1,2,0,5.828999999915177,291.44999999575884
58,5.548441694974899,0.11096883389949799,50,3,7,1,25,0.2,0.8,100,4,26,10,9.285592079162598,22.0,100.0,100.0,100.0,0.0,2,3.3333333333333335,3.0,5.0,3,0,4,0,6.312999999908134,315.6499999954067
59,5.908088671863079,0.11816177343726159,50,3,8,1,25,0.26,0.74,100,7,18,12,4.496912479400635,11.0,100.0,100.0,100.0,0.0,2,4.571428571428571,3.0,7.0,4,2,2,0,5.075999999926134,253.79999999630672
60,6.021814482212067,0.12043628964424133,50,3,4,1,27,0.1,0.9,100,8,24,13,6.68331241607666,16.0,100.0,100.0,100.0,0.0,5,6.0,4.0,9.0,4,0,0,0,4.301999999937397,215.09999999686988
61,6.4562500193715096,0.1291250003874302,50,3,8,1,25,0.26,0.74,100,4,23,10,7.930251598358154,19.0,100.0,100.0,100.0,0.0,2,3.5714285714285716,3.0,5.0,4,1,3,0,6.331999999907858,316.59999999539286
62,6.4562500193715096,0.1291250003874302,50,3,9,1,25,0.3,0.7,100,4,23,8,8.178563117980957,19.0,100.0,100.0,100.0,0.0,2,3.5,2.0,5.0,4,2,3,0,7.166999999895706,358.3499999947853
63,6.774999938905239,0.13549999877810479,50,3,7,1,30,0.22,0.78,100,6,20,13,5.715476036071777,14.0,100.0,100.0,100.0,0.0,2,4.833333333333333,4.0,6.0,4,1,2,0,4.522999999934182,226.14999999670908
64,5.923195244669914,0.11846390489339828,50,3,7,1,25,0.2,0.8,100,7,22,11,6.342099189758301,15.0,100.0,100.0,100.0,0.0,5,4.5,3.0,6.0,5,2,0,0,6.985999999898341,349.299999994917
65,6.774999938905239,0.13549999877810479,50,3,7,1,25,0.2,0.8,100,4,23,13,7.760297775268555,19.0,100.0,100.0,100.0,0.0,5,3.6666666666666665,2.0,5.0,3,1,3,0,5.526999999919571,276.3499999959786
66,6.25850087583065,0.125170017516613,50,3,8,1,25,0.2,0.8,100,6,23,11,7.133645057678223,17.0,100.0,100.0,100.0,0.0,5,4.0,3.0,7.0,5,2,1,0,6.534999999904903,326.74999999524516
67,6.455739574432373,0.12911479148864746,50,3,7,1,27,0.2,0.8,100,6,21,13,6.12825870513916,15.0,100.0,100.0,100.0,0.0,5,4.333333333333333,2.0,8.0,4,1,2,0,6.2739999999087015,313.69999999543506
68,6.455739574432373,0.12911479148864746,50,3,8,1,29,0.18,0.8200000000000001,100,6,20,15,5.792715549468994,14.0,100.0,100.0,100.0,0.0,2,4.285714285714286,3.0,6.0,5,1,2,0,6.956999999898763,347.8499999949381
69,6.774999938905239,0.13549999877810479,50,3,6,1,25,0.2,0.8,100,7,22,11,6.342099189758301,15.0,100.0,100.0,100.0,0.0,2,5.0,4.0,6.0,4,1,1,0,4.304999999937354,215.2499999968677
70,6.09999980032444,0.1219999960064888,50,3,8,1,25,0.26,0.74,100,4,24,9,8.49836540222168,20.0,100.0,100.0,100.0,0.0,2,3.5714285714285716,2.0,5.0,3,1,4,0,6.631999999903492,331.5999999951746
71,5.5756787088513375,0.11151357417702674,50,3,9,1,25,0.26,0.74,100,6,22,9,6.944222450256348,16.0,100.0,100.0,100.0,0.0,2,4.125,3.0,10.0,5,1,3,0,7.964999999884094,398.2499999942047
72,5.923195244669914,0.11846390489339828,50,3,6,1,24,0.14,0.86,100,7,22,14,6.12825870513916,15.0,100.0,100.0,100.0,0.0,5,5.4,4.0,9.0,4,2,0,0,6.853999999900261,342.69999999501306
73,6.021814482212067,0.12043628964424133,50,3,6,1,27,0.18,0.8200000000000001,100,8,24,9,7.318166255950928,16.0,100.0,100.0,100.0,0.0,2,4.2,3.0,6.0,5,0,1,0,5.281999999923137,264.09999999615684
74,5.923195244669914,0.11846390489339828,50,3,8,1,27,0.26,0.74,100,4,22,11,7.408703327178955,18.0,100.0,100.0,100.0,0.0,2,4.285714285714286,3.0,8.0,3,1,4,0,5.854999999914798,292.7499999957399
75,6.4562500193715096,0.1291250003874302,50,3,6,1,25,0.24,0.76,100,6,20,12,5.734883785247803,14.0,100.0,100.0,100.0,0.0,4,5.4,4.0,6.0,4,2,0,0,4.6589999999322025,232.94999999661013
76,6.774999938905239,0.13549999877810479,50,3,8,1,25,0.2,0.8,100,3,22,15,7.8457350730896,19.0,100.0,100.0,100.0,0.0,2,4.0,3.0,6.0,2,2,4,0,6.918999999899316,345.94999999496576
77,5.923195244669914,0.11846390489339828,50,3,7,1,24,0.26,0.74,100,6,23,8,7.586537837982178,17.0,100.0,100.0,100.0,0.0,2,5.0,3.0,7.0,3,2,2,0,6.2499999999090505,312.4999999954525
78,5.548441694974899,0.11096883389949799,50,3,6,1,24,0.2,0.8,100,4,25,11,8.730533599853516,21.0,100.0,100.0,100.0,0.0,2,4.8,3.0,7.0,3,1,2,0,5.231999999923865,261.5999999961932
79,6.4562500193715096,0.1291250003874302,50,3,8,1,24,0.24,0.76,100,2,23,13,8.57645320892334,21.0,100.0,100.0,100.0,0.0,2,3.7142857142857144,3.0,6.0,2,2,4,0,6.735999999901979,336.7999999950989
80,6.774999938905239,0.13549999877810479,50,3,6,1,25,0.18,0.8200000000000001,100,5,22,14,6.944222450256348,17.0,100.0,100.0,100.0,0.0,5,4.4,3.0,5.0,3,1,2,0,3.9539999999424618,197.6999999971231
81,6.4562500193715096,0.1291250003874302,50,3,8,1,24,0.22,0.78,100,6,23,10,7.257180213928223,17.0,100.0,100.0,100.0,0.0,3,3.7142857142857144,2.0,5.0,4,2,2,0,7.248999999894513,362.44999999472566
82,6.455739574432373,0.12911479148864746,50,3,7,1,29,0.2,0.8,100,5,20,15,6.236095905303955,15.0,100.0,100.0,100.0,0.0,4,4.666666666666667,3.0,6.0,4,1,2,0,6.057999999911845,302.8999999955922
83,5.666784780025482,0.11333569560050964,50,3,6,1,26,0.18,0.8200000000000001,100,5,25,11,8.379870414733887,20.0,100.0,100.0,100.0,0.0,2,4.0,3.0,6.0,3,0,3,0,5.570999999918931,278.54999999594656
84,6.4562500193715096,0.1291250003874302,50,3,5,1,24,0.16,0.84,100,7,24,11,7.257180213928223,17.0,100.0,100.0,100.0,0.0,5,5.5,4.0,8.0,4,1,0,0,5.6299999999180725,281.49999999590364
85,6.4562500193715096,0.1291250003874302,50,3,7,1,24,0.24,0.76,100,7,21,10,6.018490314483643,14.0,100.0,100.0,100.0,0.0,5,4.166666666666667,3.0,5.0,5,2,0,0,6.545999999904743,327.29999999523716
86,6.09999980032444,0.1219999960064888,50,3,8,1,28,0.24,0.76,100,3,22,13,7.760297775268555,19.0,100.0,100.0,100.0,0.0,4,3.7142857142857144,3.0,5.0,3,1,4,0,6.48299999990566,324.149999995283
87,6.4562500193715096,0.1291250003874302,50,3,7,1,25,0.24,0.76,100,6,23,9,7.408703804016113,17.0,100.0,100.0,100.0,0.0,2,4.166666666666667,3.0,6.0,5,1,1,0,5.4469999999207355,272.3499999960368
88,5.923195244669914,0.11846390489339828,50,3,8,1,25,0.24,0.76,100,5,22,11,7.0395708084106445,17.0,100.0,100.0,100.0,0.0,4,4.0,3.0,5.0,4,2,2,0,7.3409999998931745,367.0499999946587
89,5.923195244669914,0.11846390489339828,50,3,8,1,24,0.22,0.78,100,3,23,13,8.164965629577637,20.0,100.0,100.0,100.0,0.0,3,4.142857142857143,2.0,8.0,2,2,4,0,7.958999999884181,397.94999999420907
90,6.455739574432373,0.12911479148864746,50,3,8,1,25,0.18,0.8200000000000001,100,5,22,14,6.944222450256348,17.0,100.0,100.0,100.0,0.0,5,3.857142857142857,3.0,5.0,4,2,2,0,7.28699999989396,364.349999994698
91,6.774999938905239,0.13549999877810479,50,3,6,1,25,0.14,0.86,100,7,20,16,5.436501979827881,13.0,100.0,100.0,100.0,0.0,5,5.0,4.0,6.0,4,2,0,0,4.965999999927735,248.29999999638676
92,6.4562500193715096,0.1291250003874302,50,3,7,1,24,0.2,0.8,100,6,24,10,7.717224597930908,18.0,100.0,100.0,100.0,0.0,4,4.0,2.0,5.0,5,2,0,0,7.261999999894324,363.0999999947162
93,6.25850087583065,0.125170017516613,50,3,7,1,28,0.2,0.8,100,4,22,14,7.363574028015137,18.0,100.0,100.0,100.0,0.0,4,4.833333333333333,4.0,7.0,3,1,3,0,6.278999999908629,313.9499999954314
94,6.4562500193715096,0.1291250003874302,50,3,6,1,24,0.22,0.78,100,7,24,8,7.788880825042725,17.0,100.0,100.0,100.0,0.0,2,4.6,4.0,6.0,4,1,1,0,6.397999999906897,319.89999999534484
95,6.09999980032444,0.1219999960064888,50,3,7,1,25,0.22,0.78,100,4,24,11,8.286535263061523,20.0,100.0,100.0,100.0,0.0,5,3.6666666666666665,3.0,5.0,3,1,3,0,5.863999999914667,293.1999999957334
96,6.4562500193715096,0.1291250003874302,50,3,7,1,25,0.22,0.78,100,4,22,13,7.348469257354736,18.0,100.0,100.0,100.0,0.0,5,3.5,3.0,4.0,3,1,3,0,5.487999999920139,274.39999999600695
97,6.25850087583065,0.125170017516613,50,3,6,1,25,0.2,0.8,100,6,24,10,7.717224597930908,18.0,100.0,100.0,100.0,0.0,4,4.6,4.0,5.0,5,1,0,0,5.885999999914348,294.29999999571737
98,6.774999938905239,0.13549999877810479,50,3,7,1,26,0.22,0.78,100,7,21,11,5.887840747833252,14.0,100.0,100.0,100.0,0.0,2,4.166666666666667,3.0,6.0,5,1,1,0,4.100000000014043,205.00000000070213
99,6.774999938905239,0.13549999877810479,50,3,6,1,25,0.18,0.8200000000000001,100,6,21,14,6.12825870513916,15.0,100.0,100.0,100.0,0.0,5,4.8,3.0,7.0,4,2,0,0,5.726000000333297,286.30000001666485
100,6.4562500193715096,0.1291250003874302,50,3,8,1,25,0.26,0.74,100,4,20,13,6.548961162567139,16.0,100.0,100.0,100.0,0.0,5,3.7142857142857144,2.0,5.0,3,2,3,0,5.5490000003229945,277.4500000161497
101,6.021814482212067,0.12043628964424133,50,3,6,1,26,0.2,0.8,100,6,25,9,8.339997291564941,19.0,100.0,100.0,100.0,0.0,2,4.2,3.0,6.0,4,0,2,0,5.399000000314263,269.95000001571316
102,6.774999938905239,0.13549999877810479,50,3,7,1,25,0.18,0.8200000000000001,100,4,22,15,7.408703327178955,18.0,100.0,100.0,100.0,0.0,2,4.5,3.0,7.0,3,2,2,0,6.164000000358792,308.2000000179396
103,6.021814482212067,0.12043628964424133,50,3,5,1,26,0.18,0.8200000000000001,100,8,25,8,8.013876914978027,17.0,100.0,100.0,100.0,0.0,5,4.5,4.0,6.0,5,0,0,0,5.623000000327302,281.1500000163651
104,6.455739574432373,0.12911479148864746,50,3,6,1,26,0.16,0.84,100,7,20,15,5.3541259765625,13.0,100.0,100.0,100.0,0.0,4,5.6,4.0,7.0,4,2,0,0,4.864000000283122,243.2000000141561
105,6.774999938905239,0.13549999877810479,50,3,7,1,29,0.22,0.78,100,5,21,13,6.531972885131836,16.0,100.0,100.0,100.0,0.0,5,4.333333333333333,3.0,6.0,3,1,3,0,5.184000000301748,259.2000000150874
106,6.455739574432373,0.12911479148864746,50,3,7,1,25,0.2,0.8,100,7,20,13,5.312459468841553,13.0,100.0,100.0,100.0,0.0,2,5.0,4.0,6.0,4,2,1,0,6.356000000369968,317.8000000184984
107,6.774999938905239,0.13549999877810479,50,3,7,1,30,0.18,0.8200000000000001,100,6,20,15,5.792715549468994,14.0,100.0,100.0,100.0,0.0,4,4.5,3.0,6.0,4,1,2,0,6.524000000379747,326.20000001898734
108,6.4562500193715096,0.1291250003874302,50,3,8,1,24,0.2,0.8,100,6,21,13,6.12825870513916,15.0,100.0,100.0,100.0,0.0,2,3.857142857142857,3.0,6.0,4,2,2,0,6.223000000362227,311.1500000181113
109,6.774999938905239,0.13549999877810479,50,3,7,1,30,0.2,0.8,100,6,21,13,6.12825870513916,15.0,100.0,100.0,100.0,0.0,3,3.8333333333333335,2.0,5.0,4,0,3,0,6.554000000381493,327.70000001907465
110,5.666784780025482,0.11333569560050964,50,3,5,1,24,0.14,0.86,100,4,27,12,9.53356647491455,23.0,100.0,100.0,100.0,0.0,2,4.5,3.0,6.0,3,0,2,0,5.654000000329106,282.7000000164553
111,6.774999938905239,0.13549999877810479,50,3,5,1,30,0.16,0.84,100,5,21,16,6.68331241607666,16.0,100.0,100.0,100.0,0.0,4,5.5,5.0,7.0,3,0,2,0,4.379000000254892,218.95000001274457
112,6.774999938905239,0.13549999877810479,50,3,8,1,28,0.2,0.8,100,5,20,15,6.236095905303955,15.0,100.0,100.0,100.0,0.0,4,3.5714285714285716,3.0,4.0,4,1,3,0,7.153000000416359,357.65000002081797
113,6.774999938905239,0.13549999877810479,50,3,7,1,25,0.2,0.8,100,5,23,12,7.408703327178955,18.0,100.0,100.0,100.0,0.0,2,4.166666666666667,4.0,5.0,4,1,2,0,5.556000000323402,277.8000000161701
114,6.774999938905239,0.13549999877810479,50,3,6,1,25,0.18,0.8200000000000001,100,6,22,13,6.548961162567139,16.0,100.0,100.0,100.0,0.0,5,4.4,3.0,6.0,4,1,1,0,4.561000000265485,228.05000001327426
115,6.4562500193715096,0.1291250003874302,50,3,8,1,24,0.24,0.76,100,5,23,10,7.586537837982178,18.0,100.0,100.0,100.0,0.0,2,3.7142857142857144,3.0,6.0,4,2,2,0,6.928000000403262,346.40000002016313
116,6.774999938905239,0.13549999877810479,50,3,5,1,25,0.14,0.86,100,6,22,15,6.548961162567139,16.0,100.0,100.0,100.0,0.0,5,5.25,4.0,6.0,3,1,1,0,5.20000000030268,260.000000015134
117,6.4562500193715096,0.1291250003874302,50,3,7,1,25,0.2,0.8,100,7,22,11,6.342099189758301,15.0,100.0,100.0,100.0,0.0,2,4.666666666666667,4.0,7.0,4,2,1,0,5.672000000330154,283.6000000165077
118,6.774999938905239,0.13549999877810479,50,3,7,1,25,0.18,0.8200000000000001,100,5,23,13,7.363574028015137,18.0,100.0,100.0,100.0,0.0,2,4.166666666666667,3.0,5.0,4,1,2,0,5.736000000333879,286.80000001669396
