episode,reward,reward_per_step,steps,rooms,charges,full_coverage,full_coverage_step,time_in_C,time_out_C,min_battery,hab1_visits,hab2_visits,hab3_visits,room_std,room_spread,recharge_battery_mean,recharge_battery_min,recharge_battery_max,recharge_battery_std,first_recharge_step,recharge_gap_mean,recharge_gap_min,recharge_gap_max,recharge_from_hab1,recharge_from_hab2,recharge_from_hab3,recharge_from_other,mean_action_elapsed_s,episode_elapsed_s
26,4.266938776224851,0.08533877552449702,50,3,9,1,23,0.36,0.64,100.0,16,12,4,4.988876819610596,12.0,100.0,100.0,100.0,0.0,9,5.125,3.0,10.0,2,4,3,0,2.9549999999973124,147.74999999986562
27,4.266938776224851,0.08533877552449702,50,3,9,1,26,0.36,0.64,100.0,13,12,7,2.624669313430786,6.0,100.0,100.0,100.0,0.0,8,5.0,3.0,8.0,3,4,2,0,2.666999999997574,133.34999999987872
28,4.364897966831922,0.08729795933663845,50,3,12,1,26,0.4,0.6,100.0,11,12,7,2.1602468490600586,5.0,100.0,100.0,100.0,0.0,8,3.6363636363636362,2.0,6.0,3,5,4,0,2.9249999999973397,146.249999999867
29,4.119999990314245,0.0823999998062849,50,3,9,1,30,0.24,0.76,100.0,14,15,9,2.624669313430786,6.0,100.0,100.0,100.0,0.0,8,4.375,2.0,8.0,2,4,3,0,2.8079999999974463,140.3999999998723
30,4.364897966831922,0.08729795933663845,50,3,9,1,30,0.28,0.72,100.0,14,16,6,4.320493698120117,10.0,100.0,100.0,100.0,0.0,8,5.25,2.0,16.0,3,3,3,0,2.687999999997096,134.3999999998548
31,4.799074113741517,0.09598148227483033,50,3,11,1,26,0.28,0.72,100.0,16,12,8,3.265986442565918,8.0,100.0,100.0,100.0,0.0,11,3.8,2.0,9.0,3,6,2,0,2.789999999995257,139.49999999976285
32,4.364897966831922,0.08729795933663845,50,3,11,1,26,0.38,0.62,100.0,14,11,6,3.2998316287994385,8.0,100.0,100.0,100.0,0.0,8,4.0,3.0,7.0,4,4,3,0,3.048000000004558,152.40000000022792
33,4.729629626870155,0.0945925925374031,50,3,9,1,30,0.22,0.78,100.0,16,13,10,2.4494898319244385,6.0,100.0,100.0,100.0,0.0,8,5.125,2.0,12.0,4,3,2,0,2.712000000009866,135.6000000004933
34,4.475000037252903,0.08950000074505805,50,3,8,1,26,0.22,0.78,100.0,16,15,8,3.5590262413024902,8.0,100.0,100.0,100.0,0.0,8,4.714285714285714,2.0,8.0,4,3,1,0,2.7360000000099536,136.80000000049768
35,4.266938776224851,0.08533877552449702,50,3,9,1,26,0.26,0.74,100.0,17,10,10,3.2998316287994385,7.0,100.0,100.0,100.0,0.0,18,3.875,2.0,7.0,1,5,3,0,2.7360000000099536,136.80000000049768
36,4.660185223817825,0.0932037044763565,50,3,8,1,23,0.24,0.76,100.0,15,16,7,4.027681827545166,9.0,100.0,100.0,100.0,0.0,10,5.571428571428571,3.0,9.0,3,4,1,0,3.0540000000111105,152.70000000055552
37,4.891666693054139,0.09783333386108278,50,3,8,1,26,0.28,0.72,100.0,17,13,6,4.546060562133789,11.0,100.0,100.0,100.0,0.0,9,5.571428571428571,3.0,9.0,2,3,3,0,2.6730000000097243,133.65000000048622
38,4.364897966831922,0.08729795933663845,50,3,8,1,31,0.36,0.64,100.0,15,10,7,3.2998316287994385,8.0,100.0,100.0,100.0,0.0,8,6.0,3.0,11.0,1,3,4,0,2.7030000000098333,135.15000000049167
39,4.660185223817825,0.0932037044763565,50,3,6,1,31,0.18,0.8200000000000001,100.0,14,16,11,2.054804563522339,5.0,100.0,100.0,100.0,0.0,8,7.6,2.0,11.0,1,3,2,0,2.6040000000094734,130.20000000047366
40,4.119999990314245,0.0823999998062849,50,3,9,1,23,0.26,0.74,100.0,15,15,7,3.771235942840576,8.0,100.0,100.0,100.0,0.0,8,4.375,2.0,8.0,3,3,3,0,2.7810000000101174,139.05000000050586
41,4.364897966831922,0.08729795933663845,50,3,11,1,30,0.26,0.74,100.0,17,11,9,3.399346113204956,8.0,100.0,100.0,100.0,0.0,13,3.7,2.0,7.0,2,5,4,0,3.135000000011405,156.75000000057025
42,4.364897966831922,0.08729795933663845,50,3,8,1,26,0.26,0.74,100.0,16,13,8,3.2998316287994385,8.0,100.0,100.0,100.0,0.0,10,5.142857142857143,2.0,15.0,2,2,4,0,2.643000000009615,132.15000000048076
43,4.660185223817825,0.0932037044763565,50,3,7,1,26,0.2,0.8,100.0,14,15,11,1.699673056602478,4.0,100.0,100.0,100.0,0.0,8,6.666666666666667,3.0,17.0,2,2,3,0,2.9010000000105536,145.0500000005277
44,4.891666693054139,0.09783333386108278,50,3,12,1,34,0.3,0.7,100.0,15,14,6,4.027681827545166,9.0,100.0,100.0,100.0,0.0,8,3.727272727272727,2.0,6.0,6,3,3,0,2.784000000010128,139.2000000005064
45,4.413877562135458,0.08827755124270915,50,3,11,1,26,0.4,0.6,100.0,13,8,9,2.1602468490600586,5.0,100.0,100.0,100.0,0.0,8,4.0,3.0,5.0,5,3,3,0,2.964000000010783,148.20000000053915
46,4.799074113741517,0.09598148227483033,50,3,10,1,26,0.22,0.78,100.0,16,15,8,3.5590262413024902,8.0,100.0,100.0,100.0,0.0,10,4.333333333333333,2.0,12.0,2,6,2,0,3.1170000000113394,155.85000000056698
47,4.266938776224851,0.08533877552449702,50,3,9,1,26,0.22,0.78,100.0,16,15,8,3.5590262413024902,8.0,100.0,100.0,100.0,0.0,13,4.625,2.0,8.0,1,6,2,0,2.8770000000104665,143.85000000052332
48,4.660185223817825,0.0932037044763565,50,3,8,1,27,0.24,0.76,100.0,16,15,7,4.027681827545166,9.0,100.0,100.0,100.0,0.0,10,4.857142857142857,3.0,9.0,4,3,1,0,2.7030000000098333,135.15000000049167
49,4.613888899236917,0.09227777798473834,50,3,8,1,23,0.28,0.72,100.0,13,14,9,2.1602468490600586,5.0,100.0,100.0,100.0,0.0,8,5.571428571428571,3.0,13.0,4,2,2,0,2.8260000000102807,141.30000000051405
50,4.364897966831922,0.08729795933663845,50,3,12,1,26,0.36,0.64,100.0,12,12,8,1.885617971420288,4.0,100.0,100.0,100.0,0.0,9,3.727272727272727,2.0,5.0,3,5,4,0,2.8110000000102264,140.55000000051132
51,4.729629626870155,0.0945925925374031,50,3,7,1,23,0.16,0.84,100.0,17,12,13,2.1602468490600586,5.0,100.0,100.0,100.0,0.0,8,7.0,2.0,25.0,4,1,2,0,2.9460000000107174,147.30000000053587
52,4.729629626870155,0.0945925925374031,50,3,6,1,37,0.16,0.84,100.0,20,12,10,4.320493698120117,10.0,100.0,100.0,100.0,0.0,10,7.6,3.0,15.0,3,1,2,0,2.2200000000080764,111.00000000040382
53,4.660185223817825,0.0932037044763565,50,3,9,1,28,0.28,0.72,100.0,14,15,7,3.5590262413024902,8.0,100.0,100.0,100.0,0.0,9,4.625,2.0,10.0,3,3,3,0,2.6700000000097135,133.50000000048567
54,4.413877562135458,0.08827755124270915,50,3,9,1,27,0.36,0.64,100.0,14,9,9,2.357022523880005,5.0,100.0,100.0,100.0,0.0,9,4.875,3.0,9.0,2,5,2,0,2.6190000000095277,130.9500000004764
55,4.799074113741517,0.09598148227483033,50,3,7,1,34,0.16,0.84,100.0,20,14,8,4.898979663848877,12.0,100.0,100.0,100.0,0.0,21,4.833333333333333,2.0,12.0,0,3,4,0,2.1690000000078906,108.45000000039454
56,4.266938776224851,0.08533877552449702,50,3,8,1,27,0.2,0.8,100.0,16,13,11,2.054804563522339,5.0,100.0,100.0,100.0,0.0,26,3.4285714285714284,2.0,5.0,0,3,5,0,2.607000000009484,130.3500000004742
57,4.364897966831922,0.08729795933663845,50,3,11,1,27,0.38,0.62,100.0,15,7,9,3.399346351623535,8.0,100.0,100.0,100.0,0.0,8,4.0,2.0,9.0,3,3,5,0,3.0090000000109467,150.45000000054733
58,4.891666693054139,0.09783333386108278,50,3,10,1,23,0.36,0.64,100.0,15,11,6,3.6817867755889893,9.0,100.0,100.0,100.0,0.0,10,4.111111111111111,3.0,10.0,3,4,3,0,2.9580000000107614,147.90000000053806
59,4.266938776224851,0.08533877552449702,50,3,8,1,31,0.26,0.74,100.0,16,15,6,4.496912479400635,10.0,100.0,100.0,100.0,0.0,9,5.857142857142857,3.0,11.0,2,4,2,0,2.3580000000085786,117.90000000042892
60,4.729629626870155,0.0945925925374031,50,3,6,1,38,0.22,0.78,100.0,20,15,4,6.68331241607666,16.0,100.0,100.0,100.0,0.0,10,7.4,3.0,16.0,2,2,2,0,2.4480000000089057,122.40000000044529
61,4.660185223817825,0.0932037044763565,50,3,9,1,24,0.26,0.74,100.0,15,14,8,3.0912060737609863,7.0,100.0,100.0,100.0,0.0,10,4.5,2.0,13.0,3,4,2,0,3.2580000000118527,162.90000000059263
62,4.266938776224851,0.08533877552449702,50,3,10,1,23,0.4,0.6,100.0,16,9,5,4.546060562133789,11.0,100.0,100.0,100.0,0.0,13,4.111111111111111,3.0,8.0,4,3,3,0,3.273000000011907,163.65000000059536
63,4.266938776224851,0.08533877552449702,50,3,8,1,33,0.28,0.72,100.0,14,16,6,4.320493698120117,10.0,100.0,100.0,100.0,0.0,8,5.0,3.0,10.0,1,6,1,0,2.9130000000105976,145.65000000052987
64,4.266938776224851,0.08533877552449702,50,3,11,1,23,0.38,0.62,100.0,13,10,8,2.054804563522339,5.0,100.0,100.0,100.0,0.0,9,3.9,3.0,6.0,4,3,4,0,3.273000000011907,163.65000000059536
65,4.799074113741517,0.09598148227483033,50,3,7,1,26,0.24,0.76,100.0,17,12,9,3.2998316287994385,8.0,100.0,100.0,100.0,0.0,11,6.333333333333333,3.0,13.0,1,3,3,0,2.5320000000092113,126.60000000046057
66,4.266938776224851,0.08533877552449702,50,3,11,1,27,0.3,0.7,100.0,11,14,10,1.699673056602478,4.0,100.0,100.0,100.0,0.0,8,4.1,2.0,9.0,4,4,3,0,2.8740000000104557,143.70000000052278
67,4.413877562135458,0.08827755124270915,50,3,10,1,26,0.44,0.56,100.0,12,10,6,2.4944381713867188,6.0,100.0,100.0,100.0,0.0,8,3.888888888888889,3.0,6.0,4,3,3,0,2.742000000009975,137.10000000049877
68,4.613888899236917,0.09227777798473834,50,3,8,1,26,0.24,0.76,100.0,16,15,7,4.027681827545166,9.0,100.0,100.0,100.0,0.0,8,5.857142857142857,2.0,12.0,2,4,2,0,2.718000000009888,135.9000000004944
69,4.364897966831922,0.08729795933663845,50,3,11,1,23,0.36,0.64,100.0,14,11,7,2.8674418926239014,7.0,100.0,100.0,100.0,0.0,8,4.0,2.0,8.0,4,4,3,0,2.688000000009779,134.40000000048894
70,4.729629626870155,0.0945925925374031,50,3,7,1,27,0.16,0.84,100.0,15,17,10,2.943920373916626,7.0,100.0,100.0,100.0,0.0,8,6.833333333333333,2.0,22.0,3,2,2,0,2.9730000000108157,148.65000000054079
71,4.799074113741517,0.09598148227483033,50,3,10,1,26,0.34,0.6599999999999999,100.0,13,14,6,3.5590262413024902,8.0,100.0,100.0,100.0,0.0,8,4.444444444444445,2.0,7.0,5,3,2,0,3.2460000000118088,162.30000000059044
72,4.799074113741517,0.09598148227483033,50,3,7,1,27,0.22,0.78,100.0,16,13,10,2.4494898319244385,6.0,100.0,100.0,100.0,0.0,9,6.333333333333333,3.0,9.0,2,3,2,0,2.3760000000086436,118.80000000043219
73,4.364897966831922,0.08729795933663845,50,3,9,1,27,0.3,0.7,100.0,14,13,8,2.624669313430786,6.0,100.0,100.0,100.0,0.0,8,5.0,3.0,8.0,4,2,3,0,2.88900000001051,144.4500000005255
74,4.413877562135458,0.08827755124270915,50,3,8,1,27,0.38,0.62,100.0,14,8,9,2.624669313430786,6.0,100.0,100.0,100.0,0.0,9,5.285714285714286,3.0,9.0,1,4,3,0,2.5890000000094187,129.45000000047094
75,4.799074113741517,0.09598148227483033,50,3,7,1,30,0.2,0.8,100.0,16,15,9,3.0912060737609863,7.0,100.0,100.0,100.0,0.0,8,6.833333333333333,2.0,11.0,2,3,2,0,2.6790000000097463,133.9500000004873
76,4.266938776224851,0.08533877552449702,50,3,10,1,23,0.36,0.64,100.0,16,8,8,3.771235942840576,8.0,100.0,100.0,100.0,0.0,9,4.333333333333333,3.0,8.0,3,4,3,0,3.390000000012333,169.50000000061664
77,4.613888899236917,0.09227777798473834,50,3,8,1,27,0.18,0.8200000000000001,100.0,18,17,6,5.436501979827881,12.0,100.0,100.0,100.0,0.0,8,6.0,2.0,16.0,2,3,3,0,2.475000000009004,123.7500000004502
78,4.364897966831922,0.08729795933663845,50,3,11,1,26,0.38,0.62,100.0,13,11,7,2.4944381713867188,6.0,100.0,100.0,100.0,0.0,9,3.6,3.0,5.0,4,4,3,0,2.8380000000103247,141.90000000051623
79,4.799074113741517,0.09598148227483033,50,3,9,1,27,0.22,0.78,100.0,15,14,10,2.1602468490600586,5.0,100.0,100.0,100.0,0.0,10,4.875,2.0,8.0,2,5,2,0,2.9010000000105536,145.0500000005277
80,4.364897966831922,0.08729795933663845,50,3,8,1,23,0.3,0.7,100.0,16,10,9,3.0912060737609863,7.0,100.0,100.0,100.0,0.0,13,5.0,2.0,10.0,3,3,2,0,2.970000000010805,148.50000000054024
81,4.364897966831922,0.08729795933663845,50,3,9,1,23,0.38,0.62,100.0,13,10,8,2.054804563522339,5.0,100.0,100.0,100.0,0.0,8,4.625,2.0,13.0,1,3,5,0,3.126000000011372,156.30000000056862
82,4.7990740858018395,0.09598148171603679,50,3,9,1,38,0.26,0.74,100.0,18,13,6,4.921607971191406,12.0,100.0,100.0,100.0,0.0,8,5.125,2.0,15.0,3,2,4,0,2.403000000008742,120.1500000004371
83,4.799074113741517,0.09598148227483033,50,3,10,1,26,0.22,0.78,100.0,18,10,11,3.5590262413024902,8.0,100.0,100.0,100.0,0.0,8,4.333333333333333,3.0,10.0,4,3,3,0,2.898000000010543,144.90000000052714
84,4.799074113741517,0.09598148227483033,50,3,7,1,26,0.28,0.72,100.0,14,14,8,2.8284270763397217,6.0,100.0,100.0,100.0,0.0,9,5.833333333333333,3.0,9.0,1,3,3,0,2.751000000010008,137.5500000005004
85,4.660185223817825,0.0932037044763565,50,3,9,1,26,0.22,0.78,100.0,14,19,6,5.3541259765625,13.0,100.0,100.0,100.0,0.0,8,5.125,2.0,12.0,2,5,2,0,2.9100000000105863,145.50000000052933
86,4.266938776224851,0.08533877552449702,50,3,11,1,28,0.32,0.6799999999999999,100.0,15,10,9,2.624669313430786,6.0,100.0,100.0,100.0,0.0,8,3.6,2.0,5.0,4,2,5,0,3.0150000000109687,150.75000000054843
87,4.891666693054139,0.09783333386108278,50,3,9,1,29,0.32,0.6799999999999999,100.0,17,11,6,4.496912479400635,11.0,100.0,100.0,100.0,0.0,8,4.875,2.0,10.0,3,4,2,0,2.9430000000107066,147.15000000053533
88,4.4518518470227715,0.08903703694045544,50,3,6,1,26,0.22,0.78,100.0,19,14,6,5.3541259765625,13.0,100.0,100.0,100.0,0.0,8,7.8,2.0,19.0,2,3,1,0,2.4900000000090587,124.50000000045293
89,4.266938776224851,0.08533877552449702,50,3,9,1,31,0.28,0.72,100.0,15,14,7,3.5590262413024902,8.0,100.0,100.0,100.0,0.0,13,4.5,3.0,8.0,2,4,3,0,2.475000000009004,123.7500000004502
90,4.729629626870155,0.0945925925374031,50,3,9,1,35,0.18,0.8200000000000001,100.0,20,12,9,4.642796039581299,11.0,100.0,100.0,100.0,0.0,8,5.125,2.0,13.0,2,4,3,0,2.3820000000086656,119.10000000043328
91,4.364897966831922,0.08729795933663845,50,3,10,1,23,0.3,0.7,100.0,16,11,8,3.2998316287994385,8.0,100.0,100.0,100.0,0.0,10,4.222222222222222,3.0,8.0,2,6,2,0,2.9220000000106303,146.1000000005315
92,4.660185223817825,0.0932037044763565,50,3,8,1,27,0.22,0.78,100.0,14,18,7,4.546060562133789,11.0,100.0,100.0,100.0,0.0,13,5.0,3.0,9.0,2,5,1,0,2.6970000000098118,134.85000000049058
93,4.729629626870155,0.0945925925374031,50,3,6,1,30,0.16,0.84,100.0,19,14,9,4.082482814788818,10.0,100.0,100.0,100.0,0.0,9,8.0,2.0,16.0,2,1,3,0,2.6670000000097023,133.35000000048512
94,4.266938776224851,0.08533877552449702,50,3,9,1,23,0.26,0.74,100.0,17,11,9,3.399346113204956,8.0,100.0,100.0,100.0,0.0,18,3.75,2.0,8.0,1,5,3,0,2.928000000010652,146.4000000005326
95,4.364897966831922,0.08729795933663845,50,3,9,1,27,0.46,0.54,100.0,13,11,3,4.320493698120117,10.0,100.0,100.0,100.0,0.0,8,4.75,2.0,10.0,2,5,2,0,2.6310000000095717,131.55000000047858
96,4.660185223817825,0.0932037044763565,50,3,8,1,26,0.18,0.8200000000000001,100.0,19,12,10,3.858612298965454,9.0,100.0,100.0,100.0,0.0,13,5.0,3.0,12.0,3,3,2,0,3.1800000000115687,159.00000000057844
97,4.799074113741517,0.09598148227483033,50,3,6,1,31,0.26,0.74,100.0,17,10,10,3.2998316287994385,7.0,100.0,100.0,100.0,0.0,8,7.8,3.0,11.0,2,2,2,0,2.349000000008546,117.45000000042728
98,4.891666693054139,0.09783333386108278,50,3,5,1,35,0.26,0.74,100.0,21,9,7,6.182412147521973,14.0,100.0,100.0,100.0,0.0,18,6.5,3.0,15.0,1,1,3,0,2.187000000007956,109.35000000039781
99,4.799074113741517,0.09598148227483033,50,3,9,1,26,0.26,0.74,100.0,15,12,10,2.054804563522339,5.0,100.0,100.0,100.0,0.0,8,5.0,2.0,8.0,3,3,3,0,3.072000000011176,153.6000000005588
100,4.364897966831922,0.08729795933663845,50,3,10,1,26,0.34,0.6599999999999999,100.0,15,9,9,2.8284270763397217,6.0,100.0,100.0,100.0,0.0,8,4.666666666666667,2.0,12.0,3,3,4,0,2.7300000000099316,136.50000000049658
101,4.660185223817825,0.0932037044763565,50,3,9,1,26,0.26,0.74,100.0,17,13,7,4.109609127044678,10.0,100.0,100.0,100.0,0.0,8,4.5,3.0,9.0,6,1,2,0,2.8680000000104338,143.4000000005217
102,4.119999990314245,0.0823999998062849,50,3,8,1,27,0.24,0.76,100.0,17,14,7,4.189935207366943,10.0,100.0,100.0,100.0,0.0,8,6.0,3.0,12.0,2,4,2,0,2.8080000000102157,140.40000000051077
103,4.660185223817825,0.0932037044763565,50,3,10,1,23,0.26,0.74,100.0,11,18,8,4.189935207366943,10.0,100.0,100.0,100.0,0.0,9,3.5555555555555554,2.0,5.0,2,4,4,0,2.928000000010652,146.4000000005326
104,4.266938776224851,0.08533877552449702,50,3,10,1,23,0.32,0.6799999999999999,100.0,13,13,8,2.357022523880005,5.0,100.0,100.0,100.0,0.0,8,4.444444444444445,3.0,10.0,4,3,3,0,3.204000000011656,160.2000000005828
105,4.4518518470227715,0.08903703694045544,50,3,8,1,23,0.16,0.84,100.0,17,17,8,4.242640495300293,9.0,100.0,100.0,100.0,0.0,8,5.571428571428571,2.0,10.0,4,4,0,0,2.9010000000105536,145.0500000005277
106,4.266938776224851,0.08533877552449702,50,3,11,1,23,0.3,0.7,100.0,15,11,9,2.4944381713867188,6.0,100.0,100.0,100.0,0.0,9,4.1,2.0,8.0,2,4,5,0,2.481000000009026,124.05000000045129
107,4.413877562135458,0.08827755124270915,50,3,9,1,23,0.34,0.6599999999999999,100.0,17,5,11,4.898979663848877,12.0,100.0,100.0,100.0,0.0,18,3.125,3.0,4.0,1,4,4,0,2.859000000010401,142.95000000052005
108,4.364897966831922,0.08729795933663845,50,3,11,1,30,0.32,0.6799999999999999,100.0,14,10,10,1.885617971420288,4.0,100.0,100.0,100.0,0.0,8,4.2,2.0,10.0,1,5,5,0,2.72400000000991,136.2000000004955
109,4.660185223817825,0.0932037044763565,50,3,8,1,26,0.22,0.78,100.0,16,15,8,3.5590262413024902,8.0,100.0,100.0,100.0,0.0,10,5.142857142857143,3.0,11.0,4,3,1,0,2.7720000000100846,138.60000000050422
110,4.660185223817825,0.0932037044763565,50,3,9,1,23,0.2,0.8,100.0,17,14,9,3.2998316287994385,8.0,100.0,100.0,100.0,0.0,10,4.5,2.0,9.0,2,4,3,0,2.964000000010783,148.20000000053915
111,4.660185223817825,0.0932037044763565,50,3,7,1,23,0.28,0.72,100.0,15,12,9,2.4494898319244385,6.0,100.0,100.0,100.0,0.0,8,6.0,3.0,9.0,3,3,1,0,2.7360000000099536,136.80000000049768
112,4.364897966831922,0.08729795933663845,50,3,6,1,30,0.26,0.74,100.0,18,14,5,5.436502456665039,13.0,100.0,100.0,100.0,0.0,13,6.0,3.0,16.0,1,3,2,0,2.5740000000093644,128.7000000004682
113,4.266938776224851,0.08533877552449702,50,3,10,1,23,0.38,0.62,100.0,15,9,7,3.399346113204956,8.0,100.0,100.0,100.0,0.0,8,4.666666666666667,3.0,10.0,5,2,3,0,3.171000000011536,158.5500000005768
114,4.119999990314245,0.0823999998062849,50,3,10,1,27,0.24,0.76,100.0,12,15,11,1.699673056602478,4.0,100.0,100.0,100.0,0.0,9,3.7777777777777777,3.0,5.0,3,4,3,0,2.6340000000095825,131.70000000047912
