episode,reward,reward_per_step,steps,rooms,charges,full_coverage,full_coverage_step,time_in_C,time_out_C,min_battery,hab1_visits,hab2_visits,hab3_visits,room_std,room_spread,recharge_battery_mean,recharge_battery_min,recharge_battery_max,recharge_battery_std,first_recharge_step,recharge_gap_mean,recharge_gap_min,recharge_gap_max,recharge_from_hab1,recharge_from_hab2,recharge_from_hab3,recharge_from_other
26,17.749999999999996,0.3549999999999999,50,3,9,1,16,0.32,0.6799999999999999,33.0,10,10,14,1.885617971420288,4.0,80.33333333333333,37.0,100.0,26.78722747048592,9,4.5,2.0,7.0,4,3,2,0
27,18.2,0.364,50,3,8,1,16,0.18,0.8200000000000001,100.0,13,17,11,2.4944381713867188,6.0,100.0,100.0,100.0,0.0,7,4.142857142857143,2.0,9.0,4,2,2,0
28,16.849999999999994,0.3369999999999999,50,3,9,1,18,0.36,0.64,34.0,9,9,14,2.357022523880005,5.0,85.66666666666667,35.0,100.0,25.802669973818173,9,4.5,3.0,9.0,3,4,2,0
29,18.2,0.364,50,3,8,1,22,0.2,0.8,98.0,17,11,12,2.624669313430786,6.0,100.0,100.0,100.0,0.0,7,4.285714285714286,3.0,7.0,5,1,2,0
30,18.200000000000003,0.36400000000000005,50,3,10,1,17,0.32,0.6799999999999999,41.0,7,13,14,3.0912060737609863,7.0,88.3,44.0,100.0,21.75339054032727,7,4.333333333333333,2.0,13.0,3,3,4,0
31,17.899999999999995,0.3579999999999999,50,3,9,1,16,0.24,0.76,26.0,13,10,15,2.054804563522339,5.0,79.11111111111111,28.0,100.0,29.789798568728727,7,5.0,2.0,14.0,3,2,4,0
32,20.2,0.40399999999999997,50,3,9,1,17,0.22,0.78,75.0,7,17,15,4.320493698120117,10.0,100.0,100.0,100.0,0.0,7,4.375,2.0,12.0,2,4,3,0
33,19.6,0.392,50,3,9,1,19,0.2,0.8,47.0,15,12,13,1.2472190856933594,3.0,96.0,64.0,100.0,11.313708498984761,7,4.75,2.0,14.0,7,0,2,0
34,17.699999999999996,0.3539999999999999,50,3,9,1,17,0.32,0.6799999999999999,32.0,11,12,11,0.471404492855072,1.0,87.77777777777777,37.0,100.0,23.174592302671947,9,4.5,2.0,13.0,2,6,1,0
35,17.849999999999994,0.3569999999999999,50,3,9,1,17,0.34,0.6599999999999999,33.0,6,15,12,3.7416574954986572,9.0,87.0,34.0,100.0,23.513589451397863,9,4.5,2.0,7.0,2,6,1,0
36,17.749999999999996,0.3549999999999999,50,3,12,1,18,0.46,0.54,35.0,5,11,11,2.8284270763397217,6.0,85.41666666666667,41.0,100.0,24.370263072486974,7,3.4545454545454546,2.0,7.0,3,5,4,0
37,20.2,0.40399999999999997,50,3,11,1,22,0.24,0.76,73.0,15,11,12,1.699673056602478,4.0,97.9090909090909,77.0,100.0,6.612035107624793,7,4.3,2.0,8.0,5,4,2,0
38,16.699999999999996,0.3339999999999999,50,3,8,1,17,0.28,0.72,31.0,11,10,15,2.1602468490600586,5.0,78.0,34.0,100.0,28.59632843565761,7,5.571428571428571,2.0,7.0,3,3,2,0
39,20.2,0.40399999999999997,50,3,8,1,17,0.2,0.8,76.0,9,18,13,3.6817870140075684,9.0,100.0,100.0,100.0,0.0,9,4.714285714285714,2.0,8.0,2,5,1,0
40,20.2,0.40399999999999997,50,3,11,1,17,0.26,0.74,74.0,8,14,15,3.0912060737609863,7.0,98.72727272727273,86.0,100.0,4.024717022032483,8,4.2,2.0,8.0,5,3,3,0
41,19.6,0.392,50,3,8,1,17,0.18,0.8200000000000001,46.0,13,14,14,0.471404492855072,1.0,89.125,55.0,100.0,18.850978091335207,9,5.571428571428571,2.0,11.0,4,2,2,0
42,17.65,0.353,50,3,8,1,16,0.18,0.8200000000000001,39.0,14,10,17,2.8674418926239014,7.0,70.75,41.0,100.0,28.07467720206236,13,5.285714285714286,2.0,9.0,1,4,3,0
