reward,steps,rooms,charges,full_coverage,time_in_C,min_battery
19.149999999999995,50,3,9,1,0.32,39.0
19.5,50,3,7,1,0.24,38.0
17.899999999999995,50,3,11,1,0.36,36.0
18.5,50,3,8,1,0.2,36.0
20.2,50,3,10,1,0.26,95.0
18.599999999999998,50,3,9,1,0.28,38.0
19.5,50,3,7,1,0.22,39.0
19.6,50,3,7,1,0.2,48.0
17.899999999999995,50,3,6,1,0.34,35.0
17.899999999999995,50,3,8,1,0.42,35.0
18.099999999999994,50,3,9,1,0.32,38.0
17.899999999999995,50,3,10,1,0.32,36.0
16.849999999999994,50,3,9,1,0.36,31.0
18.049999999999994,50,3,10,1,0.28,36.0
17.749999999999996,50,3,5,1,0.22,37.0
17.799999999999997,50,3,9,1,0.34,39.0
17.599999999999998,50,3,8,1,0.28,39.0
20.2,50,3,9,1,0.22,98.0
18.849999999999998,50,3,10,1,0.32,29.0
20.2,50,3,6,1,0.18,77.0
20.2,50,3,8,1,0.22,99.0
18.400000000000002,50,3,10,1,0.28,47.0
17.749999999999996,50,3,9,1,0.32,28.0
20.2,50,3,8,1,0.24,77.0
17.899999999999995,50,3,10,1,0.34,29.0
18.049999999999994,50,3,8,1,0.34,32.0
18.400000000000002,50,3,7,1,0.24,47.0
20.2,50,3,8,1,0.2,99.0
16.699999999999996,50,3,11,1,0.34,26.0
18.999999999999996,50,3,10,1,0.28,33.0
18.049999999999994,50,3,10,1,0.28,19.0
17.3,50,3,8,1,0.28,41.0
20.6,50,3,10,1,0.28,54.0
17.049999999999994,50,3,12,1,0.44,35.0
17.899999999999995,50,3,10,1,0.32,31.0
16.849999999999994,50,3,9,1,0.34,28.0
16.849999999999994,50,3,10,1,0.32,35.0
16.849999999999994,50,3,9,1,0.3,32.0
20.2,50,3,9,1,0.22,99.0
16.999999999999993,50,3,12,1,0.34,32.0
16.849999999999994,50,3,10,1,0.32,29.0
20.2,50,3,9,1,0.18,100.0
16.849999999999994,50,3,11,1,0.32,30.0
18.049999999999994,50,3,12,1,0.32,30.0
16.849999999999994,50,3,12,1,0.38,30.0
16.999999999999993,50,3,11,1,0.36,30.0
17.749999999999996,50,3,11,1,0.32,32.0
16.999999999999993,50,3,12,1,0.34,30.0
18.049999999999994,50,3,13,1,0.34,27.0
16.849999999999994,50,3,12,1,0.34,30.0
17.849999999999994,50,3,9,1,0.3,30.0
16.999999999999993,50,3,11,1,0.3,25.0
16.699999999999996,50,3,10,1,0.34,31.0
16.849999999999994,50,3,12,1,0.34,31.0
16.849999999999994,50,3,11,1,0.3,32.0
16.999999999999993,50,3,10,1,0.3,29.0
18.049999999999994,50,3,12,1,0.34,27.0
16.999999999999993,50,3,13,1,0.34,33.0
17.049999999999994,50,3,11,1,0.32,34.0
17.899999999999995,50,3,9,1,0.28,32.0
16.699999999999996,50,3,12,1,0.38,27.0
18.049999999999994,50,3,12,1,0.34,27.0
17.749999999999996,50,3,10,1,0.3,32.0
17.899999999999995,50,3,11,1,0.32,34.0
18.049999999999994,50,3,12,1,0.34,20.0
17.849999999999994,50,3,10,1,0.3,32.0
17.749999999999996,50,3,13,1,0.32,31.0
18.049999999999994,50,3,12,1,0.36,30.0
17.749999999999996,50,3,11,1,0.32,31.0
17.899999999999995,50,3,10,1,0.28,27.0
16.999999999999993,50,3,12,1,0.32,24.0
16.999999999999993,50,3,12,1,0.34,29.0
17.899999999999995,50,3,12,1,0.36,28.0
17.899999999999995,50,3,11,1,0.34,29.0
16.999999999999993,50,3,11,1,0.32,28.0
16.849999999999994,50,3,11,1,0.3,29.0
17.899999999999995,50,3,11,1,0.3,33.0
17.899999999999995,50,3,13,1,0.32,32.0
16.999999999999993,50,3,11,1,0.34,31.0
17.899999999999995,50,3,9,1,0.28,33.0
20.2,50,3,10,1,0.22,73.0
17.899999999999995,50,3,11,1,0.32,28.0
17.749999999999996,50,3,13,1,0.32,31.0
17.899999999999995,50,3,11,1,0.32,29.0
16.999999999999993,50,3,10,1,0.3,29.0
20.2,50,3,11,1,0.26,73.0
18.55,50,3,12,1,0.24,28.0
17.749999999999996,50,3,11,1,0.3,32.0
20.2,50,3,11,1,0.22,71.0
16.999999999999993,50,3,11,1,0.34,28.0
16.849999999999994,50,3,12,1,0.36,31.0
16.999999999999993,50,3,12,1,0.32,33.0
20.2,50,3,11,1,0.24,73.0
16.849999999999994,50,3,11,1,0.34,30.0
20.2,50,3,9,1,0.2,98.0
16.849999999999994,50,3,11,1,0.34,30.0
16.999999999999993,50,3,13,1,0.36,35.0
17.999999999999993,50,3,9,1,0.28,28.0
16.999999999999993,50,3,11,1,0.36,30.0
16.999999999999993,50,3,12,1,0.34,33.0
16.999999999999993,50,3,12,1,0.4,34.0
17.899999999999995,50,3,11,1,0.34,26.0
16.849999999999994,50,3,11,1,0.32,31.0
18.049999999999994,50,3,11,1,0.36,28.0
17.899999999999995,50,3,9,1,0.26,23.0
16.849999999999994,50,3,12,1,0.38,30.0
