episode,reward,reward_per_step,steps,rooms,charges,full_coverage,full_coverage_step,time_in_C,time_out_C,min_battery,hab1_visits,hab2_visits,hab3_visits,room_std,room_spread
233,18.049999999999994,0.3609999999999999,50,3,12,1,17,0.32,0.6799999999999999,21.0,11,10,13,1.247219204902649,3.0
234,17.749999999999996,0.3549999999999999,50,3,12,1,17,0.34,0.6599999999999999,32.0,11,11,11,0.0,0.0
235,18.849999999999998,0.37699999999999995,50,3,12,1,17,0.28,0.72,33.0,11,11,14,1.4142135381698608,3.0
236,16.699999999999996,0.3339999999999999,50,3,11,1,17,0.32,0.6799999999999999,33.0,9,12,13,1.699673056602478,4.0
237,16.999999999999993,0.33999999999999986,50,3,12,1,17,0.34,0.6599999999999999,34.0,8,12,13,2.1602468490600586,5.0
238,16.849999999999994,0.3369999999999999,50,3,10,1,17,0.34,0.6599999999999999,33.0,10,13,10,1.4142135381698608,3.0
239,16.699999999999996,0.3339999999999999,50,3,12,1,17,0.38,0.62,31.0,11,10,10,0.471404492855072,1.0
240,20.4,0.408,50,3,12,1,17,0.26,0.74,71.0,14,12,11,1.247219204902649,3.0
241,17.749999999999996,0.3549999999999999,50,3,11,1,17,0.3,0.7,32.0,9,13,13,1.885617971420288,4.0
242,16.849999999999994,0.3369999999999999,50,3,11,1,17,0.34,0.6599999999999999,30.0,12,9,12,1.4142135381698608,3.0
243,16.999999999999993,0.33999999999999986,50,3,11,1,17,0.34,0.6599999999999999,28.0,9,10,14,2.1602468490600586,5.0
244,19.5,0.39,50,3,12,1,17,0.26,0.74,34.0,12,13,12,0.471404492855072,1.0
245,16.999999999999993,0.33999999999999986,50,3,11,1,17,0.32,0.6799999999999999,30.0,11,10,13,1.247219204902649,3.0
246,20.2,0.40399999999999997,50,3,11,1,17,0.24,0.76,73.0,13,13,12,0.471404492855072,1.0
247,16.999999999999993,0.33999999999999986,50,3,12,1,17,0.38,0.62,29.0,9,10,12,1.247219204902649,3.0
248,18.099999999999994,0.3619999999999999,50,3,11,1,19,0.36,0.64,38.0,13,8,11,2.054804563522339,5.0
249,17.899999999999995,0.3579999999999999,50,3,11,1,17,0.34,0.6599999999999999,32.0,9,13,11,1.632993221282959,4.0
250,16.849999999999994,0.3369999999999999,50,3,11,1,17,0.36,0.64,30.0,10,9,13,1.699673056602478,4.0
251,20.2,0.40399999999999997,50,3,9,1,19,0.2,0.8,75.0,16,11,13,2.054804563522339,5.0
252,16.849999999999994,0.3369999999999999,50,3,11,1,17,0.44,0.56,29.0,10,8,10,0.9428090453147888,2.0
253,17.899999999999995,0.3579999999999999,50,3,9,1,16,0.34,0.6599999999999999,34.0,13,10,10,1.4142135381698608,3.0
254,16.999999999999993,0.33999999999999986,50,3,11,1,16,0.32,0.6799999999999999,27.0,10,12,12,0.9428090453147888,2.0
255,17.949999999999996,0.35899999999999993,50,3,11,1,17,0.32,0.6799999999999999,32.0,9,12,13,1.699673056602478,4.0
256,17.899999999999995,0.3579999999999999,50,3,12,1,17,0.32,0.6799999999999999,34.0,10,11,13,1.247219204902649,3.0
257,16.699999999999996,0.3339999999999999,50,3,9,1,17,0.3,0.7,32.0,11,10,14,1.699673056602478,4.0
258,17.999999999999993,0.3599999999999999,50,3,11,1,19,0.38,0.62,29.0,11,10,10,0.471404492855072,1.0
259,19.2,0.384,50,3,9,1,17,0.24,0.76,100.0,14,10,14,1.885617971420288,4.0
260,16.849999999999994,0.3369999999999999,50,3,11,1,18,0.38,0.62,29.0,12,7,12,2.357022523880005,5.0
261,16.999999999999993,0.33999999999999986,50,3,12,1,17,0.38,0.62,32.0,10,10,11,0.471404492855072,1.0
262,16.999999999999993,0.33999999999999986,50,3,11,1,17,0.3,0.7,31.0,10,12,13,1.247219204902649,3.0
263,16.999999999999993,0.33999999999999986,50,3,11,1,17,0.34,0.6599999999999999,33.0,9,12,12,1.4142135381698608,3.0
264,17.899999999999995,0.3579999999999999,50,3,12,1,17,0.32,0.6799999999999999,31.0,12,10,12,0.9428090453147888,2.0
265,16.849999999999994,0.3369999999999999,50,3,11,1,17,0.34,0.6599999999999999,32.0,8,11,14,2.4494898319244385,6.0
266,17.899999999999995,0.3579999999999999,50,3,11,1,17,0.3,0.7,33.0,11,12,12,0.471404492855072,1.0
267,16.999999999999993,0.33999999999999986,50,3,11,1,17,0.32,0.6799999999999999,30.0,11,11,12,0.471404492855072,1.0
268,16.999999999999993,0.33999999999999986,50,3,10,1,17,0.3,0.7,29.0,11,11,13,0.9428090453147888,2.0
269,16.849999999999994,0.3369999999999999,50,3,11,1,19,0.32,0.6799999999999999,30.0,13,9,12,1.699673056602478,4.0
270,16.849999999999994,0.3369999999999999,50,3,12,1,17,0.36,0.64,30.0,11,10,11,0.471404492855072,1.0
271,16.849999999999994,0.3369999999999999,50,3,10,1,17,0.32,0.6799999999999999,30.0,12,10,12,0.9428090453147888,2.0
272,18.049999999999994,0.3609999999999999,50,3,12,1,17,0.36,0.64,31.0,10,10,12,0.9428090453147888,2.0
273,16.999999999999993,0.33999999999999986,50,3,11,1,17,0.32,0.6799999999999999,26.0,10,11,13,1.247219204902649,3.0
274,18.049999999999994,0.3609999999999999,50,3,11,1,16,0.3,0.7,37.0,13,10,12,1.2472190856933594,3.0
275,18.049999999999994,0.3609999999999999,50,3,12,1,17,0.36,0.64,31.0,11,10,11,0.471404492855072,1.0
276,16.999999999999993,0.33999999999999986,50,3,11,1,17,0.32,0.6799999999999999,27.0,10,11,13,1.247219204902649,3.0
277,16.999999999999993,0.33999999999999986,50,3,11,1,17,0.34,0.6599999999999999,30.0,10,10,13,1.4142135381698608,3.0
278,18.049999999999994,0.3609999999999999,50,3,12,1,17,0.32,0.6799999999999999,23.0,10,11,13,1.247219204902649,3.0
279,16.999999999999993,0.33999999999999986,50,3,11,1,17,0.34,0.6599999999999999,30.0,10,10,13,1.4142135381698608,3.0
280,18.099999999999994,0.3619999999999999,50,3,12,1,17,0.32,0.6799999999999999,38.0,12,9,13,1.699673056602478,4.0
281,20.2,0.40399999999999997,50,3,9,1,19,0.26,0.74,74.0,14,13,10,1.699673056602478,4.0
282,17.899999999999995,0.3579999999999999,50,3,11,1,17,0.3,0.7,23.0,11,10,14,1.699673056602478,4.0
283,16.699999999999996,0.3339999999999999,50,3,10,1,16,0.28,0.72,33.0,9,12,15,2.4494898319244385,6.0
284,17.049999999999994,0.34099999999999986,50,3,11,1,17,0.36,0.64,25.0,9,11,12,1.247219204902649,3.0
285,18.049999999999994,0.3609999999999999,50,3,13,1,17,0.36,0.64,27.0,11,9,12,1.247219204902649,3.0
286,16.999999999999993,0.33999999999999986,50,3,12,1,17,0.4,0.6,34.0,10,11,9,0.8164966106414795,2.0
287,16.999999999999993,0.33999999999999986,50,3,10,1,16,0.3,0.7,26.0,10,11,14,1.699673056602478,4.0
288,20.2,0.40399999999999997,50,3,10,1,17,0.2,0.8,73.0,14,14,12,0.9428090453147888,2.0
289,16.999999999999993,0.33999999999999986,50,3,12,1,17,0.34,0.6599999999999999,31.0,9,12,12,1.4142135381698608,3.0
290,17.049999999999994,0.34099999999999986,50,3,12,1,17,0.36,0.64,35.0,9,11,12,1.247219204902649,3.0
291,16.849999999999994,0.3369999999999999,50,3,10,1,16,0.3,0.7,27.0,12,11,12,0.471404492855072,1.0
292,16.849999999999994,0.3369999999999999,50,3,12,1,17,0.34,0.6599999999999999,29.0,11,10,12,0.8164966106414795,2.0
293,16.999999999999993,0.33999999999999986,50,3,13,1,17,0.34,0.6599999999999999,33.0,11,10,12,0.8164966106414795,2.0
294,20.2,0.40399999999999997,50,3,11,1,17,0.22,0.78,74.0,13,14,12,0.8164966106414795,2.0
295,16.999999999999993,0.33999999999999986,50,3,12,1,17,0.36,0.64,34.0,9,12,11,1.2472190856933594,3.0
296,18.049999999999994,0.3609999999999999,50,3,12,1,17,0.32,0.6799999999999999,36.0,11,10,13,1.247219204902649,3.0
297,16.999999999999993,0.33999999999999986,50,3,12,1,17,0.34,0.6599999999999999,30.0,12,9,12,1.4142135381698608,3.0
298,16.999999999999993,0.33999999999999986,50,3,12,1,17,0.36,0.64,29.0,12,9,11,1.2472190856933594,3.0
299,16.999999999999993,0.33999999999999986,50,3,12,1,17,0.36,0.64,26.0,9,11,12,1.247219204902649,3.0
300,17.849999999999994,0.3569999999999999,50,3,11,1,17,0.32,0.6799999999999999,32.0,11,12,11,0.471404492855072,1.0
301,17.899999999999995,0.3579999999999999,50,3,12,1,17,0.38,0.62,32.0,9,12,10,1.2472190856933594,3.0
302,16.999999999999993,0.33999999999999986,50,3,10,1,17,0.34,0.6599999999999999,33.0,9,12,12,1.4142135381698608,3.0
303,16.849999999999994,0.3369999999999999,50,3,10,1,16,0.32,0.6799999999999999,30.0,12,11,11,0.471404492855072,1.0
304,17.049999999999994,0.34099999999999986,50,3,11,1,17,0.38,0.62,34.0,9,11,11,0.9428090453147888,2.0
305,18.049999999999994,0.3609999999999999,50,3,11,1,17,0.28,0.72,28.0,12,11,13,0.8164966106414795,2.0
306,17.899999999999995,0.3579999999999999,50,3,10,1,17,0.32,0.6799999999999999,32.0,9,12,13,1.699673056602478,4.0
307,17.899999999999995,0.3579999999999999,50,3,11,1,17,0.32,0.6799999999999999,26.0,10,13,11,1.2472190856933594,3.0
308,18.049999999999994,0.3609999999999999,50,3,12,1,17,0.32,0.6799999999999999,28.0,11,10,13,1.247219204902649,3.0
309,20.4,0.408,50,3,11,1,17,0.22,0.78,50.0,12,13,14,0.8164966106414795,2.0
310,20.4,0.408,50,3,10,1,16,0.22,0.78,71.0,15,11,13,1.632993221282959,4.0
311,16.999999999999993,0.33999999999999986,50,3,12,1,17,0.36,0.64,25.0,10,11,11,0.471404492855072,1.0
312,16.849999999999994,0.3369999999999999,50,3,12,1,17,0.34,0.6599999999999999,30.0,10,11,12,0.8164966106414795,2.0
313,17.899999999999995,0.3579999999999999,50,3,10,1,17,0.32,0.6799999999999999,27.0,11,11,12,0.471404492855072,1.0
314,18.049999999999994,0.3609999999999999,50,3,12,1,17,0.36,0.64,27.0,11,10,11,0.471404492855072,1.0
315,16.999999999999993,0.33999999999999986,50,3,11,1,17,0.3,0.7,27.0,10,11,14,1.699673056602478,4.0
316,18.049999999999994,0.3609999999999999,50,3,11,1,17,0.32,0.6799999999999999,28.0,11,12,11,0.471404492855072,1.0
317,16.999999999999993,0.33999999999999986,50,3,12,1,17,0.34,0.6599999999999999,25.0,10,11,12,0.8164966106414795,2.0
318,16.849999999999994,0.3369999999999999,50,3,11,1,17,0.32,0.6799999999999999,29.0,11,10,13,1.247219204902649,3.0
319,16.999999999999993,0.33999999999999986,50,3,12,1,17,0.36,0.64,29.0,11,10,11,0.471404492855072,1.0
320,16.849999999999994,0.3369999999999999,50,3,11,1,17,0.34,0.6599999999999999,34.0,9,13,11,1.632993221282959,4.0
321,16.999999999999993,0.33999999999999986,50,3,12,1,17,0.4,0.6,34.0,9,11,10,0.8164966106414795,2.0
322,20.4,0.408,50,3,12,1,17,0.24,0.76,70.0,14,12,12,0.9428090453147888,2.0
323,16.999999999999993,0.33999999999999986,50,3,11,1,17,0.32,0.6799999999999999,30.0,11,10,13,1.247219204902649,3.0
324,16.999999999999993,0.33999999999999986,50,3,13,1,17,0.32,0.6799999999999999,33.0,10,11,13,1.247219204902649,3.0
325,18.049999999999994,0.3609999999999999,50,3,12,1,17,0.34,0.6599999999999999,27.0,11,11,11,0.0,0.0
326,18.049999999999994,0.3609999999999999,50,3,11,1,16,0.34,0.6599999999999999,28.0,12,11,10,0.8164966106414795,2.0
327,17.749999999999996,0.3549999999999999,50,3,12,1,19,0.32,0.6799999999999999,24.0,12,9,13,1.699673056602478,4.0
328,18.049999999999994,0.3609999999999999,50,3,10,1,16,0.32,0.6799999999999999,28.0,11,10,13,1.247219204902649,3.0
329,17.749999999999996,0.3549999999999999,50,3,12,1,19,0.36,0.64,31.0,11,10,11,0.471404492855072,1.0
330,18.049999999999994,0.3609999999999999,50,3,12,1,17,0.34,0.6599999999999999,28.0,11,11,11,0.0,0.0
331,17.749999999999996,0.3549999999999999,50,3,11,1,17,0.32,0.6799999999999999,28.0,10,13,11,1.2472190856933594,3.0
332,16.999999999999993,0.33999999999999986,50,3,9,1,16,0.24,0.76,31.0,13,11,14,1.247219204902649,3.0
333,16.999999999999993,0.33999999999999986,50,3,12,1,17,0.32,0.6799999999999999,33.0,11,10,13,1.247219204902649,3.0
334,17.749999999999996,0.3549999999999999,50,3,13,1,17,0.34,0.6599999999999999,37.0,11,10,12,0.8164966106414795,2.0
335,16.999999999999993,0.33999999999999986,50,3,10,1,17,0.32,0.6799999999999999,30.0,13,9,12,1.699673056602478,4.0
336,18.049999999999994,0.3609999999999999,50,3,13,1,19,0.3,0.7,29.0,12,11,12,0.471404492855072,1.0
337,16.999999999999993,0.33999999999999986,50,3,12,1,17,0.36,0.64,29.0,12,9,11,1.2472190856933594,3.0
338,18.999999999999996,0.37999999999999995,50,3,10,1,17,0.28,0.72,32.0,12,11,13,0.8164966106414795,2.0
339,18.049999999999994,0.3609999999999999,50,3,11,1,18,0.36,0.64,28.0,10,11,11,0.471404492855072,1.0
340,16.849999999999994,0.3369999999999999,50,3,12,1,17,0.38,0.62,34.0,9,11,11,0.9428090453147888,2.0
341,16.999999999999993,0.33999999999999986,50,3,11,1,17,0.32,0.6799999999999999,30.0,11,11,12,0.471404492855072,1.0
342,16.999999999999993,0.33999999999999986,50,3,12,1,17,0.36,0.64,33.0,10,11,11,0.471404492855072,1.0
343,16.999999999999993,0.33999999999999986,50,3,12,1,17,0.34,0.6599999999999999,30.0,10,10,13,1.4142135381698608,3.0
344,16.999999999999993,0.33999999999999986,50,3,11,1,19,0.34,0.6599999999999999,30.0,12,8,13,2.1602468490600586,5.0
345,18.049999999999994,0.3609999999999999,50,3,11,1,17,0.3,0.7,27.0,11,11,13,0.9428090453147888,2.0
346,20.4,0.408,50,3,12,1,23,0.3,0.7,71.0,14,9,12,2.054804563522339,5.0
347,17.899999999999995,0.3579999999999999,50,3,11,1,25,0.34,0.6599999999999999,32.0,13,8,12,2.1602468490600586,5.0
348,20.2,0.40399999999999997,50,3,9,1,16,0.18,0.8200000000000001,74.0,14,15,12,1.247219204902649,3.0
349,16.699999999999996,0.3339999999999999,50,3,11,1,17,0.32,0.6799999999999999,34.0,9,11,14,2.054804563522339,5.0
350,16.999999999999993,0.33999999999999986,50,3,10,1,17,0.3,0.7,30.0,10,11,14,1.699673056602478,4.0
351,16.999999999999993,0.33999999999999986,50,3,12,1,17,0.36,0.64,26.0,9,11,12,1.247219204902649,3.0
352,16.849999999999994,0.3369999999999999,50,3,11,1,17,0.3,0.7,31.0,11,10,14,1.699673056602478,4.0
353,17.749999999999996,0.3549999999999999,50,3,11,1,19,0.32,0.6799999999999999,31.0,14,7,13,3.0912060737609863,7.0
354,17.749999999999996,0.3549999999999999,50,3,12,1,17,0.36,0.64,29.0,11,10,11,0.471404492855072,1.0
355,16.849999999999994,0.3369999999999999,50,3,12,1,17,0.36,0.64,30.0,10,10,12,0.9428090453147888,2.0
356,17.899999999999995,0.3579999999999999,50,3,10,1,17,0.3,0.7,33.0,9,13,13,1.885617971420288,4.0
357,16.999999999999993,0.33999999999999986,50,3,11,1,17,0.34,0.6599999999999999,29.0,11,11,11,0.0,0.0
358,16.999999999999993,0.33999999999999986,50,3,11,1,17,0.32,0.6799999999999999,27.0,10,11,13,1.247219204902649,3.0
359,16.999999999999993,0.33999999999999986,50,3,12,1,17,0.34,0.6599999999999999,26.0,10,11,12,0.8164966106414795,2.0
360,16.849999999999994,0.3369999999999999,50,3,12,1,17,0.38,0.62,33.0,8,11,12,1.699673056602478,4.0
361,16.999999999999993,0.33999999999999986,50,3,12,1,17,0.36,0.64,30.0,12,9,11,1.2472190856933594,3.0
362,17.899999999999995,0.3579999999999999,50,3,11,1,16,0.36,0.64,30.0,12,10,10,0.9428090453147888,2.0
363,16.999999999999993,0.33999999999999986,50,3,11,1,17,0.32,0.6799999999999999,30.0,12,10,12,0.9428090453147888,2.0
364,16.999999999999993,0.33999999999999986,50,3,12,1,17,0.38,0.62,32.0,10,10,11,0.471404492855072,1.0
365,20.2,0.40399999999999997,50,3,11,1,17,0.28,0.72,73.0,11,14,11,1.4142135381698608,3.0
366,20.2,0.40399999999999997,50,3,12,1,17,0.24,0.76,72.0,13,12,13,0.471404492855072,1.0
367,16.999999999999993,0.33999999999999986,50,3,13,1,17,0.36,0.64,33.0,10,11,11,0.471404492855072,1.0
368,16.999999999999993,0.33999999999999986,50,3,12,1,17,0.34,0.6599999999999999,28.0,10,11,12,0.8164966106414795,2.0
369,20.2,0.40399999999999997,50,3,10,1,16,0.22,0.78,72.0,15,11,13,1.632993221282959,4.0
370,16.999999999999993,0.33999999999999986,50,3,12,1,17,0.38,0.62,29.0,10,10,11,0.471404492855072,1.0
371,16.999999999999993,0.33999999999999986,50,3,10,1,17,0.28,0.72,29.0,11,13,12,0.8164966106414795,2.0
372,18.049999999999994,0.3609999999999999,50,3,12,1,19,0.34,0.6599999999999999,21.0,11,9,13,1.632993221282959,4.0
373,17.049999999999994,0.34099999999999986,50,3,11,1,16,0.34,0.6599999999999999,28.0,10,10,13,1.4142135381698608,3.0
374,18.049999999999994,0.3609999999999999,50,3,10,1,17,0.3,0.7,21.0,11,10,14,1.699673056602478,4.0
375,20.2,0.40399999999999997,50,3,11,1,17,0.26,0.74,73.0,12,14,11,1.247219204902649,3.0
376,18.049999999999994,0.3609999999999999,50,3,11,1,17,0.32,0.6799999999999999,28.0,13,9,12,1.699673056602478,4.0
377,20.2,0.40399999999999997,50,3,11,1,22,0.24,0.76,72.0,16,9,13,2.8674418926239014,7.0
378,16.849999999999994,0.3369999999999999,50,3,11,1,17,0.3,0.7,32.0,13,10,12,1.2472190856933594,3.0
379,19.149999999999995,0.3829999999999999,50,3,10,1,16,0.3,0.7,32.0,13,10,12,1.2472190856933594,3.0
380,20.2,0.40399999999999997,50,3,9,1,17,0.24,0.76,98.0,15,11,12,1.699673056602478,4.0
381,17.749999999999996,0.3549999999999999,50,3,12,1,17,0.34,0.6599999999999999,32.0,11,10,12,0.8164966106414795,2.0
382,16.999999999999993,0.33999999999999986,50,3,12,1,17,0.36,0.64,26.0,9,11,12,1.247219204902649,3.0
383,16.999999999999993,0.33999999999999986,50,3,11,1,17,0.34,0.6599999999999999,26.0,7,14,12,2.943920373916626,7.0
384,16.999999999999993,0.33999999999999986,50,3,11,1,19,0.34,0.6599999999999999,26.0,10,10,13,1.4142135381698608,3.0
385,16.999999999999993,0.33999999999999986,50,3,12,1,17,0.34,0.6599999999999999,27.0,10,11,12,0.8164966106414795,2.0
386,17.899999999999995,0.3579999999999999,50,3,13,1,17,0.34,0.6599999999999999,28.0,10,11,12,0.8164966106414795,2.0
387,20.2,0.40399999999999997,50,3,11,1,17,0.26,0.74,73.0,14,13,10,1.699673056602478,4.0
388,17.899999999999995,0.3579999999999999,50,3,9,1,22,0.28,0.72,34.0,14,10,12,1.632993221282959,4.0
389,17.949999999999996,0.35899999999999993,50,3,12,1,17,0.3,0.7,37.0,12,11,12,0.471404492855072,1.0
390,16.849999999999994,0.3369999999999999,50,3,11,1,16,0.36,0.64,28.0,10,11,11,0.471404492855072,1.0
391,16.849999999999994,0.3369999999999999,50,3,10,1,17,0.3,0.7,31.0,13,10,12,1.2472190856933594,3.0
392,16.999999999999993,0.33999999999999986,50,3,11,1,16,0.3,0.7,31.0,11,10,14,1.699673056602478,4.0
393,16.999999999999993,0.33999999999999986,50,3,11,1,16,0.34,0.6599999999999999,33.0,12,9,12,1.4142135381698608,3.0
394,16.849999999999994,0.3369999999999999,50,3,9,1,17,0.28,0.72,34.0,10,12,14,1.632993221282959,4.0
395,17.899999999999995,0.3579999999999999,50,3,12,1,17,0.32,0.6799999999999999,30.0,10,11,13,1.247219204902649,3.0
396,16.999999999999993,0.33999999999999986,50,3,12,1,17,0.34,0.6599999999999999,27.0,10,10,13,1.4142135381698608,3.0
397,18.099999999999994,0.3619999999999999,50,3,11,1,16,0.32,0.6799999999999999,18.0,13,10,11,1.2472190856933594,3.0
398,17.949999999999996,0.35899999999999993,50,3,11,1,17,0.3,0.7,39.0,13,10,12,1.2472190856933594,3.0
399,16.849999999999994,0.3369999999999999,50,3,11,1,17,0.38,0.62,33.0,9,12,10,1.2472190856933594,3.0
400,16.999999999999993,0.33999999999999986,50,3,11,1,19,0.32,0.6799999999999999,34.0,11,10,13,1.247219204902649,3.0
401,20.2,0.40399999999999997,50,3,10,1,17,0.24,0.76,71.0,14,11,13,1.2472190856933594,3.0
402,16.999999999999993,0.33999999999999986,50,3,11,1,16,0.34,0.6599999999999999,29.0,10,11,12,0.8164966106414795,2.0
403,16.999999999999993,0.33999999999999986,50,3,12,1,17,0.36,0.64,29.0,11,9,12,1.247219204902649,3.0
404,16.999999999999993,0.33999999999999986,50,3,10,1,17,0.3,0.7,30.0,10,11,14,1.699673056602478,4.0
405,16.999999999999993,0.33999999999999986,50,3,12,1,17,0.38,0.62,26.0,10,10,11,0.471404492855072,1.0
406,16.849999999999994,0.3369999999999999,50,3,12,1,17,0.36,0.64,30.0,10,10,12,0.9428090453147888,2.0
407,16.849999999999994,0.3369999999999999,50,3,11,1,17,0.32,0.6799999999999999,29.0,11,10,13,1.247219204902649,3.0
408,16.849999999999994,0.3369999999999999,50,3,11,1,17,0.34,0.6599999999999999,28.0,10,11,12,0.8164966106414795,2.0
409,18.049999999999994,0.3609999999999999,50,3,12,1,17,0.32,0.6799999999999999,29.0,12,11,11,0.471404492855072,1.0
410,20.2,0.40399999999999997,50,3,10,1,17,0.2,0.8,99.0,13,15,12,1.247219204902649,3.0
411,16.999999999999993,0.33999999999999986,50,3,12,1,17,0.36,0.64,34.0,8,13,11,2.054804563522339,5.0
412,16.849999999999994,0.3369999999999999,50,3,10,1,17,0.3,0.7,30.0,11,11,13,0.9428090453147888,2.0
413,19.149999999999995,0.3829999999999999,50,3,10,1,17,0.3,0.7,33.0,10,12,13,1.247219204902649,3.0
414,16.999999999999993,0.33999999999999986,50,3,11,1,17,0.34,0.6599999999999999,29.0,11,10,12,0.8164966106414795,2.0
415,18.049999999999994,0.3609999999999999,50,3,10,1,16,0.32,0.6799999999999999,29.0,11,11,12,0.471404492855072,1.0
416,19.35,0.387,50,3,12,1,17,0.32,0.6799999999999999,36.0,13,10,11,1.2472190856933594,3.0
417,16.849999999999994,0.3369999999999999,50,3,12,1,17,0.28,0.72,33.0,9,14,13,2.1602468490600586,5.0
418,18.049999999999994,0.3609999999999999,50,3,12,1,17,0.4,0.6,29.0,9,11,10,0.8164966106414795,2.0
419,17.049999999999994,0.34099999999999986,50,3,12,1,17,0.36,0.64,34.0,10,10,12,0.9428090453147888,2.0
420,16.999999999999993,0.33999999999999986,50,3,10,1,17,0.32,0.6799999999999999,29.0,12,9,13,1.699673056602478,4.0
421,16.999999999999993,0.33999999999999986,50,3,13,1,17,0.34,0.6599999999999999,33.0,10,11,12,0.8164966106414795,2.0
422,16.999999999999993,0.33999999999999986,50,3,12,1,17,0.34,0.6599999999999999,27.0,10,11,12,0.8164966106414795,2.0
423,16.999999999999993,0.33999999999999986,50,3,12,1,17,0.38,0.62,34.0,8,11,12,1.699673056602478,4.0
424,16.999999999999993,0.33999999999999986,50,3,12,1,17,0.34,0.6599999999999999,29.0,12,9,12,1.4142135381698608,3.0
425,16.849999999999994,0.3369999999999999,50,3,11,1,16,0.32,0.6799999999999999,32.0,9,12,13,1.699673056602478,4.0
426,16.849999999999994,0.3369999999999999,50,3,10,1,16,0.26,0.74,32.0,11,13,13,0.9428090453147888,2.0
427,16.999999999999993,0.33999999999999986,50,3,11,1,17,0.3,0.7,25.0,10,11,14,1.699673056602478,4.0
428,17.899999999999995,0.3579999999999999,50,3,12,1,17,0.36,0.64,28.0,12,10,10,0.9428090453147888,2.0
429,16.999999999999993,0.33999999999999986,50,3,12,1,17,0.36,0.64,27.0,10,10,12,0.9428090453147888,2.0
430,17.899999999999995,0.3579999999999999,50,3,10,1,17,0.3,0.7,33.0,11,11,13,0.9428090453147888,2.0
431,16.849999999999994,0.3369999999999999,50,3,10,1,17,0.34,0.6599999999999999,31.0,10,10,13,1.4142135381698608,3.0
432,16.999999999999993,0.33999999999999986,50,3,10,1,17,0.32,0.6799999999999999,25.0,10,12,12,0.9428090453147888,2.0
433,16.999999999999993,0.33999999999999986,50,3,11,1,16,0.32,0.6799999999999999,30.0,12,10,12,0.9428090453147888,2.0
434,18.049999999999994,0.3609999999999999,50,3,12,1,17,0.34,0.6599999999999999,28.0,10,11,12,0.8164966106414795,2.0
435,20.2,0.40399999999999997,50,3,9,1,17,0.24,0.76,98.0,12,12,14,0.9428090453147888,2.0
436,17.899999999999995,0.3579999999999999,50,3,10,1,17,0.32,0.6799999999999999,28.0,12,12,10,0.9428090453147888,2.0
437,16.849999999999994,0.3369999999999999,50,3,11,1,17,0.32,0.6799999999999999,32.0,10,11,13,1.247219204902649,3.0
438,16.999999999999993,0.33999999999999986,50,3,11,1,16,0.28,0.72,33.0,11,11,14,1.4142135381698608,3.0
439,18.999999999999996,0.37999999999999995,50,3,10,1,16,0.24,0.76,33.0,12,12,14,0.9428090453147888,2.0
440,17.049999999999994,0.34099999999999986,50,3,12,1,17,0.32,0.6799999999999999,27.0,10,10,14,1.885617971420288,4.0
441,20.2,0.40399999999999997,50,3,9,1,18,0.2,0.8,73.0,15,12,13,1.2472190856933594,3.0
442,20.4,0.408,50,3,11,1,17,0.24,0.76,71.0,14,11,13,1.2472190856933594,3.0
443,17.899999999999995,0.3579999999999999,50,3,12,1,17,0.36,0.64,31.0,11,11,10,0.471404492855072,1.0
444,17.749999999999996,0.3549999999999999,50,3,12,1,17,0.32,0.6799999999999999,33.0,10,11,13,1.247219204902649,3.0
445,16.999999999999993,0.33999999999999986,50,3,12,1,17,0.36,0.64,29.0,11,10,11,0.471404492855072,1.0
446,18.049999999999994,0.3609999999999999,50,3,11,1,17,0.32,0.6799999999999999,28.0,9,12,13,1.699673056602478,4.0
447,16.999999999999993,0.33999999999999986,50,3,12,1,18,0.38,0.62,34.0,8,10,13,2.054804563522339,5.0
448,20.2,0.40399999999999997,50,3,8,1,16,0.18,0.8200000000000001,71.0,14,15,12,1.247219204902649,3.0
449,16.849999999999994,0.3369999999999999,50,3,11,1,20,0.34,0.6599999999999999,32.0,8,12,13,2.1602468490600586,5.0
450,17.899999999999995,0.3579999999999999,50,3,12,1,17,0.34,0.6599999999999999,28.0,11,10,12,0.8164966106414795,2.0
451,17.699999999999996,0.3539999999999999,50,3,10,1,17,0.34,0.6599999999999999,30.0,12,12,9,1.4142135381698608,3.0
452,16.999999999999993,0.33999999999999986,50,3,12,1,17,0.4,0.6,33.0,8,11,11,1.4142135381698608,3.0
453,16.999999999999993,0.33999999999999986,50,3,9,1,18,0.26,0.74,31.0,11,13,13,0.9428090453147888,2.0
454,17.899999999999995,0.3579999999999999,50,3,10,1,16,0.3,0.7,27.0,12,13,10,1.247219204902649,3.0
455,16.849999999999994,0.3369999999999999,50,3,12,1,17,0.34,0.6599999999999999,31.0,10,10,13,1.4142135381698608,3.0
456,18.049999999999994,0.3609999999999999,50,3,12,1,17,0.34,0.6599999999999999,28.0,11,11,11,0.0,0.0
457,18.049999999999994,0.3609999999999999,50,3,12,1,16,0.32,0.6799999999999999,27.0,11,11,12,0.471404492855072,1.0
458,20.2,0.40399999999999997,50,3,9,1,16,0.18,0.8200000000000001,73.0,14,14,13,0.471404492855072,1.0
459,16.999999999999993,0.33999999999999986,50,3,12,1,17,0.38,0.62,26.0,9,11,11,0.9428090453147888,2.0
460,18.049999999999994,0.3609999999999999,50,3,12,1,18,0.36,0.64,28.0,10,11,11,0.471404492855072,1.0
