episode,reward,reward_per_step,steps,rooms,charges,full_coverage,full_coverage_step,time_in_C,time_out_C,min_battery,hab1_visits,hab2_visits,hab3_visits,room_std,room_spread,recharge_battery_mean,recharge_battery_min,recharge_battery_max,recharge_battery_std,first_recharge_step,recharge_gap_mean,recharge_gap_min,recharge_gap_max,recharge_from_hab1,recharge_from_hab2,recharge_from_hab3,recharge_from_other,mean_action_elapsed_s,episode_elapsed_s
17,3.0806917148828505,0.06161383429765701,50,3,11,1,19.0,0.38,0.62,100.0,2,14,15,5.906681537628174,13.0,100.0,100.0,100.0,0.0,6,4.1,2.0,7.0,1,7,3,0,2.5820000000093932,129.10000000046966
18,2.043691368103026,0.04087382736206052,50,3,10,1,18.0,0.38,0.62,100.0,1,13,17,6.79869270324707,16.0,100.0,100.0,100.0,0.0,4,4.888888888888889,2.0,10.0,0,5,5,0,2.787000000010139,139.35000000050695
19,2.043691368103026,0.04087382736206052,50,3,8,1,20.0,0.36,0.64,100.0,2,11,19,6.944222450256348,17.0,100.0,100.0,100.0,0.0,4,6.285714285714286,3.0,13.0,0,2,6,0,2.381000000008662,119.0500000004331
20,2.374269941151141,0.04748539882302282,50,2,7,0,,0.38,0.62,93.0,0,14,17,7.408703327178955,17.0,100.0,100.0,100.0,0.0,10,5.833333333333333,3.0,10.0,0,4,3,0,2.2550000000082036,112.75000000041018
21,3.0806917148828505,0.06161383429765701,50,3,8,1,22.0,0.24,0.76,100.0,3,14,21,7.408703804016113,18.0,100.0,100.0,100.0,0.0,6,6.142857142857143,2.0,10.0,1,4,3,0,2.5170000000091566,125.85000000045784
22,2.043691368103026,0.04087382736206052,50,2,8,0,,0.32,0.6799999999999999,100.0,0,17,17,8.013876914978027,17.0,100.0,100.0,100.0,0.0,4,6.142857142857143,3.0,11.0,0,4,4,0,2.843000000010343,142.15000000051714
23,3.0806917148828505,0.06161383429765701,50,3,9,1,19.0,0.42,0.5800000000000001,100.0,1,11,17,6.599663257598877,16.0,100.0,100.0,100.0,0.0,5,5.25,2.0,10.0,1,4,4,0,2.4290000000088368,121.45000000044183
24,2.9509342658519744,0.059018685317039486,50,3,9,1,19.0,0.4,0.6,100.0,2,12,16,5.887840747833252,14.0,100.0,100.0,100.0,0.0,6,5.0,2.0,7.0,1,4,4,0,2.362000000008593,118.10000000042965
25,2.043691368103026,0.04087382736206052,50,2,6,0,,0.3,0.7,100.0,0,13,22,9.030811309814453,22.0,100.0,100.0,100.0,0.0,4,8.8,4.0,16.0,0,3,3,0,2.3210000000084436,116.05000000042219
26,3.630612075328827,0.07261224150657654,50,3,9,1,19.0,0.34,0.6599999999999999,100.0,1,12,20,7.788880825042725,19.0,100.0,100.0,100.0,0.0,4,5.25,2.0,8.0,0,5,4,0,2.8720000000104484,143.6000000005224
27,3.0806917148828505,0.06161383429765701,50,3,8,1,19.0,0.44,0.56,100.0,1,12,15,6.018490314483643,14.0,100.0,100.0,100.0,0.0,4,6.142857142857143,2.0,10.0,0,6,2,0,2.7400000000099682,137.0000000004984
28,3.630612075328827,0.07261224150657654,50,3,6,1,19.0,0.22,0.78,100.0,1,15,23,9.092121124267578,22.0,100.0,100.0,100.0,0.0,4,9.2,2.0,19.0,0,3,3,0,2.8300000000102954,141.50000000051477
29,3.3122448176145554,0.06624489635229111,50,3,9,1,20.0,0.3,0.7,100.0,2,14,19,7.133645057678223,17.0,100.0,100.0,100.0,0.0,5,5.625,3.0,12.0,0,5,4,0,2.5340000000092187,126.70000000046093
30,2.043691368103026,0.04087382736206052,50,3,8,1,19.0,0.36,0.64,100.0,1,12,19,7.408703804016113,18.0,100.0,100.0,100.0,0.0,4,6.142857142857143,2.0,11.0,0,4,4,0,2.701000000009826,135.0500000004913
31,1.5478237879276264,0.030956475758552527,50,2,9,0,,0.34,0.6599999999999999,100.0,0,16,17,7.788880825042725,17.0,100.0,100.0,100.0,0.0,6,5.375,2.0,11.0,0,6,3,0,2.4270000000088294,121.35000000044147
32,2.043691368103026,0.04087382736206052,50,3,9,1,20.0,0.32,0.6799999999999999,100.0,2,16,16,6.599663257598877,14.0,100.0,100.0,100.0,0.0,4,5.5,2.0,11.0,0,6,3,0,2.5680000000093424,128.40000000046712
33,2.6395154941082,0.052790309882164,50,3,7,1,18.0,0.22,0.78,100.0,2,18,19,7.788880825042725,17.0,100.0,100.0,100.0,0.0,4,7.5,5.0,11.0,0,3,4,0,2.7560000000100264,137.8000000005013
34,3.0806917148828505,0.06161383429765701,50,2,8,0,,0.28,0.72,100.0,0,16,20,8.640987396240234,20.0,100.0,100.0,100.0,0.0,4,6.428571428571429,2.0,15.0,0,5,3,0,2.7390000000099644,136.95000000049822
35,2.9509342658519744,0.059018685317039486,50,2,10,0,,0.36,0.64,100.0,0,15,17,7.586537837982178,17.0,100.0,100.0,100.0,0.0,4,4.666666666666667,2.0,8.0,0,6,4,0,2.9160000000106083,145.80000000053042
36,2.6395154941082,0.052790309882164,50,3,7,1,18.0,0.32,0.6799999999999999,100.0,2,14,18,6.79869270324707,16.0,100.0,100.0,100.0,0.0,4,6.833333333333333,2.0,11.0,0,6,1,0,2.9230000000106338,146.1500000005317
37,2.276193742752075,0.0455238748550415,50,2,6,0,,0.26,0.74,100.0,0,17,20,8.806563377380371,20.0,100.0,100.0,100.0,0.0,4,8.6,3.0,17.0,0,2,4,0,2.4220000000088113,121.10000000044056
38,3.630612075328827,0.07261224150657654,50,3,6,1,19.0,0.24,0.76,100.0,1,17,20,8.339997291564941,19.0,100.0,100.0,100.0,0.0,4,8.2,3.0,20.0,1,3,2,0,2.9160000000106083,145.80000000053042
39,3.630612075328827,0.07261224150657654,50,3,9,1,19.0,0.34,0.6599999999999999,100.0,1,12,20,7.788880825042725,19.0,100.0,100.0,100.0,0.0,6,4.75,2.0,7.0,1,4,4,0,2.837000000010321,141.85000000051605
40,2.043691368103026,0.04087382736206052,50,3,7,1,18.0,0.34,0.6599999999999999,98.0,2,16,15,6.377042293548584,14.0,100.0,100.0,100.0,0.0,10,5.833333333333333,3.0,10.0,0,3,4,0,2.65800000000967,132.9000000004835
41,3.0806917148828505,0.06161383429765701,50,3,8,1,19.0,0.28,0.72,100.0,2,16,18,7.1180524826049805,16.0,100.0,100.0,100.0,0.0,6,6.142857142857143,2.0,17.0,1,4,3,0,2.6950000000098044,134.75000000049022
42,2.043691368103026,0.04087382736206052,50,3,8,1,18.0,0.36,0.64,100.0,2,12,18,6.599663257598877,16.0,100.0,100.0,100.0,0.0,5,6.142857142857143,3.0,10.0,0,4,4,0,2.4520000000089204,122.60000000044602
43,2.276193742752075,0.0455238748550415,50,2,5,0,,0.26,0.74,100.0,0,14,23,9.463379859924316,23.0,100.0,100.0,100.0,0.0,4,9.75,4.0,23.0,0,3,2,0,2.5990000000094553,129.95000000047276
44,2.043691368103026,0.04087382736206052,50,3,8,1,18.0,0.34,0.6599999999999999,100.0,2,16,15,6.377042293548584,14.0,100.0,100.0,100.0,0.0,4,6.142857142857143,2.0,9.0,0,3,5,0,2.859000000010401,142.95000000052005
45,3.0806917148828505,0.06161383429765701,50,3,6,1,19.0,0.34,0.6599999999999999,100.0,1,17,15,7.1180524826049805,16.0,100.0,100.0,100.0,0.0,10,7.8,3.0,14.0,0,3,3,0,2.6140000000095096,130.70000000047548
46,3.0806917148828505,0.06161383429765701,50,2,7,0,,0.36,0.64,100.0,0,15,17,7.586537837982178,17.0,100.0,100.0,100.0,0.0,4,7.666666666666667,5.0,13.0,0,5,2,0,2.6190000000095277,130.9500000004764
47,2.6395154941082,0.052790309882164,50,3,6,1,18.0,0.18,0.8200000000000001,100.0,1,17,23,9.285592079162598,22.0,100.0,100.0,100.0,0.0,8,8.4,4.0,13.0,0,2,4,0,2.6840000000097644,134.20000000048822
48,3.3122448176145554,0.06624489635229111,50,3,7,1,19.0,0.32,0.6799999999999999,100.0,1,16,17,7.318166255950928,16.0,100.0,100.0,100.0,0.0,6,5.166666666666667,4.0,7.0,0,3,4,0,2.72400000000991,136.2000000004955
49,2.6395154941082,0.052790309882164,50,2,6,0,,0.24,0.76,100.0,0,16,22,9.285592079162598,22.0,100.0,100.0,100.0,0.0,8,7.6,4.0,18.0,0,3,3,0,2.546000000009262,127.30000000046311
50,1.5478237879276264,0.030956475758552527,50,2,4,0,,0.3,0.7,100.0,0,13,22,9.030811309814453,22.0,100.0,100.0,100.0,0.0,4,14.666666666666666,7.0,27.0,0,2,2,0,1.9440000000070723,97.20000000035361
51,3.0806917148828505,0.06161383429765701,50,2,9,0,,0.38,0.62,100.0,0,12,19,7.845734596252441,19.0,100.0,100.0,100.0,0.0,4,5.625,2.0,12.0,0,6,3,0,2.687000000009775,134.35000000048876
52,2.6395154941082,0.052790309882164,50,3,9,1,21.0,0.34,0.6599999999999999,100.0,2,16,15,6.377042293548584,14.0,100.0,100.0,100.0,0.0,6,5.5,4.0,8.0,0,3,6,0,2.817000000010248,140.8500000005124
53,2.6395154941082,0.052790309882164,50,2,7,0,,0.34,0.6599999999999999,100.0,0,16,17,7.788880825042725,17.0,100.0,100.0,100.0,0.0,6,7.333333333333333,4.0,11.0,0,4,3,0,2.552000000009284,127.6000000004642
54,3.630612075328827,0.07261224150657654,50,3,6,1,23.0,0.3,0.7,100.0,2,16,17,6.847546100616455,15.0,100.0,100.0,100.0,0.0,7,8.6,6.0,16.0,0,3,3,0,2.8870000000105027,144.35000000052514
55,3.630612075328827,0.07261224150657654,50,3,5,1,19.0,0.3,0.7,100.0,1,14,20,7.930251598358154,19.0,100.0,100.0,100.0,0.0,4,10.5,5.0,19.0,0,3,2,0,2.7600000000100406,138.00000000050204
56,3.630612075328827,0.07261224150657654,50,2,7,0,,0.36,0.64,100.0,0,15,17,7.586537837982178,17.0,100.0,100.0,100.0,0.0,8,6.0,3.0,10.0,0,4,3,0,2.953000000010743,147.65000000053715
57,2.043691368103026,0.04087382736206052,50,3,8,1,18.0,0.36,0.64,100.0,2,12,18,6.599663257598877,16.0,100.0,100.0,100.0,0.0,6,5.571428571428571,3.0,14.0,0,4,4,0,2.237000000006119,111.85000000030595
58,1.5478237879276264,0.030956475758552527,50,2,5,0,,0.24,0.76,100.0,0,18,20,8.99382495880127,20.0,100.0,100.0,100.0,0.0,6,10.75,4.0,28.0,0,1,4,0,2.0869999999696303,104.34999999848151
59,2.9509342658519744,0.059018685317039486,50,3,8,1,22.0,0.34,0.6599999999999999,100.0,3,14,16,5.715476036071777,13.0,100.0,100.0,100.0,0.0,4,5.857142857142857,3.0,11.0,1,6,1,0,2.788999999959415,139.44999999797074
60,2.043691368103026,0.04087382736206052,50,3,6,1,20.0,0.28,0.72,100.0,2,15,19,7.257180213928223,17.0,100.0,100.0,100.0,0.0,4,8.6,4.0,24.0,0,4,2,0,2.470999999964042,123.54999999820211
61,2.043691368103026,0.04087382736206052,50,3,8,1,20.0,0.4,0.6,100.0,2,16,12,5.887840747833252,14.0,100.0,100.0,100.0,0.0,4,6.285714285714286,4.0,9.0,0,4,4,0,2.1499999999687134,107.49999999843567
62,3.0806917148828505,0.06161383429765701,50,2,8,0,,0.52,0.48,100.0,0,6,18,7.4833149909973145,18.0,100.0,100.0,100.0,0.0,4,6.571428571428571,4.0,10.0,0,3,5,0,2.7019999999606807,135.09999999803404
63,2.043691368103026,0.04087382736206052,50,2,8,0,,0.34,0.6599999999999999,100.0,0,18,15,7.874007701873779,18.0,100.0,100.0,100.0,0.0,10,5.285714285714286,3.0,9.0,0,3,5,0,2.39899999996509,119.9499999982545
64,2.043691368103026,0.04087382736206052,50,3,7,1,18.0,0.34,0.6599999999999999,100.0,2,14,17,6.480740547180176,15.0,100.0,100.0,100.0,0.0,4,7.166666666666667,2.0,13.0,0,5,2,0,2.757999999959866,137.8999999979933
65,2.6395154941082,0.052790309882164,50,3,9,1,19.0,0.32,0.6799999999999999,100.0,1,12,21,8.17856216430664,20.0,100.0,100.0,100.0,0.0,4,5.25,3.0,9.0,0,3,6,0,2.545999999962951,127.29999999814754
66,2.9509342658519744,0.059018685317039486,50,3,7,1,23.0,0.36,0.64,100.0,2,14,16,6.182412147521973,14.0,100.0,100.0,100.0,0.0,10,5.833333333333333,3.0,9.0,0,3,4,0,2.5199999999633294,125.99999999816646
67,1.5478237879276264,0.030956475758552527,50,2,5,0,,0.32,0.6799999999999999,100.0,0,15,19,8.178563117980957,19.0,100.0,100.0,100.0,0.0,4,11.25,6.0,21.0,0,2,3,0,2.3799999999653663,118.99999999826832
68,3.630612075328827,0.07261224150657654,50,2,8,0,,0.34,0.6599999999999999,100.0,0,17,16,7.788880825042725,17.0,100.0,100.0,100.0,0.0,8,6.0,2.0,11.0,0,8,0,0,2.9339999999573045,146.69999999786523
69,3.0806917148828505,0.06161383429765701,50,3,11,1,19.0,0.3,0.7,99.0,2,14,19,7.133645057678223,17.0,100.0,100.0,100.0,0.0,4,4.6,2.0,9.0,1,5,5,0,2.3979999999651045,119.89999999825523
70,2.043691368103026,0.04087382736206052,50,2,5,0,,0.22,0.78,100.0,0,19,20,9.201449394226074,20.0,100.0,100.0,100.0,0.0,4,11.0,7.0,14.0,0,2,3,0,2.7399999999601277,136.9999999980064
71,3.0806917148828505,0.06161383429765701,50,3,9,1,23.0,0.46,0.54,100.0,4,8,15,4.546060562133789,11.0,100.0,100.0,100.0,0.0,4,5.75,3.0,11.0,2,3,4,0,2.6819999999609716,134.0999999980486
72,2.6395154941082,0.052790309882164,50,2,4,0,,0.24,0.76,100.0,0,16,22,9.285592079162598,22.0,100.0,100.0,100.0,0.0,4,14.0,10.0,19.0,0,2,2,0,2.596999999962209,129.84999999811043
73,2.043691368103026,0.04087382736206052,50,2,7,0,,0.34,0.6599999999999999,100.0,0,12,21,8.602325439453125,21.0,100.0,100.0,100.0,0.0,4,7.333333333333333,3.0,11.0,0,3,4,0,2.338999999965963,116.94999999829815
74,2.9509342658519744,0.059018685317039486,50,3,9,1,23.0,0.32,0.6799999999999999,100.0,3,15,16,5.906681537628174,13.0,100.0,100.0,100.0,0.0,8,4.75,2.0,9.0,1,5,3,0,2.7639999999597786,138.19999999798893
75,2.043691368103026,0.04087382736206052,50,3,8,1,18.0,0.34,0.6599999999999999,100.0,2,13,18,6.68331241607666,16.0,100.0,100.0,100.0,0.0,5,5.714285714285714,2.0,12.0,0,6,2,0,2.44299999996445,122.14999999822248
76,2.374269941151141,0.04748539882302282,50,3,8,1,19.0,0.48,0.52,93.0,1,10,15,5.792716026306152,14.0,100.0,100.0,100.0,0.0,4,5.857142857142857,2.0,10.0,1,4,3,0,2.4939999999637075,124.69999999818538
77,2.276193742752075,0.0455238748550415,50,2,7,0,,0.26,0.74,100.0,0,15,22,9.177266120910645,22.0,100.0,100.0,100.0,0.0,5,7.0,4.0,11.0,0,2,5,0,2.0459999999702267,102.29999999851134
78,3.0806917148828505,0.06161383429765701,50,2,7,0,,0.44,0.56,100.0,0,10,18,7.3635735511779785,18.0,100.0,100.0,100.0,0.0,4,7.666666666666667,3.0,13.0,0,4,3,0,2.7439999999600695,137.19999999800348
79,2.043691368103026,0.04087382736206052,50,3,6,1,18.0,0.26,0.74,100.0,2,19,16,7.408703804016113,17.0,100.0,100.0,100.0,0.0,8,7.8,5.0,10.0,0,2,4,0,2.5899999999623105,129.49999999811553
80,3.0806917148828505,0.06161383429765701,50,3,9,1,19.0,0.32,0.6799999999999999,100.0,1,13,20,7.845734596252441,19.0,100.0,100.0,100.0,0.0,8,5.125,2.0,10.0,0,3,6,0,2.6469999999614813,132.34999999807405
81,2.043691368103026,0.04087382736206052,50,3,4,1,18.0,0.2,0.8,100.0,2,19,19,8.013876914978027,17.0,100.0,100.0,100.0,0.0,4,14.333333333333334,9.0,19.0,0,2,2,0,2.8999999999577994,144.99999999788997
82,3.630612075328827,0.07261224150657654,50,3,7,1,19.0,0.28,0.72,100.0,1,17,18,7.788880825042725,17.0,100.0,100.0,100.0,0.0,4,7.666666666666667,4.0,16.0,0,4,3,0,2.7819999999595164,139.09999999797583
83,3.0806917148828505,0.06161383429765701,50,3,9,1,19.0,0.36,0.64,100.0,1,14,17,6.9442219734191895,16.0,100.0,100.0,100.0,0.0,10,5.0,2.0,7.0,1,3,5,0,2.574999999962529,128.74999999812644
84,2.6395154941082,0.052790309882164,50,3,6,1,18.0,0.28,0.72,100.0,2,16,18,7.1180524826049805,16.0,100.0,100.0,100.0,0.0,9,7.2,4.0,11.0,0,4,2,0,2.729999999960273,136.49999999801366
85,1.9059505474567402,0.03811901094913481,50,3,7,1,18.0,0.34,0.6599999999999999,92.0,2,17,14,6.480740547180176,15.0,99.14285714285714,94.0,100.0,2.099562636671296,4,6.5,2.0,9.0,0,4,3,0,2.5339999999631253,126.69999999815627
86,2.043691368103026,0.04087382736206052,50,3,5,1,18.0,0.34,0.6599999999999999,100.0,1,13,19,7.4833149909973145,18.0,100.0,100.0,100.0,0.0,6,10.25,7.0,14.0,0,2,3,0,2.4329999999645953,121.64999999822976
87,2.043691368103026,0.04087382736206052,50,3,8,1,18.0,0.46,0.54,100.0,1,6,20,8.041558265686035,19.0,100.0,100.0,100.0,0.0,5,6.142857142857143,4.0,10.0,0,2,6,0,2.072999999969834,103.6499999984917
88,3.630612075328827,0.07261224150657654,50,3,5,1,22.0,0.38,0.62,100.0,2,11,18,6.548961162567139,16.0,100.0,100.0,100.0,0.0,4,10.0,8.0,13.0,0,4,1,0,2.927999999957392,146.3999999978696
89,3.630612075328827,0.07261224150657654,50,3,8,1,19.0,0.36,0.64,100.0,2,13,17,6.342099189758301,15.0,100.0,100.0,100.0,0.0,4,6.571428571428571,3.0,10.0,1,6,1,0,2.6499999999614374,132.49999999807187
90,3.630612075328827,0.07261224150657654,50,2,8,0,,0.4,0.6,100.0,0,10,20,8.164965629577637,20.0,100.0,100.0,100.0,0.0,4,6.0,2.0,10.0,0,3,5,0,2.780999999959531,139.04999999797656
91,2.043691368103026,0.04087382736206052,50,3,7,1,18.0,0.34,0.6599999999999999,100.0,2,13,18,6.68331241607666,16.0,100.0,100.0,100.0,0.0,4,7.166666666666667,4.0,12.0,0,4,3,0,2.85599999995844,142.799999997922
92,2.043691368103026,0.04087382736206052,50,2,6,0,,0.24,0.76,100.0,0,18,20,8.99382495880127,20.0,100.0,100.0,100.0,0.0,4,8.8,4.0,13.0,0,2,4,0,2.759999999959837,137.99999999799184
93,2.043691368103026,0.04087382736206052,50,3,8,1,20.0,0.4,0.6,100.0,2,15,13,5.715476036071777,13.0,100.0,100.0,100.0,0.0,4,6.142857142857143,3.0,11.0,0,5,3,0,2.7259999999603313,136.29999999801657
94,3.0806917148828505,0.06161383429765701,50,3,8,1,19.0,0.44,0.56,100.0,1,8,19,7.408703804016113,18.0,100.0,100.0,100.0,0.0,4,6.571428571428571,2.0,11.0,1,2,5,0,2.5489999999629074,127.44999999814536
95,2.043691368103026,0.04087382736206052,50,2,7,0,,0.38,0.62,100.0,0,15,16,7.318166255950928,16.0,100.0,100.0,100.0,0.0,4,7.166666666666667,4.0,10.0,0,3,4,0,2.7619999999598077,138.09999999799038
96,2.6395154941082,0.052790309882164,50,3,6,1,21.0,0.28,0.72,93.0,2,20,14,7.4833149909973145,18.0,99.16666666666667,95.0,100.0,1.8633899812498247,5,7.4,5.0,13.0,0,2,4,0,2.530999999963169,126.54999999815846
97,2.043691368103026,0.04087382736206052,50,3,8,1,20.0,0.28,0.72,100.0,1,15,20,8.041558265686035,19.0,100.0,100.0,100.0,0.0,4,6.285714285714286,3.0,11.0,0,4,4,0,2.5609999999627324,128.04999999813663
98,3.0806917148828505,0.06161383429765701,50,3,6,1,19.0,0.3,0.7,100.0,1,15,19,7.717224597930908,18.0,100.0,100.0,100.0,0.0,13,7.4,4.0,15.0,1,1,4,0,2.7859999999594582,139.29999999797292
99,2.043691368103026,0.04087382736206052,50,3,7,1,18.0,0.34,0.6599999999999999,100.0,2,9,22,8.286535263061523,20.0,100.0,100.0,100.0,0.0,4,7.333333333333333,2.0,22.0,0,4,3,0,2.5719999999625727,128.59999999812862
100,3.0806917148828505,0.06161383429765701,50,2,5,0,,0.3,0.7,100.0,0,19,16,8.339997291564941,19.0,100.0,100.0,100.0,0.0,15,8.5,7.0,12.0,0,2,3,0,2.6509999999614227,132.54999999807114
101,3.0806917148828505,0.06161383429765701,50,3,8,1,19.0,0.36,0.64,100.0,1,13,18,7.133645057678223,17.0,100.0,100.0,100.0,0.0,4,6.571428571428571,2.0,18.0,1,5,2,0,2.9339999999573045,146.69999999786523
102,3.3122448176145554,0.06624489635229111,50,3,6,1,18.0,0.32,0.6799999999999999,100.0,2,16,16,6.599663257598877,14.0,100.0,100.0,100.0,0.0,4,7.8,2.0,13.0,0,4,2,0,2.7309999999602588,136.54999999801294
103,2.9509342658519744,0.059018685317039486,50,3,8,1,19.0,0.36,0.64,100.0,1,14,17,6.9442219734191895,16.0,100.0,100.0,100.0,0.0,5,5.714285714285714,2.0,10.0,1,4,3,0,2.2699999999669673,113.49999999834836
104,1.6580163103342045,0.03316032620668409,50,2,5,0,,0.26,0.74,100.0,0,22,15,9.177266120910645,22.0,100.0,100.0,100.0,0.0,8,9.75,7.0,16.0,0,4,1,0,2.2819999999667924,114.09999999833963
105,2.6395154941082,0.052790309882164,50,3,6,1,18.0,0.3,0.7,100.0,2,16,17,6.847546100616455,15.0,100.0,100.0,100.0,0.0,8,7.4,5.0,12.0,0,4,2,0,2.5849999999623834,129.24999999811916
106,2.6395154941082,0.052790309882164,50,3,8,1,18.0,0.34,0.6599999999999999,100.0,2,11,20,7.348469257354736,18.0,100.0,100.0,100.0,0.0,7,5.571428571428571,4.0,10.0,0,2,6,0,2.545999999962951,127.29999999814754
107,2.043691368103026,0.04087382736206052,50,3,8,1,20.0,0.38,0.62,100.0,1,16,14,6.649979114532471,15.0,100.0,100.0,100.0,0.0,4,6.0,3.0,10.0,0,5,3,0,2.668999999961161,133.44999999805805
108,3.0806917148828505,0.06161383429765701,50,2,8,0,,0.38,0.62,100.0,0,10,21,8.57645320892334,21.0,100.0,100.0,100.0,0.0,4,6.428571428571429,2.0,10.0,0,3,5,0,2.5029999999635764,125.14999999817883
109,1.9059505474567402,0.03811901094913481,50,3,6,1,19.0,0.24,0.76,100.0,1,18,19,8.259674072265625,18.0,100.0,100.0,100.0,0.0,4,8.4,4.0,18.0,0,3,3,0,2.352999999965759,117.64999999828797
110,3.0806917148828505,0.06161383429765701,50,2,5,0,,0.28,0.72,100.0,0,15,21,8.83176040649414,21.0,100.0,100.0,100.0,0.0,4,11.25,2.0,27.0,0,3,2,0,2.845999999958585,142.29999999792926
111,2.276193742752075,0.0455238748550415,50,2,6,0,,0.24,0.76,100.0,0,20,18,8.99382495880127,20.0,100.0,100.0,100.0,0.0,4,9.2,7.0,12.0,0,3,3,0,2.7779999999595746,138.89999999797874
112,1.9059505474567402,0.03811901094913481,50,3,9,1,18.0,0.4,0.6,100.0,1,11,18,6.976150035858154,17.0,100.0,100.0,100.0,0.0,6,5.0,2.0,9.0,0,4,5,0,2.3219999999662106,116.09999999831052
113,2.043691368103026,0.04087382736206052,50,3,8,1,18.0,0.34,0.6599999999999999,100.0,1,15,17,7.1180524826049805,16.0,100.0,100.0,100.0,0.0,4,6.285714285714286,4.0,11.0,0,2,6,0,2.7419999999600986,137.09999999800493
114,2.276193742752075,0.0455238748550415,50,2,6,0,,0.28,0.72,100.0,0,17,19,8.524474143981934,19.0,100.0,100.0,100.0,0.0,7,8.6,5.0,17.0,0,2,4,0,2.342999999965905,117.14999999829524
